x,y,z,f_71_21,f_125_55,f_207_33,f_213_5,f_275_6,f_339_15,f_375_42,f_425_34,f_515_68,f_571_81,f_578_31,f_588_43,f_651_64,f_702_36,f_741_21,f_832_26,f_863_34,f_917_95,f_937_2,f_944_77,f_980_56,f_1046_3,f_1171_8,f_1180_8,f_1258_3,f_1285,f_1293_4,f_1368_1,f_1401_1,f_1444,f_1484_2,f_1540_4,f_1599_9,f_1617_9,f_1625_3,f_1762_9,f_1795_9,f_1828_4,f_1854_1,f_1859_6,f_1943_4
-124.058142799694,6.22590235111726,3.62708031226803,5.36769991174119e-13+-2.28692963032496e-07i,-8.78551778654942e-10+-2.16789176041349e-06i,1.72402262033445e-10+5.83528146451562e-07i,2.01809949957162e-11+2.64654707984255e-08i,2.53922960557521e-09+-7.65527670348339e-07i,4.92155644521231e-10+-5.14390996342953e-07i,-5.68541224667729e-09+3.56504749525152e-06i,2.44095308779124e-10+1.63535462109012e-07i,4.28500858769108e-10+2.55504955241239e-07i,1.38842094791178e-08+-3.41145569773019e-06i,-3.06901867734182e-09+-2.58997474178835e-06i,8.80475978692918e-10+9.90660063657855e-07i,1.89858605150468e-09+3.27805659770746e-08i,2.57558600313518e-09+6.16202312607746e-08i,3.80265707384587e-09+-4.40242322139837e-07i,9.90389005940386e-10+2.10499967097146e-06i,2.6436762621729e-09+1.68336332566614e-07i,1.643291259037e-09+-4.02805342373666e-07i,-1.61811397145205e-07+-7.60758868142182e-06i,-7.37274541837118e-08+4.10611678991265e-06i,2.74123360602851e-09+6.15965512885366e-07i,7.79992390054287e-10+-2.88952345985675e-08i,-2.18195864039648e-07+3.48674664304969e-06i,3.05176864872778e-09+5.49217863919527e-07i,1.56449495692782e-08+6.59477467735598e-07i,1.11288345948926e-07+3.64308065197408e-06i,5.1672413971402e-05+-6.59374384261511e-05i,-1.36949312386222e-09+5.67277450563361e-08i,-3.751712402934e-10+1.05811375704647e-08i,7.46164901739157e-09+-8.29658268001434e-07i,-6.86307759969896e-09+-5.17118670278664e-07i,-2.20683294539716e-09+2.36170394727889e-07i,4.20495610409317e-09+4.91822282098358e-07i,7.99924273208541e-08+4.8270354443635e-06i,3.30216517664936e-08+-3.46122142660809e-06i,-3.2954538467208e-09+-3.91193177262973e-07i,1.22161672456287e-10+-1.88700431679278e-07i,-8.09910938524513e-10+-4.299236644834e-07i,-4.60400056464282e-09+-1.07195036102184e-06i,-1.11584533733474e-08+-1.56779180325388e-06i,7.11481270237412e-08+6.43781145744777e-07i
-124.058142799694,18.6770227242932,3.34721820567343,2.34361823330748e-13+-2.32656657216626e-07i,-7.88641900348341e-10+-1.9612159449418e-06i,1.59452599832032e-10+4.98643539064543e-07i,1.84012927869986e-11+-1.36448705159112e-08i,1.98938246020063e-09+-4.94294937556948e-07i,4.29809238299076e-10+-3.84588606670699e-07i,-3.636857016378e-09+2.45425784110119e-06i,3.22275869198983e-10+8.19697683865455e-08i,5.75811705118781e-10+1.98475271090356e-07i,7.35273519003146e-09+-1.94156555793455e-06i,-2.57056270791983e-09+-1.8180063162959e-06i,4.73140618861638e-10+8.47253838047328e-07i,1.62726052706811e-09+5.82350537227103e-09i,1.62974238023658e-09+-7.4995394530147e-08i,9.57897791661931e-10+7.1991067174579e-08i,1.37928266758992e-09+2.03712772771073e-06i,3.27529410433712e-09+2.89832050357331e-07i,5.45546931730612e-09+1.04584450655373e-08i,-7.4026847956999e-08+-3.56061830973968e-06i,-3.64367503895852e-08+1.87041717069213e-06i,2.07432574250433e-09+3.74477476149542e-07i,4.07110512400012e-10+-9.84034339062511e-08i,2.62649527024706e-07+-2.94156473459428e-06i,6.74706771023908e-09+-8.97179769045135e-09i,1.99447395609501e-08+-8.14568687730669e-08i,7.02128288815746e-08+2.15957629173488e-06i,3.16938166797372e-05+-4.05505633987854e-05i,-4.84920831786877e-09+8.24466165325034e-07i,4.73738058755961e-10+2.21130988964775e-07i,8.07551926691192e-09+-6.02858050929536e-07i,4.57383820097864e-10+-1.02350338268369e-07i,-8.91156932080785e-09+2.82131084263434e-07i,3.26664491955442e-09+2.96376072094775e-07i,5.81372535572181e-08+3.37843829115532e-06i,2.13184578805781e-08+-2.46599091346297e-06i,-2.29557681046259e-10+-8.83216688594206e-08i,-1.06576695587071e-09+-5.0045549565655e-07i,-1.99963727715117e-09+-3.96062969789941e-07i,-4.42459570694338e-09+-8.8104324401449e-07i,-9.30851781959866e-09+-1.24903439430608e-06i,1.47475318185108e-07+1.43968257569604e-06i
-124.058142799694,31.1281430974691,2.80881654013917,-2.47900828367958e-13+-2.41688362049293e-07i,-6.15707093301829e-10+-1.5679881298679e-06i,1.3388225383556e-10+3.00268342900736e-07i,1.88898404706876e-11+-8.8709179245961e-08i,6.96497333059059e-10+1.39071740316465e-07i,3.11136375722018e-10+-1.4682362303658e-07i,-2.11788536678279e-10+5.90250944761115e-07i,4.38496389618658e-10+-4.91204839096827e-08i,7.75531319070091e-10+1.05557930850154e-07i,-2.4113332040331e-09+2.48742986184083e-07i,-1.72985701189202e-09+-6.33651898631674e-07i,-1.33189151762971e-10+6.1395871613886e-07i,1.17539300357714e-09+-3.41424103440269e-08i,2.85543452885345e-10+-2.68351736762555e-07i,-3.02638009759679e-09+7.79830641841442e-07i,1.82010186887391e-09+1.89898733993717e-06i,3.73866739286642e-09+4.28520063644787e-07i,9.21747351267685e-09+4.72836595774754e-07i,3.78149426371096e-08+1.55241758467392e-06i,8.21890873192928e-09+-8.16622364461421e-07i,1.2100903936084e-09+8.4833560720599e-08i,-8.96988880371148e-12+-1.6754875255552e-07i,6.87372308179382e-07+-8.64370521539892e-06i,9.76507130081671e-09+-5.09961835127915e-07i,1.87766299933245e-08+-4.63224925080597e-07i,3.80355435946237e-08+1.0314759250823e-06i,1.45218694555098e-05+-1.87232414569013e-05i,-4.83040677397213e-09+1.04159525707931e-06i,1.26177682779859e-09+2.69758372074528e-07i,8.16587773270925e-09+-4.3763559196743e-07i,6.57037797959993e-09+1.96246985643456e-07i,-1.16323181520921e-08+1.70783423613956e-07i,2.73201876520819e-09+-1.38078288667065e-07i,1.93569467504616e-08+7.15440500202576e-07i,1.41916455859182e-09+-8.06965212452294e-07i,1.77320093513892e-09+9.28802280750836e-08i,-1.60978220979863e-09+-6.62324895807298e-07i,-2.33855561508819e-09+-4.01383047437102e-07i,-3.36511191003673e-09+-6.72899745458886e-07i,-6.07148415891003e-09+-9.12229518212939e-07i,4.30530921639369e-09+-3.91649669615686e-07i
-124.058142799694,43.579263470645,2.10000042835855,-8.51881495753002e-13+-2.57207108389823e-07i,-3.77658465154611e-10+-1.03453096587018e-06i,1.03236614197971e-10+5.75467060078396e-09i,2.32909841200994e-11+-2.05283166389746e-07i,-1.58742432267164e-09+1.25490921656923e-06i,1.49686407176945e-10+1.67846496533144e-07i,3.62375913744645e-09+-1.50386244156573e-06i,5.45259723311804e-10+-1.6981671089597e-07i,8.78721367850894e-10+2.06361632512783e-09i,-1.04039269542478e-08+2.11680660904474e-06i,-4.88808355407397e-10+4.98796788558027e-07i,-6.3187244762917e-10+3.14009596230124e-07i,7.12720146837212e-10+-6.61921820442234e-08i,-7.15488769384615e-10+-3.92516789973415e-07i,-5.64538170250462e-09+1.22480668126686e-06i,1.96320507982193e-09+1.53757253084393e-06i,3.50073067726553e-09+4.47750363930357e-07i,9.68810185159114e-09+6.28075365334196e-07i,9.91980493556362e-08+4.29780384034425e-06i,2.92397641830116e-08+-2.0924273985813e-06i,6.60817689551902e-10+-6.70228896022766e-08i,-1.18427561469761e-12+-1.56993515867236e-07i,5.51611202703163e-07+-6.91991129856279e-06i,7.97131812470761e-09+-3.99157634337617e-07i,1.47217314091543e-08+-2.34204591172225e-07i,4.07009832963371e-08+1.22008809324468e-06i,1.42685831498216e-05+-1.83463596802502e-05i,2.7885937018759e-09+-8.68954912968888e-08i,1.3684969205824e-09+-2.53220715426216e-08i,6.58965789577474e-09+-4.49738296105627e-07i,5.51103900759496e-09+4.33278682733793e-08i,-9.77365167484044e-09+6.05190200440695e-09i,2.71871897833822e-09+-6.52089277793462e-07i,-2.6059325411954e-08+-2.36962324095277e-06i,-1.94406829907735e-08+1.10734425348768e-06i,2.94140826525208e-10+-5.30939816020093e-08i,-5.1368154641624e-10+-3.70592550850765e-07i,-6.39249340972147e-10+-3.69828326616339e-07i,-1.26184275060026e-09+-5.87961800554837e-07i,-3.07752301918923e-09+-8.07820373336458e-07i,-3.60458754509413e-07+-4.78523381208969e-06i
-124.058142799694,56.030383843821,1.31258927578361,-1.53294918249046e-12+-2.80069590596989e-07i,-8.86291709362974e-11+-3.96877372838262e-07i,7.22413716498498e-11+-3.75720007113511e-07i,3.26006433139279e-11+-3.69545521838872e-07i,-5.02330671728086e-09+2.93130631731165e-06i,-4.01991611908231e-11+5.27625895122167e-07i,6.96649564846495e-09+-3.33917525300899e-06i,5.96084486145946e-10+-2.24798944939377e-07i,7.54372898986681e-10+-7.52712496926739e-08i,-1.12711272704955e-08+2.51651105567814e-06i,9.86971593406857e-10+1.01573898127443e-06i,-6.897508078059e-10+1.81735801598255e-08i,4.64786876787034e-10+-6.67899566415863e-08i,-6.26406153744483e-10+-3.26997444443884e-07i,-4.58183759216635e-09+9.91439715078817e-07i,1.58811339605045e-09+9.40364036349939e-07i,2.43182415340065e-09+2.74418117452962e-07i,5.68293663316638e-09+3.02818727725033e-07i,6.01357925569323e-08+2.43560148054573e-06i,9.58635123395923e-09+-9.08030204296117e-07i,7.51620217904424e-10+2.03493831454232e-08i,5.42397446653857e-10+-5.01348197332968e-08i,-1.27325413623388e-07+2.01371260959416e-06i,1.71469970210716e-09+3.03782192944932e-07i,1.16622747886949e-08+3.16044307883425e-07i,6.79903164337591e-08+2.31230030234967e-06i,2.78978114743308e-05+-3.55727759269167e-05i,1.25983203692877e-08+-1.71622547397919e-06i,9.323761353072e-10+-4.14321935502735e-07i,4.07232796308222e-09+-5.2601032545787e-07i,2.61614251490109e-10+-3.12851929095343e-07i,-7.09474434984078e-09+-6.26438933157263e-08i,2.47707864381018e-09+-8.55094307568141e-07i,-4.84164220105261e-08+-3.76986065345568e-06i,-2.72518425076637e-08+2.0771442115725e-06i,-2.18985247028106e-09+-2.7028195018393e-07i,7.69561382219063e-10+8.86558595631814e-09i,1.01113083085459e-09+-2.8128410458024e-07i,9.71541025404801e-11+-5.41792890883584e-07i,-1.91886939131679e-09+-7.80974080753425e-07i,-4.97802815479778e-07+-6.3710971127981e-06i
-124.058142799694,68.4815042169969,0.611321780601866,-2.25661368397627e-12+-3.09280371297229e-07i,2.36050979933282e-10+3.10447542496459e-07i,4.23910613844095e-11+-8.30718748672699e-07i,4.64302290941966e-11+-5.7826135277511e-07i,-9.50188403620039e-09+5.11708877932331e-06i,-2.42689521042147e-10+9.04187384122668e-07i,9.29137295819081e-09+-4.62628848915476e-06i,5.70935307009437e-10+-1.85111134891993e-07i,3.491036155388e-10+-9.89522110717382e-08i,-1.92676339999697e-09+7.80480123613011e-07i,2.51669500273742e-09+5.61662100776378e-07i,-1.13708373221357e-10+-2.09111836881241e-07i,6.02098060127996e-10+-2.16395287179768e-08i,9.18433279282279e-10+-1.88220241620544e-08i,1.00692822854544e-09+-5.71132267763089e-08i,8.2063618781637e-10+1.69180077373665e-07i,1.01160431654303e-09+-5.24282807645797e-08i,-1.92770826892649e-10+-3.07386327569358e-07i,-6.20560790619853e-08+-3.11220349282536e-06i,-3.54217134712628e-08+1.86087905872715e-06i,1.23588219313797e-09+2.29047517166625e-07i,1.25114308715037e-09+7.66617501770982e-08i,-6.27115613421474e-07+8.55646368188804e-06i,-2.88643909185834e-09+7.71979654333513e-07i,9.12260271542133e-09+4.21157395162221e-07i,5.97905925311026e-08+2.07226691097958e-06i,2.68752946463335e-05+-3.4193791260152e-05i,1.10702609692982e-08+-1.53617476320581e-06i,6.77080419453375e-10+-3.2342475539536e-07i,2.47053048077904e-09+-2.94749003738045e-07i,5.04713075623083e-10+-1.8256826871289e-07i,-5.88253087840232e-09+6.61868495292464e-09i,9.79883607286955e-10+-4.18874620679014e-07i,-2.47400637966287e-08+-1.8973063239067e-06i,-1.38106946221512e-08+1.14391856429107e-06i,-4.22879580599724e-10+-4.99525833975376e-08i,-8.88983446761832e-11+-1.3420263369672e-07i,-2.53079160409908e-10+-1.35852686507794e-07i,-6.4311977240042e-11+-1.62279334720618e-07i,-1.34257439342647e-10+-2.12651824042859e-07i,-7.62812798303855e-08+-1.22559780742151e-06i
-124.058142799694,80.9326245901728,0.107314598055488,-3.00385872368967e-12+-3.41622064658891e-07i,5.79860142957346e-10+1.05573538676088e-06i,1.17828137952822e-11+-1.32972332528057e-06i,6.2419163543314e-11+-8.10706283840758e-07i,-1.44771982547758e-08+7.5453067384144e-06i,-4.46184506627309e-10+1.27791566744914e-06i,1.08713203831616e-08+-5.51209375874075e-06i,4.9391404817366e-10+-8.5087946946839e-08i,-2.20976703115079e-10+-7.52852367743502e-08i,1.43651738115039e-08+-2.44470652414266e-06i,3.82763164210084e-09+-6.26159957681556e-07i,8.97159446082196e-10+-3.39915682089715e-07i,1.03604770750612e-09+5.54300755220582e-08i,3.38792264714004e-09+4.37572276787225e-07i,9.25479157989366e-09+-1.57484294832918e-06i,-6.36250038688073e-11+-6.10881937646736e-07i,-2.91082573245605e-10+-4.19536031530835e-07i,-5.45844901664485e-09+-9.24030761827712e-07i,-2.03440050988271e-07+-9.43964142249111e-06i,-8.13370613367596e-08+4.72489286491804e-06i,1.7381156886638e-09+4.16791311970686e-07i,1.73613382555927e-09+1.56963723877927e-07i,-5.46591648934252e-07+7.38850057468209e-06i,-2.52893331858739e-09+5.73971075194696e-07i,6.18506737653221e-09+-1.17159341344566e-07i,9.95276509621719e-10+-5.66375791385238e-08i,2.25827135154771e-06+-2.8776612053251e-06i,-2.96172607103256e-09+7.2796784325505e-07i,9.09594849583024e-10+2.78523104151702e-07i,2.37362901618355e-09+2.38003986656742e-07i,8.01223956796117e-09+4.95360200006136e-07i,-5.71722409980599e-09+1.21080994020765e-07i,-1.13394134107248e-09+3.35099235868186e-07i,2.25499834039935e-08+1.58998689787339e-06i,8.68767032321966e-09+-7.94133761564306e-07i,5.20052951337263e-09+5.267456464894e-07i,-2.54194350424898e-09+-7.06406615451731e-07i,-3.41202363407813e-09+-1.0107216253848e-08i,-8.59126811906005e-10+4.32931353715934e-07i,2.99238671680088e-09+7.19898724939981e-07i,4.93388602881909e-07+5.69665577363103e-06i
-124.058142799694,93.3837449633487,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-118.404611032183,-93.3830606342901,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-118.404611032183,-80.9319402611142,0.186490104764558,-2.42088253180571e-12+-3.38476519412901e-07i,6.59137214809771e-10+1.24508825809074e-06i,-1.870487098532e-11+-1.46380570428267e-06i,6.54620141894536e-11+-7.71544144127311e-07i,-1.34486505768586e-08+7.03018910338179e-06i,-3.78590109078152e-10+1.14369685032262e-06i,9.36713834470628e-09+-4.70509039429223e-06i,4.47674726815798e-10+-5.25838217901568e-09i,-2.19773470590415e-10+-2.45550338100718e-08i,1.64040106809447e-08+-2.88500792318653e-06i,3.00773268874694e-09+-1.02235331294103e-06i,1.0156522229636e-09+-2.09660441694654e-07i,1.16514042003665e-09+6.15311456727867e-08i,3.29977977551606e-09+4.31042980484539e-07i,8.93755291711338e-09+-1.50522184766752e-06i,5.45888484712355e-11+-5.44308213471007e-07i,-2.16347348895277e-10+-3.78760292494735e-07i,-5.27840213946548e-09+-8.36784736975307e-07i,-1.44003448115012e-07+-6.92689005608739e-06i,-6.83937268297059e-08+3.84221915843929e-06i,1.46987224620225e-09+3.2336491983129e-07i,1.51212025207374e-09+1.13509712787255e-07i,-2.63174587681161e-07+3.63883728563019e-06i,-1.00725841519645e-10+2.65351239327454e-07i,-4.29315504068488e-09+2.82312903431051e-07i,8.65814993668842e-10+-3.25059329112648e-08i,-4.61325072134701e-06+5.78383457184363e-06i,-2.82665681151054e-09+7.60736779543761e-07i,8.43590445232883e-10+1.89824523247124e-07i,2.67842257233463e-09+2.00183854653235e-07i,7.31999471223937e-09+4.41915481484494e-07i,2.36386157177257e-09+-1.16019770397821e-07i,-1.89745922977168e-10+1.35100582180834e-07i,1.00435669754101e-08+6.19903203982441e-07i,1.76597397869844e-09+-3.52064989361828e-07i,6.20466853095626e-09+5.63909575154647e-07i,-2.57658165881033e-09+-7.52725081243048e-07i,-3.16638756745962e-09+-2.77612491345117e-08i,-6.94681572263571e-10+2.96760772570193e-07i,2.13163341196689e-09+5.18386036855388e-07i,3.65009830987147e-07+4.11148339800055e-06i
-118.404611032183,-68.4808198879383,0.79323759374814,-1.77479458722201e-12+-3.05702589894785e-07i,3.17152144753053e-10+5.06190316840055e-07i,4.36364742136958e-12+-1.01094938131512e-06i,5.13085879636989e-11+-5.28449663376824e-07i,-8.45327187561071e-09+4.59316021482783e-06i,-1.92027519945474e-10+7.973455395335e-07i,8.33013137327832e-09+-4.11476067509366e-06i,5.40652072166736e-10+-1.57892295566824e-07i,3.96507045622853e-10+-5.39302736296203e-08i,-8.60481766510769e-10+4.84080253441239e-07i,1.68484342692037e-09+2.37832538831797e-07i,-4.29153622526607e-11+-6.60191607378139e-08i,7.49190140427273e-10+-1.75093724195495e-08i,8.74637914563281e-10+-2.56685634277658e-08i,9.05100623224565e-10+-2.53974864147727e-08i,8.58779838604557e-10+2.13564032664315e-07i,1.35263042645053e-09+-4.02366221454904e-08i,-1.54761042912267e-09+-3.62481767503276e-07i,-1.64201079464623e-08+-1.34357463629543e-06i,-3.41184443168369e-08+1.62922181798162e-06i,1.58222124578595e-09+2.73328251837955e-07i,1.31321972788682e-09+6.9145180623345e-08i,-6.00010350164975e-07+8.22989913497138e-06i,-2.36817317090599e-09+7.63778542801982e-07i,7.75661830636355e-11+9.16060175796684e-07i,6.61939487159705e-08+2.30421748902809e-06i,3.07681598907087e-05+-3.91275142514311e-05i,1.39235623365096e-08+-1.90434881630162e-06i,8.68214668391732e-10+-4.30636536982558e-07i,2.70607563835087e-09+-3.51354055127104e-07i,9.32323090071467e-11+-2.50141264069515e-07i,6.94633481860308e-09+-4.03914725152381e-07i,1.99181193529249e-09+-6.81189789759588e-07i,-4.09147626287203e-08+-3.13675966158342e-06i,-2.26790362540378e-08+1.7373726191781e-06i,1.57860927033957e-09+7.89274179870369e-08i,-5.10944796278976e-10+-2.95745135637296e-07i,-4.45263505848996e-10+-1.23058125207698e-07i,9.10236559162574e-10+-1.17071900236954e-07i,2.08976563479118e-09+-5.61905018353357e-08i,-9.29316620253151e-08+-1.53897126520071e-06i
-118.404611032183,-56.0296995147623,1.66442877238273,-1.16155550572335e-12+-2.7697952225391e-07i,-1.91023223237335e-12+-1.87941294127208e-07i,2.84638191223756e-11+-6.02043195253845e-07i,3.91967541138912e-11+-3.20310728454364e-07i,-4.14523751380087e-09+2.49304772824515e-06i,-8.55584413127694e-12+4.54951987310175e-07i,6.44193823287782e-09+-3.06378141802112e-06i,5.74538348985076e-10+-2.30069087028588e-07i,8.04292497862321e-10+-2.90856703668146e-08i,-9.59474521238868e-09+2.04499203586235e-06i,2.2680653795539e-10+6.31223074069924e-07i,-5.69817560428766e-10+1.74793034032706e-07i,6.68499657092312e-10+-5.81143721991692e-08i,-3.756915903064e-10+-3.02058983502297e-07i,-3.92316942552279e-09+8.8965086060137e-07i,1.57223419245564e-09+9.34871288607285e-07i,2.69254406214259e-09+2.42358372927669e-07i,3.22434838404908e-09+1.20718790398357e-07i,8.2034259944038e-08+3.10736844850405e-06i,1.36536126868334e-09+-5.74958458618358e-07i,1.41770551034346e-09+1.36599272773751e-07i,8.204574596948e-10+-3.63140268637427e-08i,-1.96571248743487e-07+2.96914787297913e-06i,1.61841084250331e-09+3.90612290849114e-07i,-1.19780157166336e-09+9.69367922656594e-07i,6.76038693398411e-08+2.27630628724532e-06i,3.37938825768719e-05+-4.29969188991045e-05i,1.45506093344676e-08+-1.89737970079439e-06i,1.38067252967177e-09+-4.09290935025517e-07i,4.3625079161663e-09+-4.79608842369311e-07i,1.65969111769551e-09+-2.5474830090437e-07i,7.0997047870149e-09+-5.19885740692052e-07i,2.6425816615729e-09+-9.563314141241e-07i,-5.71021159178125e-08+-4.35213406033099e-06i,-3.11784937518748e-08+2.51342307962981e-06i,-1.06971320709751e-09+-1.54567552861528e-07i,3.88569976373564e-10+-6.75430174006129e-08i,8.02079705961614e-10+-1.84757702146685e-07i,1.04069258679445e-09+-4.82260687169645e-07i,-1.33641958714348e-10+-6.22907237585795e-07i,-4.29740432151342e-07+-5.61439341724901e-06i
-118.404611032183,-43.5785791415864,2.56138018427477,-5.97567461986776e-13+-2.54166323561857e-07i,-2.892255058219e-10+-8.20464774816693e-07i,5.58147184731703e-11+-2.42420017902609e-07i,2.99541967499888e-11+-1.57657203432034e-07i,-7.80454575980626e-10+8.52748292449321e-07i,1.64459135040734e-10+1.26869589332902e-07i,3.64661526692095e-09+-1.52607292344333e-06i,5.40378198289236e-10+-2.11875559514314e-07i,9.68838319981893e-10+4.38619108828155e-08i,-9.53297215791194e-09+1.76802864706794e-06i,-1.22914713914467e-09+1.79690563323253e-07i,-5.52907070427507e-10+4.78964569844132e-07i,8.92194221626234e-10+-6.05417823646323e-08i,-4.09984708759937e-10+-3.79674103224358e-07i,-5.09209700816266e-09+1.14399257247121e-06i,1.98180645632169e-09+1.55459548550865e-06i,3.49474315300083e-09+4.07494707781786e-07i,6.89776668840443e-09+4.06006846647187e-07i,1.09170892107617e-07+4.46477171051248e-06i,1.85790800110753e-08+-1.5984656498308e-06i,1.30610324273189e-09+5.01418471675929e-08i,3.62973455081965e-10+-1.34851473825283e-07i,4.11308893164877e-07+-5.02383263675933e-06i,7.35274302229397e-09+-2.47685437961786e-07i,-5.7143105624493e-09+8.35375402362381e-07i,4.30538383778023e-08+1.29121042267423e-06i,2.18622797585277e-05+-2.79128070314498e-05i,5.63879424925007e-09+-3.90436874239863e-07i,1.84589031380908e-09+-4.30628621313126e-08i,6.68888481381979e-09+-3.63097879101334e-07i,7.1439941996895e-09+1.12770736988631e-07i,6.25395114649248e-09+-5.12503234062872e-07i,2.32934966477686e-09+-7.1037324139458e-07i,-3.55421422795283e-08+-2.89807845930128e-06i,-2.23969825511379e-08+1.6974215798982e-06i,-7.0259088325613e-10+-7.4386294788076e-08i,-2.70499497793884e-10+-2.07019069065362e-07i,-1.64325649565868e-10+-2.23282128244155e-07i,4.84690029205646e-11+-5.27360819938196e-07i,-1.6110102956832e-09+-7.1971629425869e-07i,-3.49911041406657e-07+-4.64821919049917e-06i
-118.404611032183,-31.1274587684105,3.38116092555975,-1.2302521387388e-13+-2.38869900693329e-07i,-5.27964642415312e-10+-1.35474530376471e-06i,8.60935892360065e-11+5.36042903686996e-08i,2.40564892249959e-11+-5.03667009628695e-08i,1.40803507607548e-09+-2.15182000219987e-07i,3.10318421950409e-10+-1.56231540713938e-07i,3.47389134487432e-10+2.76349561530195e-07i,4.50952227336033e-10+-1.18456373178635e-07i,9.06759330279101e-10+1.43412080760337e-07i,-2.3957308195556e-09+5.70513709597933e-08i,-2.45529378778548e-09+-8.79700151360331e-07i,-1.02638580741643e-10+7.80854793593995e-07i,1.32076853860021e-09+-3.35251918253611e-08i,5.59614460750868e-10+-2.78261697058972e-07i,-2.84834883588672e-09+7.67998282020605e-07i,1.94031975341635e-09+1.97414854088416e-06i,3.57997525243806e-09+4.07899329871397e-07i,7.57662135677745e-09+3.2406151130813e-07i,3.76221909260658e-08+1.40679469682389e-06i,1.92727023893917e-09+-5.23042961053053e-07i,1.55794554461524e-09+1.34422511646863e-07i,3.1454833039483e-10+-1.54402234438153e-07i,6.06229420776714e-07+-7.55268529810163e-06i,9.56421394040922e-09+-4.53362893253282e-07i,-8.02068223077254e-09+8.26807795377384e-07i,3.51064188223466e-08+9.41870851602657e-07i,1.60555979607533e-05+-2.06101726604774e-05i,-2.7345737138195e-09+8.71178242797497e-07i,1.56250004626262e-09+2.33463105532718e-07i,8.00102021954092e-09+-2.66768119700003e-07i,8.14297339515082e-09+2.92108656790156e-07i,6.28190045516834e-09+-3.69700321442353e-07i,1.97009156249991e-09+-1.44194762449209e-07i,1.01903295975939e-08+2.47069354196854e-07i,-1.41690437098585e-09+-2.59764312523331e-07i,7.25532069517055e-12+4.77797040538078e-08i,-1.06775193033961e-09+-3.49344397516605e-07i,-1.53115894357644e-09+-2.05927668994657e-07i,-4.89097678522148e-10+-2.59893448694213e-07i,-4.66135437423887e-10+-3.49029046312362e-07i,-3.97480030373827e-09+-4.25637820239031e-07i
