x,y,z,f_64_17,f_103_87,f_187_75,f_194_88,f_261_64,f_288_72,f_327_62,f_352_98,f_450_13,f_461_19,f_470_62,f_525_77,f_567_48,f_639_48,f_664_28,f_675_45,f_710_53,f_762_29,f_778_89,f_925_91,f_928_42,f_932_85,f_962_97,f_1000_6,f_1069_7,f_1124_3,f_1137_9,f_1185_1,f_1223_7,f_1239_1,f_Freq_1309,f_1360_3,f_1380_8,f_1416_1,f_1437_1,f_1494_6,f_1510_5,f_1572_1,f_1629_5,f_1641_5,f_1669_7,f_1736_6,f_1787_3,f_1798_3,f_1855_8,f_1867_6,f_1921_2,f_1955_9,f_1981_9,f_1993_1
-32.769842517322,110.07056598637,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-27.113176368208,-110.081297767152,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-27.113176368208,-95.4045068502503,-0.00110786259824466,-7.17704609959674e-12+-4.83111705225708e-07i,2.0830142868211e-09+6.32524352559116e-06i,-1.8850742443524e-10+-8.29007393778959e-07i,8.48066770990552e-12+-2.5707146628347e-07i,8.92774022042071e-10+-1.73485548640712e-07i,6.89104649190377e-10+-6.5301286689019e-07i,-1.04359776330956e-08+7.82083992392493e-06i,-5.40663505265218e-10+1.10620789966624e-06i,1.27149174235468e-08+1.05017269477641e-06i,2.04862508964243e-09+-3.90922450237923e-07i,9.6905859999772e-10+-9.10164955801162e-08i,-8.9096483351453e-10+3.27777014166765e-08i,9.51625932245466e-11+-3.61187691291666e-08i,-3.21322062846643e-09+2.59408587864019e-06i,2.61570940325462e-09+1.31296982364996e-06i,3.23634588706266e-09+1.27792378661193e-06i,3.61893510038435e-09+-3.77702403498871e-07i,3.19226404712514e-08+3.78625858104269e-06i,4.07040604145732e-08+-7.12012084433607e-06i,-1.61195220446404e-07+5.61992231817852e-06i,-1.87303254360344e-08+2.29526092209477e-06i,-7.48082268908294e-10+1.41906109677588e-06i,3.81621724500855e-06+4.34246286193703e-05i,-2.16369141721623e-09+-5.97705315099672e-07i,1.48901115323733e-09+-6.66443027453492e-07i,5.98139405031891e-09+-7.69767572660201e-08i,3.82410405271938e-08+-6.81804028174192e-07i,7.13585278876739e-09+-1.42337878217622e-06i,5.57798404007769e-07+3.22794095770061e-06i,9.43622992635985e-10+-5.9156007121702e-07i,4.76192369886598e-09+-1.25858229678928e-07i,3.69572471422687e-07+1.41029031459531e-05i,-1.3279558648589e-09+-5.20964967237043e-06i,-2.57911771310193e-08+-9.75956019901436e-06i,-1.32583298011026e-09+6.93425316236217e-06i,-2.22693755219432e-09+1.32170267693873e-07i,-1.10174263229559e-09+-1.51586556068653e-07i,2.66341961361751e-08+-1.08419877702376e-06i,-9.17660300985236e-09+-3.09821615039706e-06i,-8.21173873551535e-08+-1.01753100391526e-05i,4.47134650622045e-07+-2.74847892590639e-07i,6.00942139222211e-10+5.34689374918413e-07i,1.50149720495673e-09+-3.31231017599032e-08i,2.65659024004982e-10+-1.2631084224614e-07i,-6.1552669973156e-09+6.85449721414983e-07i,-2.60451536981741e-09+-1.28224272794017e-06i,-8.26997699491835e-10+-1.35823787514802e-07i,-4.33554868454601e-05+5.5840673260825e-05i,3.29188156107549e-10+-9.42119542987305e-08i,2.47355536647121e-09+-1.04627328168316e-06i
-27.113176368208,-80.7277159333488,0.00692434645884252,-6.21311158634252e-12+-4.19385214470562e-07i,1.5735367238066e-09+4.77676102784457e-06i,-1.28926977846487e-10+-5.34185685768836e-07i,4.67471359350591e-12+-1.34680234352923e-07i,3.38997267496042e-09+-1.03495055894641e-06i,7.93863303619696e-10+-6.75265655960759e-07i,-6.69408653059132e-09+5.28702430079028e-06i,-6.25210801930358e-11+6.22288164341424e-07i,-1.93034231736473e-09+-2.20053634956026e-08i,2.11917193222799e-10+3.20561616699634e-07i,5.49106830163291e-10+2.22544765905575e-07i,-1.99658353206393e-09+1.32999556630486e-08i,1.43559073654689e-10+-2.21094501495277e-08i,-1.47652546865834e-09+1.47051802728754e-06i,1.94546767834252e-09+6.9122650924752e-07i,2.28941032629591e-09+6.465702661911e-07i,1.72534075248412e-09+-2.49583547381814e-07i,1.12707410122842e-08+1.12940005203529e-06i,8.56125266898514e-09+-1.69262240873467e-06i,-1.30762251701676e-07+4.82446565986462e-06i,-1.32634996504908e-08+2.0667898551632e-06i,1.58624587213787e-09+1.32032622574804e-06i,2.94203211496113e-06+3.32947354958207e-05i,1.77937163195192e-10+-3.74133436278857e-07i,1.0229304457774e-09+-4.59415393461846e-07i,3.764896203179e-09+-1.61500401093556e-07i,3.11141311674188e-08+-8.51177833848454e-07i,6.71150611994674e-10+5.5006912879621e-07i,4.20369848769766e-07+3.85610832456193e-06i,1.41179246743182e-09+-1.42157285789301e-07i,4.6672642810191e-09+4.40916584346615e-07i,2.64573207893667e-07+1.05419599071934e-05i,-4.50202155565053e-10+-2.58828410042867e-06i,-6.33499283525703e-09+-2.27885420865192e-06i,-6.75783861502342e-10+5.8802828313575e-07i,1.15560244053432e-10+-1.71408415460727e-07i,8.50621382435037e-10+-2.68879528605579e-07i,5.5345794323004e-09+-3.36293806974841e-07i,6.40142952277574e-12+-5.08983231563283e-07i,-1.60122199656713e-08+-1.65693275178059e-06i,1.9118022168165e-07+-1.12707458836819e-06i,8.91365088814824e-10+-2.21325377891279e-07i,4.45996484862867e-10+-1.56292538542702e-07i,9.99617127024759e-12+-2.06351961372714e-07i,2.34543951488788e-08+-8.40404943120807e-07i,-2.67113522701424e-09+-2.40128059595839e-06i,7.62360193689406e-10+1.67383990897245e-08i,-8.68246715394119e-06+1.1045652064403e-05i,7.08141070187217e-10+-1.71507940326898e-07i,8.78175816965541e-10+-4.59673512568248e-07i
-27.113176368208,-66.0509250164473,1.347787944894,-5.25671274805348e-12+-3.55620215021795e-07i,1.07837581953789e-09+3.27354423765989e-06i,-8.61467747892765e-11+-3.02159958550564e-07i,1.57116508817447e-13+-3.18315876821175e-08i,5.29465064364991e-09+-1.66962551298196e-06i,8.45976842698439e-10+-6.31786763848952e-07i,-2.99914201851822e-09+2.77878714652677e-06i,3.6680644408626e-10+1.94167743400803e-07i,-9.12726239637507e-09+-4.03190739910736e-07i,-4.52346601440621e-10+6.37762715817399e-07i,5.34245068137855e-10+3.43685138916508e-07i,-2.40528488350809e-09+-1.63935365076695e-08i,4.65868844804387e-10+4.15038090918748e-09i,5.62501552287432e-10+2.55639083432536e-07i,1.49278417740428e-09+9.51610782910699e-08i,1.66860411614607e-09+7.76973878710146e-08i,4.37085564866743e-10+-3.75515936326022e-07i,-3.4564457485001e-09+-8.68143466312081e-07i,-1.38381282666737e-08+2.01483806003097e-06i,-9.09744691373861e-08+3.32160765056742e-06i,-8.04231446644357e-09+1.35110899535694e-06i,2.25452033584399e-09+7.91781764991697e-07i,1.05541215535224e-06+1.16717677796851e-05i,2.70994443697531e-09+-5.42290213271246e-08i,6.67257085312926e-10+-2.8976153757382e-07i,2.54482257300997e-09+-1.90992050603961e-07i,1.56082871012232e-08+-6.39659381002009e-07i,-1.3646248917636e-09+1.45384769996067e-06i,1.14845048926411e-07+2.71170116867109e-06i,2.00531718265751e-09+-4.17821376477202e-08i,3.60157566518911e-09+4.19268735955344e-07i,7.68787481194044e-08+3.00501189801801e-06i,4.51882239769634e-10+-7.26490220921878e-08i,5.22081541732513e-09+1.70134774782142e-06i,2.1970543292819e-09+-1.71719111165292e-06i,2.41569017549143e-09+-1.14656390674977e-07i,2.87225183534424e-09+-1.09441061980052e-07i,-1.01595058209362e-08+3.12751624254092e-07i,6.26854277049785e-09+1.03168920673166e-06i,3.09640957328093e-08+3.51386260195731e-06i,-1.17304389137145e-08+-1.02275965480158e-06i,1.51869972761338e-09+-4.75711609468333e-07i,7.05003689530317e-10+-2.20103566951798e-07i,4.55424044234922e-10+-2.67528510585359e-07i,-1.04774637076064e-09+4.30760731782515e-07i,-2.08094583174944e-09+-1.10425827811687e-06i,4.21438823387759e-09+5.43674703977214e-07i,3.44493596127105e-05+-4.4688554369325e-05i,1.50431521779596e-09+-3.00138421317361e-07i,3.33119107768996e-10+-8.35314450656821e-08i
-27.113176368208,-51.3741340995459,3.89962575824193,-4.3409407725518e-12+-2.91458828141819e-07i,6.0941272719056e-10+1.85563438410193e-06i,-6.6811307559607e-11+-1.42037522940407e-07i,-6.71073950462143e-12+5.78756754486073e-08i,7.10406698000227e-09+-2.26122493371954e-06i,9.05723241113979e-10+-5.89284210358307e-07i,1.21545690758658e-10+6.89111971999691e-07i,7.23235274087395e-10+-1.30568704185062e-07i,-9.06477235304031e-09+-3.154314714295e-07i,7.68857804872942e-12+5.62725436952299e-07i,9.14154680234574e-10+2.73401619928981e-07i,-1.97268121485928e-09+-5.07618770964274e-08i,1.06288068456776e-09+3.05524519445903e-08i,2.39194717508855e-09+-6.54702947572764e-07i,1.60434000926913e-09+-2.71392596738063e-07i,1.80588181117542e-09+-2.2386046068159e-07i,3.92258002054024e-10+-9.2510884561532e-07i,-7.89455206690834e-09+-1.67770395641002e-06i,-2.07479521010806e-08+3.00414301174558e-06i,-4.04499609123428e-08+1.26407750540115e-06i,-2.08116972105779e-09+3.27519094702689e-07i,2.44533603203166e-09+4.23448029631184e-08i,-7.65925689941266e-07+-9.23998557423526e-06i,4.57912109059038e-09+1.63120459211404e-07i,5.89361705861918e-10+-2.26243833958076e-07i,2.88427988482245e-09+-1.73394338742851e-07i,-1.06601939575218e-09+-1.8340074584802e-07i,2.06673197891282e-09+1.05736791796568e-06i,-5.07157374964639e-08+1.75044901842664e-06i,2.99714188376722e-09+-4.0014951937724e-07i,2.7226573577349e-09+-1.16080119432943e-07i,-8.29404233366841e-08+-4.03470237159173e-06i,9.91539625965912e-10+1.10682537425691e-06i,5.82804035278061e-09+1.16107161992043e-06i,5.76112178399457e-09+-1.5362635240815e-08i,4.01904123439523e-09+2.945348636716e-08i,3.72333208665621e-09+8.41090384482655e-08i,2.78798405557421e-09+1.57094928278087e-07i,6.73520299702513e-09+4.80947340398749e-07i,3.14258110643488e-08+2.09855527043094e-06i,-3.44906831670147e-08+-1.87847715832452e-07i,2.5212344975818e-09+-2.4311186450284e-07i,2.02278806320687e-09+-2.8039442343266e-07i,1.36468937587516e-09+-3.71901040985279e-07i,-4.95077332466992e-08+2.98587775217625e-06i,-2.59650410298103e-09+5.46437051611888e-07i,6.85426304823872e-09+1.00260923526247e-06i,5.1696475261144e-05+-6.70399831958571e-05i,2.18612700133403e-09+-3.89403639766369e-07i,1.1992689013754e-09+-1.74003072860135e-07i
-27.113176368208,-36.6973431826444,6.76457138566673,-3.48555254634365e-12+-2.31041779904982e-07i,1.84672101468263e-10+5.73344929015743e-07i,-6.46032935283816e-11+-4.98992159421497e-08i,-1.39754660463281e-11+1.2556297276495e-07i,8.55627499918483e-09+-2.72259531658369e-06i,9.67745517996082e-10+-5.56851260358446e-07i,2.1805011223943e-09+-6.51458815890962e-07i,9.55704831703531e-10+-3.04624442446793e-07i,-4.06517137122747e-09+-1.85148065150571e-07i,1.13631755567984e-09+2.13967428185933e-07i,1.48583868528532e-09+7.38237140924211e-08i,-5.32281236954713e-10+-6.58047899124019e-08i,1.84357899796603e-09+5.11284584554623e-08i,3.5367748563966e-09+-9.70404461677948e-07i,2.35606430062624e-09+-3.03581719184554e-07i,2.75400664598396e-09+-1.81836694191524e-07i,1.41267707605136e-09+-1.64615580442446e-06i,-2.29370116963517e-09+-1.26329301436604e-06i,-1.36515759240455e-08+1.57731520659248e-06i,4.42248796951458e-09+-4.82372550601172e-07i,3.72220291953037e-09+-4.94087858549708e-07i,3.36766738804633e-09+-4.94972109567628e-07i,-1.23571759040605e-06+-1.48128662348358e-05i,5.07470477253058e-09+1.07543917732754e-07i,7.09426435080597e-10+-1.6286081690214e-07i,4.5984266891366e-09+-1.17773285361902e-07i,-7.24536088262922e-09+1.62699365375915e-07i,8.20131564804188e-09+5.15391736683937e-08i,7.67972365647375e-08+2.01820612578354e-06i,4.12015575052213e-09+-7.58240824395233e-07i,3.76434220487362e-09+-5.11412334270704e-07i,-8.34288550969027e-08+-4.63552513268212e-06i,1.00734976969341e-09+5.45299389290395e-07i,1.89934104571925e-09+-9.17505557719429e-07i,8.18639465222167e-09+2.02268822536278e-06i,4.38687627465357e-09+-3.40814355812824e-08i,4.09123566682928e-09+-1.71903075516519e-08i,3.06837903628233e-08+-5.58650257184153e-07i,4.95075921345782e-09+-8.69434701340388e-07i,7.32688341284936e-09+-1.89295355738374e-06i,9.09924456671601e-08+5.72158380225923e-08i,3.57647945542539e-09+-4.4544205726497e-08i,3.55557270265533e-09+-3.83045449508885e-07i,2.43555488682386e-09+-5.02398592721841e-07i,-6.64208055019566e-08+3.93918181073762e-06i,-7.55649245069184e-10+1.09432889131181e-06i,8.2037025500922e-09+8.0420648865932e-07i,3.21188263870312e-05+-4.19604427257196e-05i,2.7910798521847e-09+-3.80823248251115e-07i,2.74627564574789e-09+-4.50219671314244e-07i
-27.113176368208,-22.0205522657429,9.1186863277069,-2.7620616743622e-12+-1.81678064359136e-07i,-1.53269635452492e-10+-4.48148085083585e-07i,-7.11879095164724e-11+-2.07935794884454e-08i,-1.8785368384166e-11+1.59627397927433e-07i,9.06466744726675e-09+-2.84647004638746e-06i,9.82856545821613e-10+-4.9430260957713e-07i,3.16781309163763e-09+-1.26474097777009e-06i,1.04395626952493e-09+-3.31682655114792e-07i,1.69344444519853e-09+-3.41197903595179e-07i,2.19976419343111e-09+-1.64032053791325e-07i,1.94599033360602e-09+-1.23008173985945e-07i,1.4320291432587e-09+-3.15797848836063e-08i,2.55745553259659e-09+8.85873100714614e-08i,3.98460014566017e-09+-8.11707187625309e-07i,3.29163746001731e-09+-1.04200328498481e-07i,3.9066194693338e-09+6.97005585320266e-08i,2.59095504505079e-09+-2.15495654467549e-06i,6.45262770579375e-09+-3.38871554783054e-07i,-2.64685949735571e-09+-4.22499916920086e-07i,2.94680516629722e-08+-1.25429814115737e-06i,7.88715141577069e-09+-7.57465603475099e-07i,5.06462616537318e-09+-5.52634564541173e-07i,-1.4628185776584e-07+-2.57107783091654e-06i,4.17377101894449e-09+-1.52848938199987e-07i,7.20621181922468e-10+1.24413068848869e-07i,5.84947346024576e-09+4.54718064919593e-08i,-3.30875937507946e-09+3.52870731924408e-07i,1.32342573498634e-08+-7.09758344460233e-07i,2.39218501717897e-07+2.18820985215751e-06i,4.76830007250679e-09+-6.38215116671098e-07i,5.87959250810688e-09+-3.12118599914303e-07i,1.69859348695113e-08+-4.7367929619609e-07i,8.77105372631144e-10+-1.4045357252034e-07i,4.28800611760197e-09+7.65062536595598e-08i,9.58278294849163e-09+7.19936634781856e-07i,3.77959235314888e-09+-2.46267013585355e-07i,5.49012090868089e-09+-3.74601869814956e-07i,3.93953568425591e-08+-8.32628310647469e-07i,6.73391270802787e-09+-6.67134310179186e-07i,9.78442268846128e-09+-1.18668175470515e-06i,1.52654524989197e-07+-8.50472186314462e-07i,3.94799379794577e-09+-2.58462102740027e-07i,3.97999750014506e-09+-4.00220652112202e-07i,3.01820315666382e-09+-4.66857022709794e-07i,-2.74403684026347e-08+2.01417700067295e-06i,5.65649356599748e-09+8.17374871410327e-07i,8.45076545567224e-09+-1.64290377951607e-08i,-4.86819210234987e-06+5.67652058923222e-06i,2.99326587460681e-09+-9.47534270676866e-08i,3.51669209881507e-09+-2.21212106529089e-07i
-27.113176368208,-7.34376134884144,10.4375911725667,-2.32616070278485e-12+-1.50870615598656e-07i,-3.45160353249083e-10+-1.02571565855808e-06i,-7.83561422232766e-11+-2.03090312053733e-08i,-2.06749196265457e-11+1.74107561834355e-07i,8.92107716140953e-09+-2.74591046948486e-06i,9.65736410398383e-10+-4.20644049895693e-07i,3.43580851732723e-09+-1.40102629749256e-06i,1.04221350531755e-09+-2.80956040070041e-07i,5.19048318714921e-09+-6.15589855616629e-07i,2.77146039018573e-09+-3.74879315096685e-07i,2.15858940662978e-09+-2.16419390988499e-07i,2.94180940776869e-09+3.83222378429958e-08i,2.98264391637338e-09+1.47410278450613e-07i,4.02143845180922e-09+-5.08235788291731e-07i,3.94010096030469e-09+1.38903276943991e-07i,4.67634306946454e-09+3.36312909165399e-07i,3.35025629204461e-09+-2.36870420552123e-06i,1.25118035585654e-08+4.0786505413666e-07i,4.62961854746094e-09+-1.65974641529534e-06i,3.85142426966666e-08+-1.32042372697417e-06i,1.01207609028672e-08+-6.47543533516009e-07i,6.58806332036781e-09+-3.31401151007407e-07i,1.28975543720177e-06+1.37469025406873e-05i,2.98092579660538e-09+-3.79384211285076e-07i,5.99940647691062e-10+5.1653800474284e-07i,5.43843661849766e-09+2.80113414506338e-07i,2.66752945870365e-09+4.82110912424944e-07i,1.56776045623914e-08+-9.7090687965477e-07i,1.56880339470923e-07+1.03013676448203e-06i,4.83013161220474e-09+-2.09892971939857e-07i,7.36342930386031e-09+2.10495375610651e-07i,1.00751848678511e-07+3.45730835794393e-06i,9.18413003169314e-10+-1.12637488482028e-07i,1.10621020156447e-08+3.13045669112482e-06i,1.05469904412766e-08+-2.17478067955275e-06i,3.11445494674245e-09+-3.56744350507046e-07i,7.21721669565228e-09+-6.26250673298417e-07i,2.97712242300157e-08+-5.13759802266167e-07i,1.09427437386917e-08+7.99070541175482e-07i,3.5447564946704e-08+3.18130357991882e-06i,7.63272485236967e-08+-1.77894381274425e-06i,3.68226844327438e-09+-5.80171514655354e-07i,3.396525825514e-09+-2.57798594277137e-07i,3.01498777717615e-09+-2.3615641626621e-07i,2.95114964533011e-08+-7.61385812260613e-07i,1.25593677995569e-08+4.28742971898664e-07i,8.000633337274e-09+-7.65881487343108e-07i,-3.53708510822511e-05+4.51358659210375e-05i,2.74692893523506e-09+3.53692176041608e-07i,3.66088424202252e-09+3.58385242065709e-07i
-27.113176368208,7.33302956806003,10.4554529800128,-2.32338074525539e-12+-1.50449719671006e-07i,-3.47244005196523e-10+-1.03188549046231e-06i,-7.87654089200604e-11+-2.09579505843766e-08i,-2.0718543444206e-11+1.74066514070616e-07i,8.92093056391917e-09+-2.74521963065934e-06i,9.71244264448786e-10+-4.23861697747654e-07i,3.43812846775533e-09+-1.39975217900228e-06i,1.03718949697275e-09+-2.8127507849375e-07i,5.23030812624194e-09+-6.16297178482888e-07i,2.78519887938491e-09+-3.76894279150545e-07i,2.15610618719215e-09+-2.17576895584984e-07i,2.96335448462631e-09+3.94292664291886e-08i,2.98655180770383e-09+1.46810520063056e-07i,4.0224440608852e-09+-5.02888374145543e-07i,3.962376034792e-09+1.45485611948274e-07i,4.66959823362697e-09+3.4189089122673e-07i,3.37055330775482e-09+-2.37817376121424e-06i,1.28287943247742e-08+4.59816637974045e-07i,4.8393381048145e-09+-1.69382890691189e-06i,3.87034664997095e-08+-1.3268561961785e-06i,1.01406126662606e-08+-6.47966725116253e-07i,6.60660810083975e-09+-3.29862015373563e-07i,1.30991174006697e-06+1.39726231864524e-05i,3.0986917208087e-09+-4.01956790950467e-07i,5.97059869570834e-10+5.27252739379172e-07i,4.08215688774946e-09+3.11270293071667e-07i,7.37609615847582e-09+3.64858213490316e-07i,1.57187944794081e-08+-9.79889909088399e-07i,-8.40431730140663e-08+-4.48767739801134e-07i,4.75111628429787e-09+-1.91912717473582e-07i,7.28848784891925e-09+2.6171075340338e-07i,1.01520429938839e-07+3.49674693252039e-06i,1.0756513462575e-09+-7.79977874504032e-08i,1.10989825776358e-08+3.15284337467721e-06i,1.04970784272325e-08+-2.21002628263072e-06i,3.21229241086462e-09+-3.59443101733915e-07i,7.1985780374543e-09+-6.22553302349649e-07i,2.95106591399704e-08+-5.01224348396428e-07i,1.10477985832205e-08+8.40879137053574e-07i,3.40789279019844e-08+3.21069743545296e-06i,-6.54889371247634e-08+-9.65580786113164e-07i,3.67144547236517e-09+-5.92685845114072e-07i,3.31355004696673e-09+-2.56768596896167e-07i,3.02652565172462e-09+-2.33341391476845e-07i,3.05810372261857e-08+-8.07490410370424e-07i,1.26960743943134e-08+4.07839890872468e-07i,7.95700401579196e-09+-7.75344209885627e-07i,-3.6081929956055e-05+4.60544875930349e-05i,2.72127962645272e-09+3.65522867016447e-07i,4.00879397030293e-09+3.82339645739536e-07i
-27.113176368208,22.0098204849615,9.06199910456536,-2.7755199368223e-12+-1.82188039502536e-07i,-1.49001359400902e-10+-4.35254120704119e-07i,-7.1919595949266e-11+-2.27402787255817e-08i,-1.86677746072059e-11+1.57245794895497e-07i,9.04112567085404e-09+-2.83870141343742e-06i,9.96524221521742e-10+-5.04992856700551e-07i,3.14328910028019e-09+-1.24342411920445e-06i,1.02776845669307e-09+-3.32461465642651e-07i,1.61511881849913e-09+-3.34331637370723e-07i,2.20039304797744e-09+-1.57961095905492e-07i,1.92400366939792e-09+-1.20529132958016e-07i,1.42899756091081e-09+-3.08476437663408e-08i,2.54417465270111e-09+8.42943864958566e-08i,3.9718455175171e-09+-8.0720833500464e-07i,3.30478773533562e-09+-1.02080769632336e-07i,3.84803152019032e-09+6.80679387032758e-08i,2.56906738318393e-09+-2.1373893632603e-06i,6.91561676882574e-09+-2.45350300607403e-07i,-2.50222856810278e-09+-4.38344978373673e-07i,2.84981680488675e-08+-1.22650324645082e-06i,7.69947674749582e-09+-7.43449401064073e-07i,5.02080804406278e-09+-5.44984873772358e-07i,-1.4472162091138e-07+-2.55423604455818e-06i,4.4044493877854e-09+-1.84782478928319e-07i,7.13787933338254e-10+1.35952111095258e-07i,3.4587997164334e-09+9.56597878305398e-08i,1.27400208484716e-08+-5.13668333806891e-08i,1.31107222774777e-08+-7.038554409328e-07i,-8.87139993659928e-08+1.47807441328013e-07i,4.61181171382995e-09+-6.01990444204797e-07i,5.71221803572156e-09+-2.40861038324038e-07i,1.45900796227006e-08+-5.64461994402557e-07i,1.14375801881912e-09+-5.83612813017027e-08i,4.2055611852119e-09+5.52480690155106e-08i,9.33666738248213e-09+7.03157895909643e-07i,3.94467133857864e-09+-2.37763409957949e-07i,5.41653982980124e-09+-3.52376739509352e-07i,3.79621073439728e-08+-7.91429411859894e-07i,6.72181972800813e-09+-6.28526393515288e-07i,4.89159772114192e-11+-1.57212728852913e-06i,-1.38322994854702e-07+8.63347824656017e-07i,3.92393422163928e-09+-2.62310153882524e-07i,3.8574367767425e-09+-3.86615274723594e-07i,3.00544831957115e-09+-4.51719443754949e-07i,-2.62395446063007e-08+1.96678483551883e-06i,5.63046681792579e-09+7.7399637040066e-07i,8.46172854364785e-09+-4.27906120513972e-09i,-6.08343957926835e-06+7.26388340985452e-06i,2.87456372833988e-09+-6.5707130469658e-08i,3.89892881681195e-09+-1.74131511043152e-07i
-27.113176368208,36.686611401863,6.75114887319779,-3.49405614717912e-12+-2.30755123911821e-07i,1.85165381165727e-10+5.75301125570729e-07i,-6.76641230910029e-11+-5.48016036995389e-08i,-1.41150086634827e-11+1.21055640364916e-07i,8.57098829013319e-09+-2.72758163974041e-06i,9.87637533739471e-10+-5.71041563123375e-07i,2.19027145964665e-09+-6.50133829223573e-07i,9.39871145126141e-10+-3.09539196019324e-07i,-4.02341148012701e-09+-1.65253340776637e-07i,1.16596705347362e-09+2.12991202701357e-07i,1.47629167284492e-09+7.23508766204017e-08i,-5.2884137666611e-10+-6.58096993348708e-08i,1.84031013299902e-09+4.6294668577388e-08i,3.54274000620013e-09+-9.68980180584522e-07i,2.37577188909928e-09+-3.05297825616744e-07i,2.71745766540202e-09+-1.81644938594579e-07i,1.43060285665485e-09+-1.65956179746787e-06i,-1.70346054657629e-09+-1.15967893830211e-06i,-1.33170977651096e-08+1.52445724216924e-06i,4.97393262672528e-09+-5.12708296516645e-07i,3.69041259964537e-09+-5.03489531832048e-07i,3.33295451222067e-09+-5.01300961996907e-07i,-1.24855329643934e-06+-1.49613602974019e-05i,5.14556077085286e-09+9.88024253854726e-08i,7.1869845306558e-10+-1.63540997367263e-07i,3.68302583912648e-09+-9.31661225136789e-08i,1.54111702214934e-08+-3.87947091132389e-07i,8.17886624088942e-09+4.19013310658116e-08i,1.1567276498436e-07+2.23238401437811e-06i,4.12166319727545e-09+-7.57215286062804e-07i,3.76990336635355e-09+-5.14039915641827e-07i,-8.39003239104616e-08+-4.66234408851244e-06i,1.07074570379388e-09+5.62054894451343e-07i,1.82809980410005e-09+-9.57106771530443e-07i,8.12298751761305e-09+2.03696731657437e-06i,4.33709623255362e-09+-3.35372684551532e-08i,4.05545040628561e-09+-1.69629864016231e-08i,3.07332995124669e-08+-5.64500951544474e-07i,4.6669932710493e-09+-9.32811597109222e-07i,-1.64431365777175e-08+-3.17149363061506e-06i,-8.71662982618519e-08+1.12156727905697e-06i,3.59465873216138e-09+-4.18476835179242e-08i,3.62933455024008e-09+-3.76739624573571e-07i,2.42113671039554e-09+-4.99307757613816e-07i,-6.61518072274826e-08+3.91605173822078e-06i,-8.70959319448899e-10+1.08348664487042e-06i,8.33373169703936e-09+7.9570686046987e-07i,2.94059968031246e-05+-3.8450372600657e-05i,2.64997381024242e-09+-3.47523153115942e-07i,2.92082700875226e-09+-4.12869433840561e-07i
