x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_Freq_1006,f_Freq_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_Freq_1353,f_1374_6,f_1397_2,f_Freq_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_Freq_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
104.61095920411,49.9448071443251,3.01846198664534,-4.33700954570878e-12+-2.82817090926913e-07i,6.27620769104145e-11+9.16908157856426e-08i,2.08526150210943e-11+-8.44051351028336e-07i,5.82451326544031e-10+1.780290540536e-06i,-1.64189765566874e-10+5.24045581756872e-07i,6.63309113727336e-11+1.99722068143037e-07i,1.12531015959103e-09+-4.30611733602856e-07i,3.54207448984631e-10+-2.44619620839474e-08i,1.00324913916664e-09+-2.73281266166474e-07i,1.98663104799802e-09+-3.55379967578559e-07i,9.61024987122682e-10+-2.26376972308595e-07i,4.31763634699274e-10+3.45163187121039e-07i,9.86403633998823e-10+-8.3564395778869e-08i,-2.76912462368522e-09+-6.47750315493607e-07i,-1.92895716673209e-09+4.50921467584114e-07i,1.46570370486732e-09+-1.47938793306912e-07i,2.26098474187495e-09+9.51311637175784e-07i,-1.99088565262668e-08+1.02303102461066e-06i,1.00598380281554e-09+1.97561659173413e-07i,1.78952533757095e-09+1.01589831195033e-07i,1.78810729702717e-09+1.00678923475811e-07i,4.23215957287538e-08+9.02502705248793e-07i,7.27761721137451e-06+-1.19331388118638e-05i,2.41570380331501e-09+2.26631941804676e-08i,2.56577043287248e-09+-2.76956667572501e-08i,-1.06109986367388e-07+2.84406256487297e-06i,-3.91682025451583e-09+6.79426399462519e-07i,2.49828402437146e-10+6.52443415559331e-07i,-1.15341688400938e-09+5.26094445171392e-07i,1.1001759373101e-08+-1.94549867765202e-06i,-6.803331451887e-09+-1.06606085578499e-06i,-3.73670967297353e-11+-2.18657244092024e-07i,6.69963689907845e-10+-1.87844627036494e-07i,7.29619708624369e-09+-2.42898951627147e-07i,1.72025421179393e-09+-2.03968023389463e-07i,-2.66626733219761e-09+-1.1047102869772e-07i,-8.09810111146477e-10+2.00750589834691e-09i,-6.26920397830505e-09+2.79243076508916e-07i,1.53503085977334e-10+9.34602440840397e-08i,1.44882992800549e-09+1.31574031895253e-07i,8.21694792505444e-10+4.62055408551074e-07i,-6.56673835002433e-10+7.50950052092966e-08i,5.34034953668148e-11+1.33812802954449e-07i,1.21938047605955e-08+-9.73361013971689e-07i,1.34271539243977e-09+-9.54239762226631e-08i
104.61095920411,64.2146838523986,0.889755909470609,-4.81598236448672e-12+-3.28987058173208e-07i,2.5342862027857e-10+6.38817779195856e-07i,3.6387802093334e-11+-1.395312834528e-06i,9.74060815006591e-10+2.86866205869305e-06i,-2.426213336975e-09+1.7135514207214e-06i,5.09868857517644e-11+1.74845623858037e-07i,2.9180224367278e-10+1.63111480418585e-07i,2.07467016466489e-10+7.63021068250107e-08i,-2.75679109002987e-10+3.19184044877891e-07i,6.17616229131e-10+1.39011932924809e-07i,4.33346779460197e-10+6.73241895154632e-08i,1.63347111725963e-10+1.39620809852091e-06i,1.19581861618624e-09+3.21746799225233e-07i,4.47276137291659e-09+4.83711712216161e-07i,1.21134519214518e-09+1.98933892675331e-08i,2.03067709108109e-09+4.96975335057841e-07i,1.27629375113945e-09+-2.16151751058634e-06i,5.15468659340494e-09+-8.15826561391113e-07i,5.36350182627925e-10+-1.43743357588942e-07i,9.03358591019691e-10+-3.49320399391276e-08i,9.54988410572051e-10+-3.24310232777816e-08i,2.71814981767093e-08+6.04504125217525e-07i,5.56946852203971e-06+-9.078628784681e-06i,1.92729179149472e-09+3.64274903941328e-08i,2.67939858081291e-09+8.07243107267921e-08i,2.73019865426363e-08+-1.42551863011336e-06i,-2.41216917168595e-10+-2.89768818342518e-07i,-3.75080327127115e-08+-1.01744520522612e-06i,-6.299899667001e-09+1.51425291609733e-07i,5.48942891016723e-09+-1.25317032317071e-06i,-7.32159365289654e-09+-8.8993205461155e-07i,-1.60497173512416e-10+-2.72967368627767e-07i,-1.40565105807369e-10+-4.19007342875767e-07i,1.79506207461479e-08+4.61437209362008e-07i,-1.02458821026416e-09+5.49278800447961e-08i,-6.09850871262253e-09+6.51342532102614e-07i,-9.11488179221677e-10+1.90164841263915e-08i,-3.26090035326731e-09+1.2870383026565e-07i,-1.64286416964355e-09+-5.53740255582582e-08i,-1.72544551167499e-09+-6.24112371282711e-08i,-3.98774440968585e-10+7.25163785785308e-08i,-3.87646465468063e-10+2.1300388874579e-08i,9.41900157020863e-10+4.54217298035288e-08i,-2.93848630838674e-09+-1.09755924654923e-07i,-1.21882562808364e-09+-3.67744009245142e-08i
104.61095920411,78.4845605604721,0,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,-0+0i,0+0i,-0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,-0+0i,0+-0i,0+-0i,0+-0i,-0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+0i,0+0i,0+0i,0+0i
104.61095920411,92.7544372685456,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
104.61095920411,107.024313976619,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
110.265344502646,-107.023836644484,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
110.265344502646,-92.7539599364102,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
110.265344502646,-78.4840832283367,0,-5.81892920305354e-12+-3.74625808231903e-07i,4.13623309648676e-10+1.08878164584241e-06i,5.19661153173563e-11+-1.93834513622393e-06i,1.34794383331084e-09+3.87224136687623e-06i,-5.11125788023791e-09+3.135586530526e-06i,3.97758191557876e-11+1.32892231611446e-07i,-6.89107616319396e-10+8.75651374780443e-07i,1.74799019202732e-11+2.18495756691689e-07i,-2.33372100815979e-09+1.41892114731886e-06i,1.33412625717843e-09+5.04032411016279e-07i,6.4997582281206e-10+3.89814295033974e-07i,-6.22378344739602e-11+1.83862418639552e-06i,1.344023761856e-09+6.87998912023893e-07i,1.32408088740521e-08+1.81925837494624e-06i,5.10406537106768e-09+-5.2371882202579e-07i,3.04179376568066e-09+1.42341762269995e-06i,-1.70547357038472e-11+-7.01641020099472e-06i,4.12156329112857e-08+-3.59288994659041e-06i,-3.15429882475965e-10+-7.10084485603622e-07i,-3.28325004019738e-10+-3.18065770491924e-07i,-1.90586562972092e-10+-3.11191907787508e-07i,2.73290070195954e-09+1.67431631786171e-07i,4.90325766704937e-06+-7.79100164122811e-06i,6.93022482472825e-10+-1.24799616121035e-07i,9.73669078380083e-10+-8.70023571478371e-08i,7.1635555320405e-08+-2.82905197048044e-06i,1.48719879997399e-09+-7.23941209112461e-07i,-5.23228565625653e-08+-1.81658476220389e-06i,-1.64647505211046e-08+-1.50125431236095e-07i,-2.33369220034144e-09+-2.49736439437243e-07i,-1.00055626625896e-08+-7.44141135065598e-07i,-1.66801895666738e-10+-2.42310787614513e-07i,-1.24329101265352e-09+-8.34567980166709e-07i,-7.61148034903503e-10+1.16309166156146e-06i,-7.70913234030907e-09+4.6015085219144e-07i,-1.58638670512706e-08+2.33315184184456e-06i,-1.91614335617817e-09+7.64600336233477e-08i,-2.75773733856625e-09+4.70905601704388e-08i,-1.09952924902575e-08+-6.78269238443484e-07i,-3.51640853377524e-08+-1.52605393236606e-06i,-5.27440629791918e-09+-7.57166676331642e-07i,1.32956832052282e-09+6.87562830334153e-07i,-5.76476350698538e-10+6.6275083613976e-07i,2.70795285817164e-08+-1.06614285747508e-06i,5.65719310917429e-09+1.78877096688483e-07i
110.265344502646,-64.2142065202632,1.01256005339073,-5.24505881348575e-12+-3.27330948109711e-07i,2.21830522352963e-10+5.3977136484262e-07i,3.54610706512635e-11+-1.35029170109678e-06i,9.29602737013937e-10+2.70880423243979e-06i,-2.64623835630306e-09+1.83040161108466e-06i,5.44046723644175e-11+1.55948807941342e-07i,2.02881548778379e-10+2.29160932802034e-07i,1.81542682563763e-10+9.57353513002046e-08i,-5.98824612592265e-10+5.44896799949613e-07i,1.87650510976948e-09+1.52299841266473e-08i,8.49531542632902e-10+5.99343593647801e-08i,2.04826783658116e-10+8.96537637186491e-07i,1.06921470982757e-09+2.42606740905666e-07i,3.84949265717382e-09+3.9779803863973e-07i,9.89512726673686e-10+4.41949511517772e-08i,1.94040198200107e-09+4.9127921186563e-07i,1.1232865082046e-09+-2.31080482724845e-06i,3.33975622345856e-09+-7.12933335956311e-07i,4.84366999545467e-10+-1.49918678307927e-07i,7.73262333154318e-10+-5.00356861755627e-08i,8.27581153036238e-10+-4.8124253759119e-08i,1.77144304798543e-08+3.74827486443899e-07i,3.75284587065118e-06+-6.12868241289552e-06i,1.6682045392284e-09+7.09196015286745e-09i,2.1083592568696e-09+2.18208815853e-08i,-5.21418212605944e-09+-3.37704187843415e-07i,-1.16403925555674e-09+-8.54355632837845e-09i,-2.14005050254149e-08+-4.47540465871476e-07i,-4.3107934060466e-09+1.98255290595755e-07i,7.07183605695482e-09+-1.45688508742701e-06i,-6.78596996445011e-09+-9.30669352927981e-07i,-1.82373073357803e-10+-3.15160930547615e-07i,-1.77634572849165e-10+-4.44431890847945e-07i,-9.19301431668025e-09+2.67864307541819e-07i,-2.79096735149035e-09+1.383288161872e-07i,-6.78408500882322e-09+7.60807759652594e-07i,-1.04709229116536e-09+3.90859619273259e-08i,1.64361920732946e-09+-1.13645752040515e-07i,-2.26487940685642e-09+-8.01983206536648e-08i,-7.73619062638998e-09+-2.71391502159903e-07i,-5.82687172335392e-10+1.16995127213049e-07i,-5.29082835915466e-10+5.33181555722102e-08i,-1.33263333602767e-09+4.05807970156924e-08i,3.26374662949525e-10+-3.40320690461744e-07i,-3.31529890181301e-09+-1.16161823285472e-07i
110.265344502646,-49.9443298121896,3.03843947731373,-4.67869779894321e-12+-2.8203517520966e-07i,3.45186573803046e-11+1.38793959224729e-09i,2.01138961341191e-11+-8.03205738923086e-07i,5.38803957355265e-10+1.61516186376526e-06i,-4.61041221400475e-10+6.79924975868481e-07i,6.75886463962297e-11+1.82932324980524e-07i,1.00625295587168e-09+-3.45313655284227e-07i,3.28954295750364e-10+-7.61603546780957e-09i,7.24555916567469e-10+-9.07234459246861e-08i,2.9214158632368e-09+-4.49879048138674e-07i,1.19784487153028e-09+-2.13183112709085e-07i,4.45820292660695e-10+2.07514529465515e-08i,8.95245080980502e-10+-1.20612857234022e-07i,-3.40707586926223e-09+-7.08080089997105e-07i,-2.15969879943819e-09+5.05939871177411e-07i,1.3800868902104e-09+-1.15689067961043e-07i,1.99753889569601e-09+5.87968799835602e-07i,-2.33981049287184e-08+1.22622192984378e-06i,1.11145516753666e-09+1.91054317928178e-07i,1.65824933507623e-09+9.62831598462113e-08i,1.66244622500081e-09+9.49177364513196e-08i,2.64517518481826e-08+4.82920449236797e-07i,3.3479240558942e-06+-5.59760188744245e-06i,2.30022630438173e-09+2.41625813976543e-08i,2.72665408581978e-09+-4.05694716306152e-09i,-9.26780032491462e-08+2.40091665312884e-06i,-3.82141943222978e-09+6.3421885124044e-07i,1.17792705222224e-09+6.1629476427656e-07i,2.87079356902724e-09+4.80235990007875e-07i,1.18874670028557e-08+-2.09565025964555e-06i,-6.42615090407171e-09+-1.1092072678507e-06i,-1.3983893310091e-10+-3.00115617320232e-07i,5.13719615368837e-10+-2.68432297717651e-07i,1.068739908706e-08+-4.15291929789808e-08i,1.35968704613384e-09+-1.4772367279614e-07i,-4.11770458937822e-09+1.25820802740087e-07i,-9.5075954477515e-10+3.45893768613818e-08i,3.36150295162512e-09+-1.73939333860473e-07i,-4.02094270080354e-10+8.11315650415578e-08i,-7.17446441228351e-10+6.47865773921172e-08i,7.21125304154141e-10+5.28561824773773e-07i,-8.06004143123122e-10+5.70496003963767e-08i,-6.61436847917986e-10+1.01653885249547e-07i,1.1652009493073e-08+-1.05852922184183e-06i,-1.87898273418197e-09+-2.22454833429694e-07i
110.265344502646,-35.6744531041161,5.32299120854075,-4.13489808503853e-12+-2.44221029674333e-07i,-1.33593575292558e-10+-4.88669013363918e-07i,7.15124369868988e-12+-3.39726994000556e-07i,1.96372856774916e-10+6.20274738772611e-07i,1.01773774212949e-09+-9.35450433830057e-08i,7.932540158964e-11+1.96373370977269e-07i,1.55304503471689e-09+-7.28530631647551e-07i,4.33890384030337e-10+-7.79078382394957e-08i,1.49049454517713e-09+-4.53636765410869e-07i,3.69862531658527e-09+-7.46015358157615e-07i,1.45987206008821e-09+-3.85358193919726e-07i,5.75314693992861e-10+-3.72518305793346e-07i,8.80504666086374e-10+-3.02027962572495e-07i,-7.65053618596611e-09+-1.32130523009082e-06i,-3.9104865616616e-09+8.50110756416173e-07i,1.52619951360756e-09+-2.1537265494846e-07i,2.259185112869e-09+7.22500652514023e-07i,-3.78348694350767e-08+2.07568652669712e-06i,1.48064688369091e-09+2.67061422110965e-07i,2.25333111783858e-09+1.05510266458727e-07i,2.24533249787695e-09+1.02991991347048e-07i,1.81084427108331e-08+1.93026508093769e-07i,7.62736623149444e-07+-1.49451577785112e-06i,2.94620107096923e-09+-8.16215811850204e-09i,3.48876858187445e-09+-5.40644965430236e-08i,-1.09351009788421e-07+2.67004390747865e-06i,-4.57527309717318e-09+6.14670696644246e-07i,-1.14598975262793e-08+2.91784160332443e-07i,-3.65462254727693e-10+5.00228604691153e-07i,7.43530159056349e-09+-1.51428738251388e-06i,-9.4215248758402e-09+-1.08439148277618e-06i,-1.19163059970155e-10+-1.15141400418225e-07i,5.47614367973825e-10+-2.95547370788138e-07i,2.94622365334098e-08+-7.61670357617031e-08i,2.95430895591035e-09+-3.55736949536218e-07i,-7.58870060881864e-09+4.13734354133544e-07i,-1.50860673910179e-09+5.4989348541791e-08i,-2.20939616021738e-10+-4.22976715227382e-09i,-4.07361840195693e-09+-1.09229786203717e-07i,-1.03556744663837e-08+-3.39167179146135e-07i,-3.93900674056e-10+5.99658982174268e-07i,-8.15691307683963e-12+4.67696208363999e-07i,4.13828465752677e-10+5.77285938228795e-07i,4.51494750106593e-08+-2.62702634387915e-06i,4.42789191990814e-09+-2.74790395040278e-07i
110.265344502646,-21.4045763960426,7.26009725414725,-3.66992500270194e-12+-2.1860402249793e-07i,-2.62040766090758e-10+-8.70916363786357e-07i,-2.08424798918228e-12+-9.10934500190535e-09i,-6.20510766123083e-11+-1.72659126474389e-07i,1.65267364461152e-09+-4.22920009576623e-07i,8.80389906867779e-11+1.90684228566216e-07i,1.78439436833128e-09+-8.85513467551006e-07i,4.83333794558642e-10+-1.11771372206958e-07i,1.71386707245657e-09+-5.63290800121412e-07i,4.07403867701772e-09+-8.67088148369838e-07i,1.58095363314017e-09+-4.59808963767235e-07i,5.82226699196634e-10+-3.23847380436315e-07i,9.49221775140608e-10+-3.26014033432383e-07i,-9.60634103342016e-09+-1.53739247382525e-06i,-4.56354291065163e-09+1.10158030162671e-06i,2.08865555041236e-09+6.39000390045952e-08i,1.91526821918085e-09+-1.1688572072915e-06i,-4.39294835392207e-08+2.20218289068452e-06i,1.6103838520127e-09+1.66818394802228e-07i,2.56580587892454e-09+2.65082529878139e-08i,2.56717009304558e-09+2.43063649950277e-08i,-4.63292526927249e-09+-4.3736648235707e-07i,-4.07609251415748e-06+6.28186868334978e-06i,3.42761519640078e-09+-6.68714840996644e-08i,4.15389850584643e-09+-1.10974710557843e-07i,-7.77302406668343e-08+1.32708950810057e-06i,-3.84120585881275e-09+1.34258259477588e-07i,-4.96587258313459e-08+-1.02135578932157e-06i,-9.52116891259579e-09+3.46547069880119e-07i,-4.85769645339001e-09+2.3718735873541e-07i,-1.32810866576427e-08+-6.85984397592079e-07i,-1.47189929682853e-10+2.96556751044833e-07i,1.16401068750806e-10+-2.51489524009408e-07i,3.54740068835118e-08+-4.35588818272851e-07i,4.065182339289e-09+-6.68105074738659e-07i,-1.14764924483372e-08+7.54524541884197e-07i,-2.0235548970666e-09+9.34661907555778e-08i,-4.46232868200478e-09+2.15192702130798e-07i,-7.3951540519143e-09+-2.40674938403178e-07i,-1.94343845943172e-08+-6.62912435913118e-07i,-7.30459600419568e-10+8.44900268948753e-07i,4.55865098787079e-10+7.69471981405423e-07i,9.71133149696298e-10+9.28339993626543e-07i,6.9771750318859e-08+-3.96741707604726e-06i,3.4040258836042e-09+-5.03676475260826e-07i
110.265344502646,-7.13469968796906,8.34669222564108,-3.36864504379951e-12+-2.06455594041877e-07i,-3.3152258984413e-10+-1.08189982414707e-06i,-6.90682486785544e-12+1.61317105635972e-07i,-2.03859713323784e-10+-6.30629079787667e-07i,1.75151332040098e-09+-4.73693511277748e-07i,9.32284648690173e-11+1.7529091305543e-07i,1.80905391776781e-09+-8.99008588824101e-07i,4.93537110428628e-10+-1.2148059068552e-07i,1.68946954259138e-09+-5.62411712007831e-07i,4.10691805027617e-09+-8.82609323126774e-07i,1.58986602792495e-09+-4.79599581175001e-07i,5.37542895058298e-10+-1.37407069025427e-07i,9.98089132466164e-10+-2.95727107520469e-07i,-1.04864501492211e-08+-1.58885471177407e-06i,-4.75805392526269e-09+1.25933508298832e-06i,2.53065757098913e-09+3.54199648736102e-07i,1.42994698788656e-09+-2.99719343704368e-06i,-4.72995783799017e-08+2.20299776017601e-06i,1.61550920731839e-09+6.88395461666495e-08i,2.65661265402595e-09+-4.45280040648046e-08i,2.67076810323472e-09+-4.60468962302856e-08i,-2.85998033998218e-08+-1.08427460732475e-06i,-9.28165984191518e-06+1.46628822781669e-05i,3.64638618255935e-09+-1.06687956659179e-07i,4.49621643333648e-09+-1.43076990661127e-07i,-4.55645119634075e-08+9.76569611268745e-08i,-2.97933870294767e-09+-3.10418177710887e-07i,-7.95023159977527e-08+-2.10012603241744e-06i,-1.5428495624962e-08+1.82948420467044e-07i,-1.58423401353884e-08+1.88940736694342e-06i,-1.47454410611133e-08+-1.75106537035637e-07i,-2.16464635568678e-10+6.76375214243484e-07i,-2.44202190958065e-10+-1.01072967475481e-07i,2.56136916576028e-08+-1.03538192825323e-06i,4.78500680026084e-09+-9.59372838513284e-07i,-1.26354306300337e-08+7.5499463382098e-07i,-2.17362715691433e-09+1.29370993620736e-07i,-4.10513515029901e-09+2.16413527022104e-07i,-7.95931122817735e-09+-1.94564845708682e-07i,-2.26592520918381e-08+-6.9208116345637e-07i,2.33072863869546e-10+1.24377701922814e-06i,2.39725938546441e-10+8.00479774217088e-07i,1.21356451411879e-09+9.88783395646834e-07i,7.48961502999413e-08+-4.53524034293008e-06i,-4.4645747425067e-09+-8.13706562792055e-07i
110.265344502646,7.13517702010446,8.34279405409364,-3.30202904717902e-12+-2.0608913850034e-07i,-3.32257287802617e-10+-1.08406437394518e-06i,-7.09467606913061e-12+1.62279188717511e-07i,-2.05346542202233e-10+-6.35491360362669e-07i,1.7541218563203e-09+-4.75011000605949e-07i,9.38731883705428e-11+1.73325765140398e-07i,1.80799031289795e-09+-8.97688430502819e-07i,4.93149359719463e-10+-1.21117427835691e-07i,1.69079811938515e-09+-5.63744767186273e-07i,4.07350396078027e-09+-8.75850912694034e-07i,1.59692833264791e-09+-4.82520704508715e-07i,5.36706077637348e-10+-1.30323385723325e-07i,9.96426123688286e-10+-2.9712940977554e-07i,-1.0490993527146e-08+-1.59186187331716e-06i,-4.7509269305774e-09+1.25677931119862e-06i,2.54485724750974e-09+3.58150611016073e-07i,1.42551149722665e-09+-3.00707151839431e-06i,-4.7349905008527e-08+2.20494474837065e-06i,1.56985345699067e-09+7.27423150280145e-08i,2.64339247309056e-09+-4.61693559322385e-08i,2.66097711005125e-09+-4.73369210456977e-08i,-2.94386549231209e-08+-1.10658195693861e-06i,-9.49234898764295e-06+1.50024594164541e-05i,3.63977360471851e-09+-1.06163122603466e-07i,4.45730818358611e-09+-1.41098608101657e-07i,-4.72230040899993e-08+1.71252470970229e-07i,-2.98606949825097e-09+-3.35315473525154e-07i,-7.81284368896239e-08+-2.07614464637004e-06i,-1.39959863626846e-08+1.69115833324304e-07i,-1.57093740540889e-08+1.8820007580188e-06i,-1.40617895907425e-08+-1.45293726403561e-07i,-2.44753178658249e-10+6.59933948135155e-07i,-1.48324469739653e-10+-8.89285166507187e-08i,1.44435807158122e-09+-1.25061281231793e-06i,3.06583220629247e-09+-8.85457517106073e-07i,-1.24013767163221e-08+7.30829810673682e-07i,-2.11952579469057e-09+1.30256714796931e-07i,-5.56527663818716e-10+2.01359763271345e-08i,-7.83980648773938e-09+-1.97900793388097e-07i,-2.59180825083998e-08+-8.09895122217297e-07i,2.91833537862175e-10+1.24706774097833e-06i,2.68104554829298e-10+7.84996594466292e-07i,1.90677154996874e-09+9.82772080312797e-07i,7.2764706315694e-08+-4.43057207390906e-06i,-4.72767980719543e-09+-8.0263138352765e-07i
110.265344502646,21.405053728178,7.26182835852693,-3.47926559440277e-12+-2.17717154599906e-07i,-2.63307735373546e-10+-8.74609572035915e-07i,-2.49984766235886e-12+-8.99741427264858e-09i,-6.38708039737747e-11+-1.78564467568938e-07i,1.65898887130445e-09+-4.26181366629879e-07i,8.91062590581923e-11+1.87414205845961e-07i,1.78443884958288e-09+-8.84769912541018e-07i,4.8249293119902e-10+-1.11121308293926e-07i,1.71760668191714e-09+-5.66031865201907e-07i,4.01325104219514e-09+-8.54739596807309e-07i,1.60440431343953e-09+-4.6879083444027e-07i,5.8073901587152e-10+-3.12799690206335e-07i,9.41900125300503e-10+-3.32222948539243e-07i,-9.67558765754286e-09+-1.55275811230287e-06i,-4.5688182925272e-09+1.09927323565002e-06i,2.12102970992206e-09+7.14522907296263e-08i,1.90710013984637e-09+-1.18334792459174e-06i,-4.42037321325428e-08+2.21700761902099e-06i,1.49066138206877e-09+1.78616782025489e-07i,2.54272099664595e-09+2.33494638308757e-08i,2.55114640068351e-09+2.19203656576113e-08i,-5.75310174897157e-09+-4.67516145001254e-07i,-4.36019080036256e-06+6.73938277569736e-06i,3.44668581297493e-09+-6.24180331197355e-08i,4.03368255205932e-09+-1.09100937923318e-07i,-8.22829800630425e-08+1.51190312705345e-06i,-3.87169562425564e-09+8.44234859407335e-08i,-4.73924138194948e-08+-9.78857567776869e-07i,-7.94475989385966e-09+3.2591610132869e-07i,-4.69232259198687e-09+2.24980818205525e-07i,-1.25160112880805e-08+-6.54139049392518e-07i,-1.91645786136153e-10+2.74647026124468e-07i,2.17788921273913e-10+-2.38964222342698e-07i,-2.12823019855956e-08+-9.72029028080916e-07i,5.42923126778453e-11+-5.19128490101843e-07i,-1.126940298572e-08+7.34759400404969e-07i,-1.98610560930531e-09+9.47193766763267e-08i,2.14371928911087e-10+-6.02504206888341e-08i,-7.4143333064991e-09+-2.55875823713362e-07i,-2.61976042570112e-08+-9.0573713844737e-07i,-6.48617717464911e-10+8.66685572925174e-07i,5.22852809853938e-10+7.66851699673872e-07i,2.38203595416716e-09+9.50468936300621e-07i,6.82173473900377e-08+-3.89173666420555e-06i,2.97052451470566e-09+-5.00321062947712e-07i
