x,y,z,f_69_19,f_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
114.066674384199,-20.266878162577,6.97640686011423,-2.50636545474092e-12+-2.0974300025024e-07i,-3.95429411086751e-10+-1.16211823039369e-06i,-6.8994351408729e-11+-3.17958058606311e-07i,-3.01050657185119e-12+-1.47769823914163e-07i,1.52296702661525e-09+-1.51754049058404e-07i,3.57786528472052e-10+-2.60962030321539e-08i,2.54630867226372e-09+-8.49641956104841e-07i,5.99702626402105e-10+-1.39916748518204e-07i,3.23931359685303e-10+4.22585383072929e-07i,7.0137134288183e-09+-1.37155248092357e-06i,2.59989597580266e-09+-7.02357116900408e-07i,1.40433746234201e-09+-2.09037124592498e-07i,1.22865737835284e-09+-3.91100959058541e-07i,-4.82002018547742e-09+1.36303573509133e-06i,-1.13083140474491e-09+9.32962188022283e-07i,3.93332625406297e-09+6.26108636545354e-07i,1.61762015512377e-09+-1.17431408879047e-06i,-3.07745342308585e-09+-9.28954091766387e-07i,-4.26570780517849e-08+2.60573019326123e-06i,3.23898993030296e-09+5.51947878537036e-08i,3.60742255229943e-09+5.44286321528915e-08i,1.76174452720035e-09+4.07563080700911e-08i,-2.14564588467709e-09+-3.02604780466884e-07i,4.88360552649816e-09+4.39948688607167e-08i,1.72260699327668e-09+-9.06633515477771e-07i,-3.65357202977039e-09+-3.78681254016133e-07i,-4.55877407876793e-06+2.10206560628219e-05i,-5.23020203582909e-09+3.440785471752e-07i,8.37784550114456e-10+1.79655478404568e-07i,-3.47344331400937e-09+3.76777895265055e-07i,-1.6956385385863e-09+-7.37320475597102e-08i,-2.29922032203578e-08+1.05732289783445e-06i,3.6730173308061e-09+-1.01601324132127e-06i,1.64267856115918e-09+-7.59200732687243e-07i,-1.18281536998126e-10+-1.03704785931217e-06i,-3.01653710868139e-08+-8.77209877570799e-07i,-4.44053200014045e-08+-3.98889927950362e-07i,-3.71854469049646e-09+2.13805675226968e-07i,-9.58630919459312e-10+2.87484967204627e-07i,-1.32743062383152e-09+2.75563562400877e-07i,-2.5227977470944e-09+2.22674695273852e-07i,2.08474150222489e-08+2.03554835092383e-06i,6.92766214295449e-08+-4.19637751966192e-06i,-1.47581193067004e-09+-8.26071108326605e-07i,2.30930931774464e-08+-1.05153083452438e-07i,-3.29264469893625e-09+-6.37820327607526e-07i
114.066674384199,-6.73368917869078,7.81591239513965,-2.32084848513343e-12+-2.00983736827975e-07i,-4.88160113515413e-10+-1.41933136735417e-06i,-1.38973917704054e-10+-5.592609321078e-07i,-1.29382900387648e-11+-2.21322386542853e-07i,1.45989772377633e-09+-1.3945956842994e-07i,3.62317978341012e-10+-4.02831896517815e-08i,2.35064158644141e-09+-7.54516215200885e-07i,5.88134460652088e-10+-1.38224199198863e-07i,1.11321892316681e-10+3.6937154766552e-07i,6.39587806244019e-09+-1.24175885691348e-06i,2.34031643392077e-09+-6.41611464299268e-07i,1.6983965919605e-09+-7.50405601989201e-08i,1.26491161922443e-09+-3.54052594378088e-07i,-5.07549676002925e-09+1.57833899546399e-06i,-1.11046384152938e-09+1.11350139968468e-06i,5.90246864602445e-09+1.48381266397513e-06i,1.85402861690588e-09+-2.7742709268287e-06i,-4.8409246408599e-09+-1.2112514527759e-06i,-4.67237872736597e-08+2.82507816429134e-06i,2.88477873141679e-09+-7.09752615670756e-08i,3.00516088996153e-09+-7.57378234974196e-08i,1.58959704752213e-09+1.83967086602127e-07i,-7.62426794846921e-09+-5.78820242892308e-07i,5.92808702462983e-09+1.51019794837833e-07i,7.84443183727216e-08+-3.93093863560735e-06i,4.23586998165359e-09+-1.5146511385682e-06i,-6.85843379922598e-06+3.17685120128016e-05i,-9.31998168032648e-09+1.78014163064211e-07i,-1.25361558959981e-08+1.87038882965578e-06i,-6.88141307409929e-09+1.46964243517646e-06i,-1.14141276100832e-09+1.18592752031868e-07i,-2.48527016342673e-08+1.29034584474378e-06i,7.19834717285435e-09+-1.56495000630013e-06i,3.72430787926064e-09+-1.07228503516625e-06i,2.91941082145227e-09+-8.26946764644594e-07i,-3.68998070760592e-08+-2.72606366212118e-06i,-3.54682445169071e-08+7.54482350483415e-07i,-3.5339325034262e-09+2.29747624256324e-07i,-1.31769807294093e-09+2.98833232775897e-07i,-1.68448622485164e-09+2.99518329046257e-07i,-3.35799842684555e-09+2.60931454527083e-07i,2.66655387239723e-08+2.94292648915354e-06i,1.26472227603068e-07+-6.85360747504669e-06i,5.70488827406751e-09+-1.75840792475858e-06i,-2.35850810919431e-08+-1.37826524496048e-06i,-1.02449001427316e-09+-5.65904938327583e-07i
114.066674384199,6.79949980519538,7.81589533442351,-2.37433153393815e-12+-2.01301163234472e-07i,-4.84843840059817e-10+-1.41016364505511e-06i,-1.34750270841142e-10+-5.45981638749591e-07i,-1.30416178224538e-11+-2.17837895713509e-07i,1.46693601954205e-09+-1.41404360324741e-07i,3.61618263378875e-10+-3.93495996717494e-08i,2.36186644275842e-09+-7.60017035793526e-07i,5.86378650607421e-10+-1.39298926495353e-07i,1.26449847912529e-10+3.74972150780896e-07i,6.51228671845734e-09+-1.26649621535263e-06i,2.33528783662668e-09+-6.44574332760347e-07i,1.68564578289009e-09+-8.207434580969e-08i,1.26676563337407e-09+-3.57074103943516e-07i,-5.15722125965047e-09+1.59784160178821e-06i,-1.12546818955711e-09+1.12130581414874e-06i,5.84135839608802e-09+1.46977201171431e-06i,1.85399545111468e-09+-2.75114808054261e-06i,-5.19512312824198e-09+-1.25714014939349e-06i,-4.72047623885097e-08+2.86118287383745e-06i,2.91668725187601e-09+-7.40702500077298e-08i,2.99633420824626e-09+-7.31680073761404e-08i,1.59403370776995e-09+1.84960403391919e-07i,-7.44919635927937e-09+-5.69463041205531e-07i,5.88372128057217e-09+1.48723230437375e-07i,7.88146566807642e-08+-3.94649243490186e-06i,3.91618417423326e-09+-1.53370663287792e-06i,-6.1404047959329e-06+2.82481905102665e-05i,-9.70905756348444e-09+2.19894114328914e-07i,-1.75725568791541e-08+2.12873729176533e-06i,-7.18592211003294e-09+1.517090194561e-06i,-1.45829149066449e-09+1.0447499761353e-07i,-2.72565776882969e-08+1.40808542472479e-06i,7.54140803236163e-09+-1.59590023948323e-06i,4.23012975863106e-09+-1.07831481695958e-06i,1.9408402338227e-09+-9.54324859813047e-07i,-4.57497635895031e-08+-3.17163434244529e-06i,-1.38510574651634e-08+3.35406434143707e-06i,-3.76229741977247e-09+2.3856053850099e-07i,-1.4368700231417e-09+2.9993040641802e-07i,-1.76029085816353e-09+3.06859030641435e-07i,-3.44779039367764e-09+2.8148342447016e-07i,2.79103834541992e-08+3.09911123909722e-06i,1.3357915545206e-07+-7.17991520039276e-06i,6.16925977848216e-09+-1.83296891008549e-06i,-2.1979720565891e-08+-1.40896695925001e-06i,-9.5232101358002e-10+-6.25112965829898e-07i
114.066674384199,20.3326887890816,6.97501702133578,-2.64276409619516e-12+-2.0987300452329e-07i,-3.93647632207677e-10+-1.15717918982546e-06i,-6.44575457195624e-11+-3.05562861339157e-07i,-4.1161853165983e-12+-1.45359231192377e-07i,1.53521538941113e-09+-1.55035349883777e-07i,3.57565725017638e-10+-2.5529948001273e-08i,2.53990294713545e-09+-8.44632487656788e-07i,5.94901526363415e-10+-1.40966170983651e-07i,3.33183377876865e-10+4.25909427292111e-07i,7.18040703415991e-09+-1.40062011523978e-06i,2.54758826466307e-09+-6.92561028524021e-07i,1.38776915351624e-09+-2.13074003061122e-07i,1.24982769052206e-09+-3.87319833174104e-07i,-4.90038490284154e-09+1.38640134474972e-06i,-1.11261874749373e-09+9.36259556207573e-07i,3.87996978601781e-09+6.20105636016687e-07i,1.6185484863664e-09+-1.16692929350857e-06i,-3.83191108138692e-09+-1.03768627371765e-06i,-4.27834767413206e-08+2.6131299117838e-06i,3.27455940404871e-09+3.80248624824356e-08i,3.53006459595881e-09+4.95699559556227e-08i,1.76550794810406e-09+5.02360520379125e-08i,-1.84253980820183e-09+-2.87405022479426e-07i,4.91705490171659e-09+4.63195100412232e-08i,2.54338616223812e-09+-9.36102332946748e-07i,-2.3784388967483e-09+-3.57640397774482e-07i,-3.02757943061799e-06+1.35389937023715e-05i,-5.75943177822875e-09+3.79253609292321e-07i,-1.45275391194565e-08+9.8559448524721e-07i,-4.31347356245207e-09+5.25857012772792e-07i,-1.9235789735534e-09+-8.41446635278492e-08i,-2.53358855542245e-08+1.16731019007534e-06i,4.11430499780992e-09+-1.00362582172208e-06i,2.52387341526941e-09+-7.18095481744292e-07i,-1.35554892646326e-09+-1.17433101544221e-06i,-4.35129641893358e-08+-1.64146203956753e-06i,-3.0029570795475e-09+4.2836193791526e-06i,-3.86797678656742e-09+2.10959941103306e-07i,-1.17376416625628e-09+2.63771031009567e-07i,-1.41707033947016e-09+2.6379440657382e-07i,-2.50317502007983e-09+2.35588768564782e-07i,2.13094172792181e-08+2.09596696452856e-06i,7.27802145409156e-08+-4.3470151704448e-06i,-1.14171695755732e-09+-8.68862409313236e-07i,2.36115594834126e-08+-1.36282877046623e-07i,-3.16584656080072e-09+-6.86057778605288e-07i
114.066674384199,33.8658777729677,5.44183842390272,-3.09187460671979e-12+-2.28865546929799e-07i,-2.17495663830252e-10+-6.74470451906935e-07i,6.54393359999444e-11+1.19817550031425e-07i,1.4376604829255e-11+-2.82371330697426e-08i,1.08401958835736e-09+-7.1133845155905e-09i,3.17485587060872e-10+1.99776436518039e-08i,2.5944978008585e-09+-8.78102614323597e-07i,5.74135737619159e-10+-1.23763209103066e-07i,6.75480568809767e-10+4.40163982333977e-07i,7.3356612323098e-09+-1.42330657232721e-06i,2.63882132298236e-09+-6.88452157620146e-07i,9.75991662109489e-10+-3.42953618897357e-07i,1.17773851990841e-09+-3.9446652114229e-07i,-4.30558181287966e-09+1.06104770975284e-06i,-1.03040362246908e-09+6.71058442319705e-07i,1.41017130712521e-09+-4.05463529904366e-07i,1.26104005331715e-09+7.59491916272161e-07i,-2.08364428147121e-09+-7.2446673840471e-07i,-3.60526264773761e-08+2.24046453473527e-06i,3.52944532031515e-09+1.79008458516237e-07i,4.01526707722294e-09+2.0108457848718e-07i,1.84530917088334e-09+-1.19813070097273e-07i,4.47681278197706e-09+4.22808946764782e-08i,3.36087565406704e-09+-9.91928856751345e-08i,-1.09486061747747e-07+3.51480359605283e-06i,-1.01797132864805e-08+1.41896410103179e-06i,5.85989897699732e-07+-3.35050704080472e-06i,9.8948175698187e-11+4.97221456798868e-07i,-9.47961899179542e-09+-4.50649709818957e-07i,-4.46593217964919e-10+-6.86970577977176e-07i,-1.72699768262764e-09+-2.14294819165239e-07i,-1.68308666127604e-08+6.41869926259735e-07i,1.3896480389408e-09+-4.53748790204481e-07i,9.5529456835201e-10+-3.67771187007405e-07i,-1.09114089628503e-09+-8.97616308258515e-07i,-1.97733284712264e-08+3.75934225483206e-07i,-7.57502934539355e-09+2.14177975068435e-06i,-1.25388373914105e-09+1.50839826754878e-07i,-1.92213869601008e-09+1.22727715339988e-07i,-1.75429556168823e-09+1.25854588003042e-07i,-2.23828525128595e-09+8.62080787444139e-08i,1.32654963883363e-08+1.00949846385855e-06i,1.88434178858643e-08+-1.85264601453503e-06i,-6.54019890862332e-09+-2.15668216831679e-07i,3.98256390547757e-08+4.17186289900833e-07i,-3.69009966374009e-09+-5.26384680765849e-07i
114.066674384199,47.3990667568539,3.46593507058353,-3.64842607206951e-12+-2.59204889530449e-07i,2.56554397613508e-11+-1.84223926307101e-08i,2.37101485738106e-10+6.45017730819042e-07i,4.16191717785599e-11+9.41000421192806e-08i,-6.16840783259362e-10+5.23504508940739e-07i,2.03525332756784e-10+1.21323761739411e-07i,2.1433926589511e-09+-6.80311829099535e-07i,4.78644284298747e-10+-6.00010862354715e-08i,1.08680448187654e-09+2.88204441740593e-07i,5.32297229944589e-09+-9.68974774130332e-07i,2.1154975440758e-09+-4.65403224081961e-07i,7.02912861251111e-10+-2.79573312814598e-07i,1.07915700722612e-09+-2.76465836304979e-07i,-2.90118182104977e-09+6.78013963169153e-07i,-6.06837105121309e-10+4.13234696072827e-07i,6.13958160520196e-10+-6.28866194221071e-07i,9.65500360077428e-10+1.21934156766766e-06i,-2.77511003947024e-10+-4.22165954095347e-07i,-2.48660148699156e-08+1.51712921500182e-06i,3.05976289468964e-09+1.97264222422764e-07i,3.55940449333422e-09+2.19598367159371e-07i,1.55990023700412e-09+-1.75590925905921e-07i,7.17401483863687e-09+2.03486258538636e-07i,1.77032302456777e-09+-2.06221700503456e-07i,-1.79063420252036e-07+6.3637868612627e-06i,-1.47751173744626e-08+2.54102332994641e-06i,2.72930606199141e-06+-1.32355972848e-05i,3.96460562101184e-09+4.52672056131946e-07i,-5.36905538392912e-09+-1.16963213156532e-06i,1.89767825590981e-09+-1.25487263701533e-06i,-6.89968799445455e-10+-1.68116873625504e-07i,-5.24290310904961e-09+9.68249783245953e-08i,1.18786694370182e-09+-2.40205437187321e-07i,7.0769989563265e-10+-1.90924645075518e-07i,3.2425474928781e-09+-1.2739908072928e-07i,1.28381306584614e-08+1.37575783136542e-06i,-1.47687150008475e-08+-1.18891050566428e-06i,2.92350808697634e-09+6.81211288072052e-08i,-3.26824673019685e-09+-7.67736454280147e-08i,-2.543874112401e-09+-5.71072671861552e-08i,-2.66180809006089e-09+-9.24507385883763e-08i,7.71994077437422e-09+4.47710871027201e-07i,8.65171909854884e-09+-1.32096107571351e-06i,-4.7970958959087e-09+-4.16933106789126e-07i,-2.23594269933241e-09+-4.58957520225259e-07i,-1.25369441856938e-09+-1.05813106037892e-07i
114.066674384199,60.9322557407401,1.56463188395167,-4.24829504699743e-12+-2.97839732553655e-07i,3.07718009000645e-10+7.33843469483269e-07i,4.35810661614574e-10+1.21966106829828e-06i,7.55568660199708e-11+2.0668977561263e-07i,-3.63416624654416e-09+1.46091782381681e-06i,1.35625580544492e-11+2.8395580749218e-07i,1.18968032108247e-09+-2.4775269713797e-07i,3.10094118538925e-10+5.40460979801379e-08i,1.63438602645698e-09+-6.5633028850101e-08i,7.06122612615203e-10+6.52804478623245e-08i,8.6677824906939e-10+2.55374608618732e-08i,7.08846378236715e-10+5.52552002065489e-08i,1.03262045462741e-09+1.51130704179704e-08i,-4.1663405634055e-10+2.78535439001964e-07i,3.56716283120402e-10+2.19686573939709e-07i,3.07415924886641e-09+5.90325749443273e-07i,9.26030897079861e-10+-9.81632120386541e-07i,2.0517287296647e-09+-1.65781405304789e-07i,-6.33767193923575e-09+1.54468869155579e-07i,1.61826565586487e-09+-2.17151185610282e-08i,1.74034609918474e-09+-1.34913535035652e-08i,8.68716596700449e-10+-2.71379270462674e-08i,5.56719869053822e-09+1.42158849201182e-07i,6.88278888442334e-10+-2.35839664949033e-07i,-1.52264568707484e-07+5.47114192370107e-06i,-1.52350085047571e-08+2.05803312785606e-06i,2.48441229999532e-06+-1.20213160366593e-05i,3.20364716230146e-09+3.62272216475741e-07i,-2.94855948054734e-10+-1.19169721300581e-06i,1.92833333980102e-09+-1.09290013126948e-06i,-7.83624431884779e-10+-1.82075383071954e-07i,-4.08568967819525e-09+4.46368073348418e-08i,-6.84823391424017e-10+1.39699659058091e-08i,-5.67819434288246e-10+-4.26413678867015e-08i,6.78134157440451e-10+-2.1369298731033e-07i,1.0228853100565e-08+1.67894600403333e-06i,-1.78831319353713e-08+-1.54460019944441e-06i,1.8033245177376e-09+5.34377529739648e-08i,-2.36393781556849e-09+-4.33617255745439e-08i,-1.89818260530566e-09+-3.27479970322123e-08i,-1.85847262387419e-09+-4.59850676533645e-08i,5.66710179870837e-09+4.170406087938e-07i,1.90891104671831e-08+-1.59071119259074e-06i,-1.24931398087084e-09+-6.52364059698333e-07i,-3.09431639651573e-08+-1.05199277093602e-06i,7.4903017986918e-10+1.39858325384826e-07i
114.066674384199,74.4654447246263,0.237965599417941,-4.86321279340738e-12+-3.40810106635143e-07i,6.08034720929398e-10+1.52995026199782e-06i,6.50933364527199e-10+1.82353549522285e-06i,1.13631482362567e-10+3.1285400861534e-07i,-7.51473624007101e-09+2.66879522612381e-06i,-2.2537499456313e-10+4.90278230568906e-07i,-6.53640634842974e-11+3.30195148739531e-07i,9.82711006672758e-11+2.03085691939842e-07i,2.35114122228937e-09+-5.677033866876e-07i,-5.80619892209149e-09+1.52888801569662e-06i,-8.89651980418368e-10+7.16870516066479e-07i,9.43226227941004e-10+5.98475267535894e-07i,1.07404415814689e-09+4.48619489503325e-07i,3.02014988160946e-09+-1.4115759726977e-07i,1.81803515615472e-09+7.62211684212072e-08i,8.49768604345534e-09+3.07629369655451e-06i,1.15677105979336e-09+-5.53203621061429e-06i,5.23329055548107e-09+6.57880421864344e-08i,1.94647587514877e-08+-1.85224988558228e-06i,-6.10444233813748e-10+-4.6845227813268e-07i,-1.22510833132285e-09+-4.85946798563502e-07i,-1.18217042754629e-10+3.06652361558893e-07i,7.49312069972309e-10+-9.95193145946568e-08i,1.49128487614088e-10+-2.10813979466238e-07i,-4.215128588041e-08+1.31394521429914e-06i,-1.38338694217371e-08+1.227235704778e-07i,6.97750280315845e-07+-3.80212190334687e-06i,-1.47948531361031e-09+2.73619613876722e-07i,7.9078364355094e-09+-9.53668925201062e-07i,3.4295128727313e-10+-5.26572740764227e-07i,-2.8063740744376e-09+-4.17266887041835e-07i,-1.75119925052916e-08+5.6646130144979e-07i,-7.5631560642551e-09+6.99507492757322e-07i,-4.82658094678805e-09+2.66150545046585e-07i,-1.47974570953729e-08+-1.85126076555115e-06i,-4.44565726068705e-08+2.24793534882097e-06i,-1.98803779973341e-08+2.32845233570181e-06i,-8.23341491344948e-09+1.48677856709622e-07i,2.31615416287776e-09+3.75206041712357e-07i,1.21256944157779e-09+3.28383577653109e-07i,1.47835467303032e-09+3.63466847972451e-07i,6.40410439970982e-09+7.12023289455138e-07i,2.57813699610282e-08+-1.56328723141448e-06i,-6.06052707649072e-10+-3.50807917424161e-07i,-3.54545359227726e-09+-3.50820029237877e-07i,5.57577491481303e-10+4.99996198419783e-08i
114.066674384199,87.9986337085124,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
114.066674384199,101.531822692399,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
119.723733633113,-101.466012065894,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
119.723733633113,-87.9328230820078,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
119.723733633113,-74.3996340981217,0.21799514341684,-4.36500856500242e-12+-3.35567696020929e-07i,5.462510515327e-10+1.35864238950306e-06i,6.19163325989667e-10+1.71467372237136e-06i,1.10812036152456e-10+2.77830882492664e-07i,-7.78274015211737e-09+2.75324414859885e-06i,-2.43336717558675e-10+5.07196226189918e-07i,-1.17773447906466e-10+3.61222235461752e-07i,6.12972664974853e-11+2.08755891212902e-07i,3.10902763970334e-09+-5.3947626923236e-07i,-4.87865130638693e-09+1.34017068675178e-06i,-8.77328309127152e-10+7.2280426250287e-07i,3.02570889929816e-10+3.88665161831901e-07i,1.01133198249265e-09+4.32858531096371e-07i,3.0676130503994e-09+-2.05827739769396e-07i,1.81024140613812e-09+1.05120811323262e-08i,7.8330261920024e-09+2.94916542151929e-06i,1.05743503355032e-09+-5.42069924165483e-06i,4.80516426079869e-09+3.22173840618953e-08i,2.00992386045395e-08+-1.89039309614422e-06i,-9.99252606201811e-10+-5.21099545909133e-07i,-1.73256264592327e-09+-5.61755318911637e-07i,-3.93285363342918e-10+3.79548983620006e-07i,-1.74483602903019e-09+-2.35028962404756e-07i,2.39362353541492e-10+-2.62167496517773e-07i,-9.48699548635108e-08+3.35279039317701e-06i,-9.2786682111237e-10+1.39550083499361e-06i,-1.50805019184225e-06+7.12272703879067e-06i,2.6430437745307e-10+-3.18226897179359e-09i,-6.41757169525584e-09+8.9026042551212e-08i,-5.17799288585914e-10+-1.6162231385171e-07i,-9.87050322786107e-10+-2.39018733436977e-07i,-3.58905757445821e-09+-4.01457232893145e-08i,-5.73473595416962e-09+5.66950346103636e-07i,-3.44947857443868e-09+2.33852677108563e-07i,-1.20403011029121e-08+-1.53862696482308e-06i,-3.60395238339485e-08+1.99614383074729e-06i,-2.02342834668141e-08+1.54654538891516e-06i,-7.61176265428265e-09+1.37573923618706e-07i,2.17749622128408e-09+3.506023971664e-07i,1.18318699949021e-09+3.12895277936854e-07i,1.62831075118336e-09+3.75567402245365e-07i,8.69242957610555e-09+7.90230456221345e-07i,2.25000988612599e-08+-1.45184059718219e-06i,-1.79559180939003e-09+-2.86220868041904e-07i,5.87280824960027e-09+-2.33840579660043e-07i,8.13785328925049e-10+6.09800683394184e-08i
119.723733633113,-60.8664451142355,1.45134860193342,-3.81098708549646e-12+-2.9328320514529e-07i,2.48919190158051e-10+5.69707965594201e-07i,4.00745919081424e-10+1.09688913130078e-06i,7.3040458637135e-11+1.66042240687151e-07i,-3.98285839932635e-09+1.56757289363079e-06i,-6.98946787953929e-12+2.99659428201099e-07i,1.08203401659436e-09+-1.95734016548469e-07i,2.80078085521847e-10+6.53961613671763e-08i,2.22252980998597e-09+-5.63598382082339e-08i,1.06340597061462e-09+-1.56835981165219e-08i,9.27244715152384e-10+2.37878037392671e-08i,2.20761593278596e-10+-9.98909979384016e-08i,9.22495431236488e-10+-3.92096934434715e-09i,-3.94579914271137e-10+2.29535542717128e-07i,2.90205961055104e-10+1.81690081818441e-07i,2.56096036119299e-09+4.92031362327556e-07i,8.40692274718072e-10+-8.81132727209031e-07i,2.01644357415873e-09+-1.19315625174938e-07i,-7.85245025041804e-09+2.85895461729317e-07i,1.43921466294746e-09+-2.34325514865447e-08i,1.57870276621989e-09+-2.39122466450572e-08i,7.34220476569386e-10+-3.50317868208691e-09i,3.03488557570786e-09+2.89175252603808e-08i,3.67612119058163e-10+-2.40022378281995e-07i,-1.52954556446925e-07+5.51672005497839e-06i,-1.74685054460984e-08+2.01097617720199e-06i,3.18494016181727e-06+-1.53458036843749e-05i,3.59384153235093e-09+2.15074183869439e-07i,1.64935170959387e-08+-1.95861763967549e-06i,2.65021875263109e-09+-1.14258713671719e-06i,-3.78685919288007e-10+-1.40600888863585e-07i,-2.10380578946266e-09+-2.75943187736234e-08i,1.31903124873156e-10+4.86681502200052e-08i,5.68382309505734e-10+3.42139235547859e-08i,1.3345173711417e-09+-1.0122818265954e-07i,9.89971833748375e-09+1.34426280818158e-06i,7.48884400205966e-09+5.51984694015686e-07i,2.91105449095937e-09+3.13439147855869e-08i,-2.96064654431762e-09+-1.23156157469948e-07i,-2.21927236571635e-09+-9.92845489350649e-08i,-2.03408115678547e-09+-1.03891942778013e-07i,4.89086668490628e-09+1.62941470196266e-07i,2.74435606795855e-09+-9.23171001230413e-07i,-3.74786865843757e-09+-5.09421944197044e-07i,-2.51371896217578e-08+-1.00633933308346e-06i,1.04627109622283e-09+2.07622464089281e-07i
