x,y,z,f_69_6,f_119_09,f_201_88,f_209_73,f_259_98,f_339_62,f_352_58,f_394_19,f_495_78,f_530_25,f_553_72,f_584_33,f_613_07,f_672_79,f_717_58,f_801_83,f_816_88,f_858_01,f_892_99,f_911_85,f_942_89,f_1020_6,f_1060_8,f_1090_9,f_1208,f_1251_3,f_1264_8,f_1322_4,f_1348_3,f_1353_3,f_1452_4,f_1474_4,f_1533_8,f_1563_4,f_1577_6,f_1644_9,f_1669_5,f_1774_6,f_1814_8,f_1823_3,f_1854_1,f_1930_7,f_1948_7
1.21644919584648,-32.8799348450056,4.40546213728117,-4.24062266192376e-12+-2.34226410986667e-07i,3.3578004791963e-10+7.43497018864912e-07i,-7.83169251458483e-12+3.98205515474297e-07i,-9.24472579876744e-11+-3.18535790643299e-07i,6.10467182446196e-09+-3.04058613088849e-06i,9.40829611658672e-11+-2.60146723738902e-07i,2.03380544772133e-09+-2.91980187203255e-07i,8.0980177248596e-10+-1.64160271166294e-07i,8.89936787106528e-10+-4.44968841795643e-07i,-5.26808652962203e-09+1.16823376829739e-06i,7.99080187717835e-10+2.48036380159979e-07i,7.92315156823812e-10+-1.35767064582026e-06i,1.00082135360141e-09+-1.9254589835419e-07i,2.35659739659566e-09+6.39720674212834e-08i,7.17815731486658e-09+-1.26019497763586e-06i,-1.58188816451728e-08+1.31380607345237e-06i,1.31641457709262e-09+-6.14747966196049e-08i,9.70459165255488e-11+-6.22933454565543e-07i,-2.15101612574866e-07+4.82464749200052e-06i,-7.94332683440833e-10+5.50902409563273e-07i,2.66497646045595e-09+1.82265391034297e-07i,1.39659537981577e-09+-1.47050840296121e-07i,2.16902849516602e-09+-1.11741182795493e-07i,-3.9669242428298e-08+-1.61921018556301e-06i,6.66155720846444e-09+2.21773688241673e-07i,6.86386507722177e-08+2.01876264344956e-06i,5.6792251531974e-08+-2.53445163940032e-06i,-8.68973998290196e-11+-4.10766653875279e-07i,6.41786832517416e-09+-3.10686316483848e-07i,4.81415960169695e-09+-2.91080874701154e-07i,3.25786643955371e-09+-3.58039556020628e-07i,3.48672588964885e-09+-3.03285587046624e-07i,3.93565162437031e-09+-4.98367558761785e-07i,3.11068449451908e-09+-8.82178715520436e-07i,-4.90364256790674e-09+1.10140649432145e-06i,3.42492752265466e-09+-3.26191739609971e-07i,1.04587543522904e-09+-7.59164087475709e-07i,4.66625651475669e-09+1.95413929031346e-07i,6.50986678691488e-09+6.47421373193905e-07i,1.79085895699119e-08+1.55875393595203e-06i,-5.11728213327216e-09+-1.11776004883768e-06i,5.60878613005905e-12+-2.76473218103309e-07i,-4.2583591887877e-08+-7.31524327632602e-07i
1.21644919584648,-19.7334384415936,8.31948060530428,-3.61745758145963e-12+-1.88344880869634e-07i,2.140953946885e-11+9.02768269091165e-08i,-1.54456603038378e-11+6.21893806857869e-07i,-1.85697818777693e-10+-5.84130151585464e-07i,7.67832642637268e-09+-3.88586294342622e-06i,3.76456718674582e-11+3.31841174830108e-07i,5.77859731395825e-09+-2.05940217711346e-06i,1.01743809889662e-09+-2.92839519222193e-07i,8.78404410688786e-10+-3.20905576444594e-07i,3.79047260220244e-10+3.33397720179272e-07i,1.67344961541659e-09+1.83740630408578e-07i,9.17433244930114e-10+-1.55019612042051e-06i,1.49264899963207e-09+-2.01549491112548e-07i,3.06674229385886e-09+1.17081123996195e-07i,7.39944686040292e-09+-1.13431605593795e-06i,-1.62986194056433e-08+2.08271061266208e-06i,4.78175963061929e-09+-6.20322294831616e-07i,3.97296515462204e-09+-1.56175705049657e-07i,1.02372679101178e-08+-9.19756984629435e-07i,4.03527020070756e-10+-2.24758416525017e-07i,2.37256623765241e-09+-1.22024206688224e-07i,2.14973258241667e-09+-1.77274615649125e-07i,3.30897246676976e-09+-8.61202151477984e-08i,-1.49128227303917e-08+-7.65653721155083e-07i,8.82598395520059e-09+4.66897508607893e-07i,1.3021753210928e-07+4.21588164194001e-06i,1.18871600543352e-07+-5.01904555276253e-06i,2.48132867168364e-09+-5.86653222160973e-07i,9.23125917497462e-09+-6.74526181036389e-07i,5.2754768228729e-09+-5.05022539218753e-07i,5.47746026475686e-09+-5.38056275339962e-07i,3.83284813082895e-09+-3.1187718300748e-07i,4.2204757518689e-09+-2.05798117133431e-07i,3.07740167747665e-09+-2.38982956129927e-07i,1.1153609474826e-08+-4.36247234743787e-07i,5.72182015569096e-09+-3.61536442352465e-07i,4.53430692217618e-09+-6.02188178191396e-07i,6.02399856687377e-09+1.66526167457144e-07i,8.44639219344399e-09+8.00318100501105e-07i,2.21137127104462e-08+1.91084342535373e-06i,-9.86475615368803e-10+-1.11698134830203e-06i,9.59536379154791e-10+3.74047919505551e-08i,5.52977994253538e-09+1.34329889797651e-06i
1.21644919584648,-6.58694203818165,10.6061144111635,-3.21695374576184e-12+-1.52021690502453e-07i,-1.62436597903923e-10+-2.76963564619613e-07i,-2.08301035715802e-11+7.84144030097963e-07i,-2.42993756194802e-10+-7.81707593727813e-07i,8.35272978726825e-09+-4.19798115039641e-06i,1.04946943967883e-11+6.8209476972021e-07i,7.49369750969101e-09+-2.80922218372406e-06i,1.10117551237486e-09+-2.78854373127417e-07i,8.08239458273908e-10+-9.47113649018494e-08i,4.89432408197835e-09+-2.5321970395895e-07i,2.31632927671738e-09+2.12397387915832e-07i,9.32217082537119e-10+-1.50417063396572e-06i,1.81975372746338e-09+-9.70364831364211e-08i,3.39315067092687e-09+2.39008899208049e-07i,6.29654708516726e-09+-6.81341173574937e-07i,-4.01507664760352e-09+1.57407411645477e-06i,7.64218315229983e-09+-8.454180914616e-07i,5.61221634242965e-09+1.11049406683772e-07i,1.94156079888266e-07+-5.43410352904126e-06i,1.19558360534635e-09+-6.94568074079052e-07i,1.97499886618053e-09+-2.13749229938823e-07i,3.08859088649722e-09+1.6543908223898e-08i,4.40214333109833e-09+1.40242416518609e-07i,1.01055290556845e-08+2.92826340326724e-07i,1.03441489119222e-08+8.5642909621037e-07i,1.65160896089332e-07+5.68382853873365e-06i,1.52959166972372e-07+-6.14832298416053e-06i,4.52291696783425e-09+-4.08853325247922e-07i,9.03276199592702e-09+-4.66611060113634e-07i,5.25229752031155e-09+-2.83894299227935e-07i,9.14736153438275e-09+-4.69634929943381e-07i,4.56317839509605e-09+-1.62872379408202e-08i,4.75171681676429e-09+3.17724353756777e-07i,3.05454374717233e-09+7.69144242973376e-07i,2.19701170087266e-08+-1.00273792194956e-06i,9.00585188089717e-09+3.2146273870247e-07i,1.20582640859137e-08+6.19789767982026e-07i,7.18359954740708e-09+4.65473475633996e-07i,1.09791132252576e-08+1.18961965000264e-06i,2.32295182045567e-08+2.15679012737332e-06i,1.59759575174136e-08+1.00684450786921e-07i,5.08221336452712e-09+1.40745373941346e-06i,1.50334510965173e-07+6.14219884138363e-06i
1.21644919584648,6.55955436523031,10.7148126078654,-3.18411635810353e-12+-1.49948718011604e-07i,-1.69794758480196e-10+-2.90703828842333e-07i,-2.29977032975008e-11+7.80810999099908e-07i,-2.44643151305219e-10+-7.86791029419881e-07i,8.38184750769132e-09+-4.20979266760025e-06i,9.03080203308465e-12+7.20301062094686e-07i,7.57631680950625e-09+-2.84342900913574e-06i,1.10509829253972e-09+-2.77839922006324e-07i,8.05104500482823e-10+-8.07303956535787e-08i,5.06433263624742e-09+-2.68932272101325e-07i,2.37173627785583e-09+2.08822116620355e-07i,9.36333921919128e-10+-1.50619349351692e-06i,1.84108313940781e-09+-9.0802961753705e-08i,3.41343618773449e-09+2.49086157690222e-07i,6.25088191565993e-09+-6.57073179258145e-07i,1.36833103126636e-08+-2.09022053630005e-07i,7.7190351038232e-09+-8.47066329656962e-07i,5.70162116125725e-09+1.30048622751847e-07i,2.02379346027541e-07+-5.63124898606858e-06i,1.07229776737353e-09+-6.9843576734536e-07i,1.95256028305331e-09+-2.14448565804864e-07i,3.13692768282491e-09+3.07780714010073e-08i,4.51486135174884e-09+1.60504712951824e-07i,1.09643525782238e-08+3.36572260576028e-07i,1.06512691322163e-08+9.09199146902547e-07i,1.66197228923071e-07+5.72604553221602e-06i,1.53259141138328e-07+-6.15220111262887e-06i,4.74053996233632e-09+-3.88241389265965e-07i,8.84764917350739e-09+-4.38563176637069e-07i,5.1939256886815e-09+-2.59379989035877e-07i,9.70752386235301e-09+-4.88047723628817e-07i,4.77125509637925e-09+-1.52603010781153e-08i,4.85295127661744e-09+3.52048991619991e-07i,3.05962688008822e-09+8.17020430917039e-07i,2.23473302646815e-08+-1.00539823379743e-06i,9.15785482121397e-09+3.68300433423439e-07i,1.24663551616179e-08+6.99534114118162e-07i,7.10436772554246e-09+4.94225208166051e-07i,1.12083794157166e-08+1.22955865971936e-06i,2.35587231726098e-08+2.19921312593744e-06i,1.68420589456986e-08+1.67134849378101e-07i,5.60270901522325e-09+1.52259148708028e-06i,1.52804706388256e-07+5.82810036845398e-06i
1.21644919584648,19.7060507686423,8.27568969492211,-3.57316857303912e-12+-1.87982146741052e-07i,2.10988065521173e-11+8.98790668853492e-08i,-2.21087685931571e-11+5.7794268613554e-07i,-1.80983010616151e-10+-5.62041401912908e-07i,7.67852244167481e-09+-3.88526204625059e-06i,3.636444003723e-11+3.92823057378175e-07i,5.82453128938493e-09+-2.08096434269075e-06i,1.01943527928111e-09+-2.98428826984126e-07i,8.80218486535568e-10+-3.20242621208154e-07i,2.77438142166264e-10+3.55118748092007e-07i,1.73936149192195e-09+1.62516107090029e-07i,9.26512536282253e-10+-1.56162674909565e-06i,1.50687611568137e-09+-2.04114337360423e-07i,3.09245356257382e-09+1.22437470304201e-07i,7.46771178535121e-09+-1.14554772324765e-06i,2.33246210361979e-08+-2.00270899250232e-06i,4.62931435670247e-09+-5.95325871177407e-07i,4.0360718843264e-09+-1.43100903041245e-07i,1.08479625314497e-08+-9.33987018376205e-07i,2.14576810855841e-10+-2.11469234948532e-07i,2.35678922813984e-09+-1.26954921582976e-07i,2.13699600634095e-09+-1.79107167781634e-07i,3.57373393006232e-09+-6.69677766250467e-08i,-1.60683117158994e-08+-8.06193672164799e-07i,9.24228112868964e-09+5.21709457378726e-07i,1.31730280679151e-07+4.25501804525428e-06i,1.18882589397809e-07+-5.03312629182694e-06i,2.51694392789024e-09+-5.8741695388029e-07i,9.17509919287842e-09+-6.72533381726898e-07i,5.23300503891435e-09+-4.99300147113638e-07i,6.20277479898599e-09+-5.99915469899694e-07i,4.1679465323785e-09+-3.5846852933574e-07i,4.05465229161621e-09+-2.05147570561322e-07i,3.06840010270591e-09+-2.57282426022023e-07i,1.09001172413017e-08+-4.18010064214169e-07i,5.64602508790825e-09+-3.62171484010741e-07i,4.47639512934358e-09+-5.97879814956691e-07i,5.7207680271877e-09+1.78113498842088e-07i,8.50438924996552e-09+8.34260951347247e-07i,2.26474780431727e-08+1.98536026168008e-06i,-1.74899436520045e-09+-1.15710555718464e-06i,1.76230698026607e-09+1.57568952160608e-07i,1.11333935243763e-09+3.03259603014127e-07i
1.21644919584648,32.8525471720542,4.41626971934796,-4.18666486413438e-12+-2.3405171467517e-07i,3.36407967289048e-10+7.44815322978006e-07i,-2.03902712779427e-11+3.13347914832037e-07i,-8.27948533701366e-11+-2.7800881470277e-07i,6.07228464841762e-09+-3.02130223986579e-06i,9.25625623938817e-11+-1.8823899156018e-07i,2.05988494101294e-09+-3.04990569104469e-07i,8.08833259900222e-10+-1.69448036402755e-07i,8.87220548848667e-10+-4.39421795886241e-07i,-5.33127230978455e-09+1.18367480362295e-06i,8.75254028548513e-10+2.20771453169629e-07i,7.92765218841923e-10+-1.34898154131898e-06i,1.0059470963555e-09+-1.90689369134356e-07i,2.37714717147702e-09+6.96831893976648e-08i,7.13797131300848e-09+-1.25043171683182e-06i,1.90598008768468e-08+-2.2701031515973e-06i,1.21328152337715e-09+-3.47961958625994e-08i,1.70205620912836e-10+-6.06944429623132e-07i,-2.11811687066626e-07+4.74379832115217e-06i,-6.73778016588972e-10+5.32827647887415e-07i,2.63074638327181e-09+1.7404111388331e-07i,1.42934074452186e-09+-1.44219471319791e-07i,2.59217888047214e-09+-8.11423200711029e-08i,-3.9376302662987e-08+-1.60954829268198e-06i,6.67547629233187e-09+2.24642683894735e-07i,7.05298264525191e-08+2.08099592098214e-06i,5.62472100337849e-08+-2.52037588843795e-06i,-4.15218227344282e-11+-4.02631121705638e-07i,5.86897569276203e-09+-2.69304173033711e-07i,4.62996049737284e-09+-2.59937740526587e-07i,3.7520030408928e-09+-3.92570246006961e-07i,3.67167777575026e-09+-3.22950211889146e-07i,2.92178808186885e-09+-4.75377618420312e-07i,3.07667771719426e-09+-8.62005957218338e-07i,-4.69267183124174e-09+1.07497815905316e-06i,3.42914494208455e-09+-3.19672679376404e-07i,1.16767014639833e-09+-7.36591721275327e-07i,4.62857507189653e-09+1.96628848650633e-07i,6.45953701968172e-09+6.46950962538149e-07i,1.77417405959554e-08+1.55271375222732e-06i,-4.98475623331815e-09+-1.09763342403683e-06i,1.81814146883152e-10+-2.13341525247926e-07i,-3.71258279252634e-08+-8.42820434628413e-07i
1.21644919584648,45.9990435754662,0.936604016811084,-4.91983809116488e-12+-2.82454185405375e-07i,7.20548261888377e-10+1.55633660533408e-06i,-1.9601039096456e-11+7.29227938854298e-08i,6.94279938765776e-12+-1.18149785589877e-07i,4.27079223473054e-09+-2.03792457709854e-06i,1.78411512592585e-10+-1.02861090970355e-06i,-3.37797041315738e-09+2.31741625420266e-06i,5.14126834954442e-10+6.10665000273183e-08i,7.91934917736105e-10+-4.29387013493265e-07i,-9.15323560412946e-09+1.76228422725896e-06i,1.28924679463493e-10+2.91530537424512e-07i,5.53311334839696e-10+-9.74201157018694e-07i,5.22334817816101e-10+-1.19874848013832e-07i,1.39274733361661e-09+1.64505518185377e-09i,3.84655758938425e-09+-7.16083489499077e-07i,4.97475799268355e-09+-1.13987541508094e-06i,-5.81385520182503e-10+7.30671945505973e-07i,-5.20053765519297e-09+-1.33213381766537e-06i,-3.10320947998232e-07+7.39852403076997e-06i,-1.11341640636977e-09+9.29004127250662e-07i,2.40127632110637e-09+3.73842727737912e-07i,1.37421746006472e-09+-3.32545177607824e-09i,1.9304120687896e-09+-9.87350097992284e-09i,-3.7306631593452e-08+-1.45087207583358e-06i,4.05645431328909e-09+-1.32167999050541e-08i,3.79705366027061e-09+-2.41494615297254e-07i,-1.56803473760069e-08+4.20719917259227e-07i,3.34245020822856e-10+1.83618059671883e-08i,2.8415309344686e-09+2.10182587089752e-07i,3.568072012809e-09+1.18617739305784e-07i,3.13902880470643e-09+-8.93119284865494e-08i,3.4868940939644e-09+-7.88706351285009e-08i,2.03586221243737e-09+-4.66985863040707e-07i,3.10581591078088e-09+-8.35160720090398e-07i,-1.60993117126582e-08+2.5137249479128e-06i,4.05801537832575e-09+3.50250914201767e-07i,5.49375642525793e-09+3.25250143954486e-07i,4.60044391742368e-09+2.72442720372648e-07i,6.52144657542896e-09+4.14565027842684e-07i,9.79720853755491e-09+5.9518790249777e-07i,1.45276850030301e-08+3.85548479327859e-07i,1.86184552397175e-09+3.65504594369176e-07i,6.66737870396658e-08+2.97800482411372e-06i
1.21644919584648,59.1455399788782,-0.000226662748155278,0+-0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i
1.21644919584648,72.2920363822901,0,0+-0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+-0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i,0+-0i,0+-0i
1.21644919584648,85.4385327857021,0,0+-0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,-0+0i,-0+0i,-0+0i,-0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,0+0i,0+-0i,0+-0i,0+-0i
1.21644919584648,98.5850291891141,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
6.87161674198393,-98.6124168620654,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
6.87161674198393,-85.4659204586534,0,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,-0+0i,0+0i,-0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,0+-0i,0+-0i,0+-0i
6.87161674198393,-72.3194240552415,0,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i,0+-0i,0+-0i
6.87161674198393,-59.1729276518295,-7.33625580060953e-05,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i
6.87161674198393,-46.0264312484176,0.560441992736323,-4.90682021418275e-12+-2.87185719289461e-07i,6.94884156519158e-10+1.48539421860219e-06i,1.86625225615952e-12+7.88877178939072e-08i,4.49133159363309e-11+1.15156246508868e-07i,3.780120001374e-09+-1.75537221924569e-06i,1.74306794802489e-10+-1.06605320578782e-06i,-3.44345488219774e-09+2.33152204939589e-06i,4.8648787934201e-10+7.84519252211308e-08i,7.75669870026268e-10+-4.36256891981023e-07i,-8.9968802785258e-09+1.70235722081411e-06i,2.74120780629221e-12+2.75499670444355e-07i,4.87189191364987e-10+-7.4596475525003e-07i,5.38016043737574e-10+-9.48522531863532e-08i,1.32728161779374e-09+-2.42315247182122e-09i,3.54223341360843e-09+-6.84233702845299e-07i,-3.7777487361809e-09+-4.31424478397712e-07i,-1.20528194093696e-09+1.13976030884622e-06i,-4.79925958606238e-09+-1.17126823909363e-06i,-2.93510399186979e-07+7.03773009880099e-06i,-1.41638849628151e-09+9.41595481329494e-07i,2.27235616180382e-09+3.8545815310222e-07i,1.17052670973788e-09+6.90089505991014e-09i,1.79290025696936e-09+7.8798215926868e-09i,-3.83360614543541e-08+-1.4588413613983e-06i,4.08333786029999e-09+3.46219820920025e-08i,-5.17222525290651e-09+-5.54540562797572e-07i,-2.32032832110652e-08+7.0857327563919e-07i,-1.83113976515248e-09+6.01602190719653e-08i,9.6667431544476e-09+-1.58784931556529e-07i,5.13996295368114e-09+-1.17443143408161e-08i,1.21264860238499e-09+1.15870513112092e-07i,3.52576059871207e-09+-2.27020973773118e-08i,3.5870655991524e-09+-4.62390978806299e-07i,3.22978645098442e-09+-9.51426402570836e-07i,-1.85138698711795e-08+2.80611116460521e-06i,3.72087369696679e-09+4.16578410294177e-07i,5.15891569344371e-09+3.98184893314805e-07i,3.70444743579502e-09+3.06884050387313e-07i,5.6313095697476e-09+4.00610137889571e-07i,7.99938938917603e-09+5.08778376431036e-07i,1.00363998402582e-08+4.14712815808143e-07i,4.40023277679426e-09+8.32971555614188e-07i,8.67331508674271e-08+2.41240263685883e-06i
6.87161674198393,-32.8799348450056,3.85262836035291,-4.20298353168071e-12+-2.37692564017125e-07i,3.22761189934352e-10+7.051136264441e-07i,-6.61381398382419e-12+3.0822946746633e-07i,-5.54135671002171e-11+-1.05488901217842e-07i,5.74962977346264e-09+-2.83623608637018e-06i,9.16595551494346e-11+-2.55187265673779e-07i,1.93396667727335e-09+-2.54511740521437e-07i,7.88740908267652e-10+-1.53117552402308e-07i,8.77052441753419e-10+-4.58976746019671e-07i,-5.04725602219937e-09+1.0992654787869e-06i,7.47093770632113e-10+2.13779610295105e-07i,7.54920723164973e-10+-1.18713742913326e-06i,9.9860545596902e-10+-1.76221271058529e-07i,2.30621224293573e-09+5.42756612537488e-08i,6.68302530531134e-09+-1.20092601906078e-06i,-1.598431427727e-08+1.15082090902707e-06i,7.45717755505281e-10+3.82951638725382e-07i,4.07191387960784e-10+-4.86374572593221e-07i,-1.90686773150828e-07+4.26891328045754e-06i,-7.47000699838963e-10+5.09264251519009e-07i,2.50836593642771e-09+1.75809045624004e-07i,1.15493791479978e-09+-1.49692503588052e-07i,2.03996076818806e-09+-1.02296875324827e-07i,-3.74103796776699e-08+-1.52117308497473e-06i,6.20786852513798e-09+1.92458296785628e-07i,6.08334144376692e-08+1.73468595274608e-06i,4.72716801959668e-08+-2.18698982318898e-06i,-2.18484924538604e-09+-3.67249111882138e-07i,1.12396165621276e-08+-5.52036427441862e-07i,5.87996543815331e-09+-3.58182855176606e-07i,1.08904600654455e-09+-1.32309677568338e-07i,3.43779251742283e-09+-2.28361242111527e-07i,3.65806482773263e-09+-4.54705327416367e-07i,3.38728728255988e-09+-1.06270293446862e-06i,-7.80063155397022e-09+1.49143320039124e-06i,3.32226106430403e-09+-2.17112064896607e-07i,1.39192036837266e-09+-5.90543555879286e-07i,4.24398799494523e-09+2.05870425770513e-07i,5.7213416167373e-09+6.12529725887023e-07i,1.59970993599409e-08+1.42918978126467e-06i,-7.10525952103527e-09+-1.00319723127821e-06i,1.30033524246139e-09+8.52849457909136e-08i,4.9472098412954e-09+7.03645541036538e-07i
6.87161674198393,-19.7334384415936,8.00853418539445,-3.61975075915494e-12+-1.89961858182774e-07i,1.31123928522873e-11+6.78937374606429e-08i,-1.47128996832475e-11+5.81582626348523e-07i,-1.70187792911586e-10+-4.79367325682061e-07i,7.57664907248745e-09+-3.82856735093829e-06i,3.54085784957259e-11+3.43442867174005e-07i,5.83670681201873e-09+-2.09257859714883e-06i,1.01871779041481e-09+-2.95621175702073e-07i,8.9123748280116e-10+-3.65558817832271e-07i,3.76244348267313e-10+3.00260089960926e-07i,1.62727727183383e-09+1.62240465197953e-07i,9.42943649068105e-10+-1.53287907233657e-06i,1.47893665448959e-09+-2.14825883328478e-07i,3.0407912987048e-09+9.40780688701078e-08i,7.11628043861794e-09+-1.13446938487487e-06i,-1.75414854175546e-08+2.02383544164289e-06i,4.23468087421125e-09+-2.85927408680882e-07i,4.20036876766533e-09+-6.72305417286041e-08i,1.50876352509666e-08+-1.01752474776944e-06i,4.10490251279582e-10+-2.25622469128834e-07i,2.33938765458669e-09+-1.20188312437014e-07i,1.77911241959816e-09+-2.11657009979205e-07i,3.13754524394204e-09+-1.01351046883232e-07i,-1.41374952407793e-08+-7.40854043594277e-07i,8.58047107884685e-09+4.17331279993588e-07i,1.23871504177468e-07+3.93017109325205e-06i,1.09532597653273e-07+-4.73041881703122e-06i,1.10740535876215e-09+-5.8296812024372e-07i,1.09020299882622e-08+-7.7191850452544e-07i,5.60318870814925e-09+-5.41182965118646e-07i,3.32460316769841e-09+-3.64447624552583e-07i,3.75209397149238e-09+-2.79062026488865e-07i,4.30593274765351e-09+-2.19828613788816e-07i,3.58524153291114e-09+-6.19061506355368e-07i,6.43692096533176e-09+1.4096859498318e-07i,5.50524039355742e-09+-3.05104980511504e-07i,4.4231770010927e-09+-5.38393919070303e-07i,5.91042963670912e-09+1.78424867328716e-07i,8.42379403886867e-09+8.44728771731943e-07i,2.29081570114506e-08+2.01049692454088e-06i,-1.92438091893655e-09+-1.15854689132366e-06i,1.35597514005388e-09+1.02755070891641e-07i,1.7533485910767e-08+1.56084618591674e-06i
