x,y,z,f_71_21,f_125_55,f_207_33,f_213_5,f_275_6,f_339_15,f_375_42,f_425_34,f_515_68,f_571_81,f_578_31,f_588_43,f_651_64,f_702_36,f_741_21,f_832_26,f_863_34,f_917_95,f_937_2,f_944_77,f_980_56,f_1046_3,f_1171_8,f_1180_8,f_1258_3,f_1285,f_1293_4,f_1368_1,f_1401_1,f_1444,f_1484_2,f_1540_4,f_1599_9,f_1617_9,f_1625_3,f_1762_9,f_1795_9,f_1828_4,f_1854_1,f_1859_6,f_1943_4
-33.6016345195106,-93.3830606342901,31.2,1.52734760759865e-06+-6.59607824671213e-10i,-4.68922292909692e-06+-6.98037160839956e-09i,6.62444375525558e-06+-1.63314878830821e-08i,1.64512140345714e-06+-1.04419544346819e-08i,3.09321360250101e-05+-7.17802983826571e-07i,6.49697621095807e-06+-2.37988734456988e-07i,-7.78675223242171e-06+-1.1141218501837e-06i,3.59253535197249e-06+-5.94794477300182e-07i,1.78974912780653e-06+-6.44973546996253e-07i,-8.83968528408765e-06+-2.60387680142471e-06i,-3.14695627327275e-06+-2.87508676010151e-06i,4.39621667354152e-06+-4.21584269185974e-07i,3.40060418578586e-06+-1.85472257811002e-06i,2.68645242781141e-06+-2.54067522962583e-06i,7.24110638805021e-06+-2.43122455717435e-06i,2.15217028685173e-05+-3.35190898839134e-06i,7.84187249516231e-06+-4.99025390229425e-06i,9.57701149251534e-06+-9.20857982728312e-06i,1.2560718948235e-06+-1.04444438334726e-05i,-7.44523593899432e-06+9.06653656113857e-06i,2.72214284816e-06+-3.61646371958332e-06i,-2.40424852149563e-07+-4.45459032244184e-06i,-1.70456839470091e-05+-2.89993029416638e-05i,-1.26367081322326e-06+-8.77213620998238e-06i,3.21759080334869e-07+-9.40001981782353e-06i,-9.74001281528577e-06+-2.31681059446587e-05i,-0.000149973380057867+0.000397560067775194i,-7.84878826297411e-06+-1.20945046944452e-05i,-3.36710294591883e-06+-6.56731750301591e-06i,-1.44039654781178e-06+-6.07662655584365e-06i,-1.5278135141885e-06+-7.32549093129543e-06i,-8.94694200180986e-06+-2.79612250574698e-06i,-1.64468573419873e-05+-2.41548015882285e-06i,-7.33737714219573e-05+1.50963927623218e-05i,3.94831838003136e-05+-1.83780765324484e-05i,-8.9735526363172e-06+-5.20635051052396e-06i,-7.78432398291852e-07+-2.32723435218723e-06i,-5.70310074424299e-06+-2.38964309528819e-06i,-9.49639845110516e-06+-5.34730086799187e-07i,-1.10650972720819e-05+6.969821414055e-07i,-7.05235403219123e-06+5.37390880207188e-05i
-33.6016345195106,-80.9319402611142,31.2,2.13314148375595e-06+-6.98434437469148e-10i,-6.90285579316506e-06+-4.97945203731807e-09i,9.65523841881176e-06+-2.14655477658216e-08i,2.20512330536999e-06+-1.23252970663138e-08i,4.7303067788896e-05+-7.93477231286001e-07i,9.72424318440668e-06+-2.71273100657179e-07i,-1.3352080762534e-05+-1.27675324097814e-06i,4.98490198061748e-06+-6.81279321435992e-07i,2.46962699900898e-06+-7.45639456675065e-07i,-1.74023722434288e-05+-3.11021893225047e-06i,-8.39407404529499e-06+-3.36735493990475e-06i,7.60188020034302e-06+-4.83102016495572e-07i,4.69340477529628e-06+-2.18556274064433e-06i,3.49713111372454e-06+-3.04238747928784e-06i,1.08081850314897e-05+-2.70165870051125e-06i,3.55354682020926e-05+-4.15538937531036e-06i,1.23714785663116e-05+-6.02583020700646e-06i,1.52300197738815e-05+-1.12273230431529e-05i,2.01945642289086e-05+-1.44879829112012e-05i,-1.73664522728484e-05+1.13326713653858e-05i,4.11809636168499e-06+-4.4138587824695e-06i,-1.11115905165684e-07+-5.57344963198497e-06i,-2.1046091124653e-05+-3.89834750741467e-05i,-1.55414157975154e-08+-1.1411794624327e-05i,3.54062703632592e-06+-1.2445899780399e-05i,-6.7428701998456e-06+-3.02430110613472e-05i,-0.000279953872156285+0.000438520292480373i,-1.3996468824511e-05+-1.59523762635265e-05i,-4.40666680035791e-06+-9.01820269904551e-06i,1.19193901181537e-06+-8.68791506901369e-06i,-3.57208082603471e-07+-1.02355133055983e-05i,-1.08167216800146e-05+-5.24882323780901e-06i,-2.1178047265801e-05+-5.62345062326153e-06i,-0.000108732169207383+1.32124367890848e-05i,6.35980222956941e-05+-2.20054907999043e-05i,-9.24266234114588e-06+-9.85178706114681e-06i,1.89232017462627e-06+-4.06082446818946e-06i,-4.36096679976746e-06+-5.71576993039848e-06i,-7.73700912763273e-06+-4.8910587135739e-06i,-8.43871187606281e-06+-4.36584441937687e-06i,-1.14413838640637e-05+7.45627290352586e-05i
-33.6016345195106,-68.4808198879383,31.2,2.85966468666812e-06+-7.59859267549114e-10i,-9.01371094595579e-06+-3.34206651541192e-09i,1.30227005605995e-05+-2.78305525580679e-08i,2.58682037895874e-06+-1.47583000125333e-08i,7.09839356513442e-05+-8.78054578552165e-07i,1.37417955619352e-05+-3.11771556384298e-07i,-1.61212165695236e-05+-1.46665521064669e-06i,7.2576374664084e-06+-7.85469610217499e-07i,3.50905324738226e-06+-8.66689586508031e-07i,-3.05017448949912e-05+-3.7184897846631e-06i,-1.66447583106285e-05+-3.94547186814357e-06i,1.24184999137803e-05+-5.59136027487104e-07i,6.26742712268852e-06+-2.57873174151374e-06i,3.68375841470794e-06+-3.63423014899583e-06i,1.87214213450399e-05+-2.98961394968097e-06i,5.74797934601301e-05+-5.09120272825028e-06i,1.96587500755776e-05+-7.24142811551546e-06i,2.521792303305e-05+-1.36320417943087e-05i,5.69567780386293e-05+-1.95253518874575e-05i,-3.89511515584298e-05+1.38967160555027e-05i,5.3595126768513e-06+-5.31196784405602e-06i,-2.27103756475579e-07+-6.85388147861391e-06i,-4.3133610951864e-06+-4.90520163911372e-05i,3.59650441498237e-06+-1.44344922001518e-05i,8.57151942564399e-06+-1.60060611971827e-05i,1.50894045441394e-06+-3.85378713430217e-05i,-0.000513075153463447+0.000421010434054716i,-2.60166048394554e-05+-2.03279978037586e-05i,-6.51620422244964e-06+-1.18123067403586e-05i,5.5072805431748e-06+-1.1604484181564e-05i,1.43327982008236e-06+-1.35532406281963e-05i,-1.24145630773315e-05+-8.18627755073586e-06i,-2.50650177754912e-05+-9.36698974494414e-06i,-0.00014767062906388+1.06184278795593e-05i,9.15112770468749e-05+-2.58598289851948e-05i,-7.74692791648885e-06+-1.53128961383057e-05i,5.94152410353263e-06+-6.07543050307655e-06i,-6.86683723465487e-07+-9.66500393590903e-06i,-1.11311016018797e-06+-1.0140474741174e-05i,9.07483752396588e-07+-1.05279203150173e-05i,1.10998859684129e-07+9.66601893067255e-05i
-33.6016345195106,-56.0296995147623,31.2,3.58415993500636e-06+-8.29181195553906e-10i,-9.53776917612523e-06+-2.63566890200261e-09i,1.57174240766233e-05+-3.46508348581871e-08i,2.34385386693935e-06+-1.74256687162481e-08i,0.000102148593201385+-9.55035090613866e-07i,1.76348528847767e-05+-3.54742127184105e-07i,-7.33830422762386e-06+-1.64586371081747e-06i,1.09825997545138e-05+-8.94383977456471e-07i,4.8206026093758e-06+-9.93876335666487e-07i,-4.36446531844406e-05+-4.35112957439648e-06i,-2.52047072910112e-05+-4.54607560693652e-06i,1.82341231583371e-05+-6.41072401670997e-07i,7.82195074520171e-06+-2.99115511233098e-06i,1.89025249399563e-06+-4.2493192956471e-06i,3.52458785201176e-05+-3.22710928365928e-06i,8.91696541424694e-05+-6.07094067949311e-06i,3.03208758183382e-05+-8.52413513541848e-06i,3.9630881439113e-05+-1.62042759827695e-05i,0.000106268447739355+-2.50396974939403e-05i,-6.84436488469279e-05+1.65253185247647e-05i,7.3023975723473e-06+-6.24019882531808e-06i,-3.3295441754849e-07+-8.1980758517644e-06i,7.59684127959816e-05+-5.48820433079858e-05i,1.30069180161415e-05+-1.75816240810558e-05i,1.69173191692989e-05+-1.98998292028521e-05i,1.63738367434132e-05+-4.77406542688574e-05i,-0.000833431012656637+0.000352085697927346i,-3.56418534876592e-05+-2.48058647344097e-05i,-7.60275987959501e-06+-1.47465163568735e-05i,1.32166655690779e-05+-1.46099761856044e-05i,5.06197139606529e-06+-1.70592221990447e-05i,-1.14745941272131e-05+-1.14825374916108e-05i,-2.32501519096678e-05+-1.34441180807773e-05i,-0.000174524121735469+7.2113714279607e-06i,0.000117029045847386+-2.97533698374194e-05i,1.47243598830204e-06+-2.1405879066544e-05i,6.20260065832474e-06+-8.28793180758294e-06i,5.99726950137179e-06+-1.40809221701794e-05i,1.46290447656348e-05+-1.61213264331183e-05i,2.30469408395148e-05+-1.76534733756676e-05i,2.9080978979662e-05+0.000118392167869853i
-33.6016345195106,-43.5785791415864,31.2,4.17219011164366e-06+-8.87763064057702e-10i,-8.34367262843883e-06+-2.78744152059268e-09i,1.73033117402621e-05+-4.06687612808931e-08i,1.53298279016543e-06+-1.97925514378431e-08i,0.000134824881291717+-1.01192327296553e-06i,2.06721997788049e-05+-3.92726783421831e-07i,1.05287392465097e-05+-1.78558695194649e-06i,1.52525213163408e-05+-9.89839102560059e-07i,5.87545354693305e-06+-1.10705530910867e-06i,-4.76137666031908e-05+-4.87897997639667e-06i,-2.91693796113355e-05+-5.0780919136571e-06i,2.3468393449303e-05+-7.136375652503e-07i,8.95015110288745e-06+-3.35974977353185e-06i,-1.69216442773905e-06+-4.79629080084472e-06i,5.64371265588796e-05+-3.39058734009066e-06i,0.00012308184643172+-6.96101949562649e-06i,4.06534811557862e-05+-9.69423127985051e-06i,4.90817922969662e-05+-1.85163439552367e-05i,0.000147926748327206+-3.01784333690442e-05i,-7.80341815826344e-05+1.93031455802553e-05i,1.25879063652758e-05+-7.10768629481719e-06i,1.84254237824462e-07+-9.46240788764181e-06i,0.000204896134847842+-5.61988855591387e-05i,2.59579591587087e-05+-2.05320538813163e-05i,2.54559861608007e-05+-2.37445746130355e-05i,2.15575087874031e-05+-5.66421313972322e-05i,-0.000914086730449782+0.000473984282113346i,-1.9826443446761e-05+-2.88421081408714e-05i,-2.53002295100326e-06+-1.75599261502519e-05i,2.56034388829654e-05+-1.74266087323114e-05i,1.15048735377022e-05+-2.04418800416436e-05i,-5.21220104799115e-06+-1.48846393652266e-05i,-1.16844094067601e-05+-1.75155480913025e-05i,-0.000172069919458257+3.19524465901978e-06i,0.000131438423174114+-3.35928096353062e-05i,1.71485695139887e-05+-2.77116044390848e-05i,3.4102854619515e-06+-1.05589544454431e-05i,1.4526307073336e-05+-1.8672148056978e-05i,3.59217235021741e-05+-2.24160372503153e-05i,5.26763895638579e-05+-2.52308169112814e-05i,3.48670755793208e-05+0.000142250457937977i
-33.6016345195106,-31.1274587684105,31.2,4.65506224158176e-06+-9.51585939960582e-10i,-5.98400343936393e-06+-3.70387927715344e-09i,1.84459518531214e-05+-4.62038232656074e-08i,4.0760836877512e-07+-2.19933155278416e-08i,0.000167963734517105+-1.05324862984976e-06i,2.30001229501179e-05+-4.26386267829876e-07i,3.4569907785595e-05+-1.89354286803928e-06i,1.97492052870129e-05+-1.07316399743538e-06i,6.23016643194707e-06+-1.20627836805008e-06i,-4.05305270949278e-05+-5.29156102691832e-06i,-2.72766236378971e-05+-5.54005504080164e-06i,2.73692677360192e-05+-7.76096986826466e-07i,9.52138340682288e-06+-3.67840843442169e-06i,-6.69285133783909e-06+-5.26370692758981e-06i,7.94165914396281e-05+-3.49198819961701e-06i,0.000159955010024415+-7.72565448792201e-06i,4.97174968354708e-05+-1.06974984652304e-05i,5.06818645743953e-05+-2.04202642744493e-05i,0.000169576907884282+-3.44818921099226e-05i,-5.75353542435727e-05+2.22366343131605e-05i,2.21100073546459e-05+-7.87220871567393e-06i,7.92115282956092e-07+-1.05599161184314e-05i,0.000349110264800561+-5.47347881332213e-05i,3.94243769666252e-05+-2.30653534559141e-05i,3.20832929204753e-05+-2.71484773217074e-05i,1.11072148471371e-05+-6.41251720175219e-05i,-0.000666089784626449+0.000834959156218536i,2.66122822209807e-05+-3.20781613851401e-05i,9.36553640548361e-06+-1.9997087296721e-05i,4.29458553893025e-05+-1.97735270114246e-05i,2.0944879056579e-05+-2.33626415562329e-05i,5.06980671627729e-06+-1.80508271506464e-05i,8.59721313463957e-06+-2.10705756860955e-05i,-0.000145004065480047+-7.315077282606e-07i,0.000136423030773148+-3.69763469678856e-05i,3.34627115020978e-05+-3.33387069690784e-05i,5.2372726955519e-06+-1.26273997999252e-05i,2.62282330982188e-05+-2.28439107356841e-05i,6.26890396531821e-05+-2.81900729101355e-05i,8.98005859128889e-05+-3.2267653225813e-05i,-1.07567609671346e-05+0.000167139279715566i
-33.6016345195106,-18.6763383952346,31.2,4.97234902354467e-06+-9.99729951623543e-10i,-3.41965017852982e-06+-4.80661537655824e-09i,1.92089032466275e-05+-5.02982712224218e-08i,-6.76342397255534e-07+-2.35947998962058e-08i,0.000194496739829429+-1.0767918878982e-06i,2.44282266525333e-05+-4.50503288592833e-07i,5.6604556831017e-05+-1.961525919782e-06i,2.32576941474005e-05+-1.13218873027215e-06i,5.80853185064517e-06+-1.27673333361318e-06i,-2.48185611482886e-05+-5.53514246962682e-06i,-2.06642585601983e-05+-5.86713222386919e-06i,2.93014228647764e-05+-8.17540284271775e-07i,9.47154687508989e-06+-3.9024539107312e-06i,-1.16351891184397e-05+-5.58820240470412e-06i,9.76782396820964e-05+-3.54760936700117e-06i,0.000190852953088659+-8.2618431654981e-06i,5.50485506940809e-05+-1.13986556489152e-05i,4.31469937045488e-05+-2.16608128384126e-05i,0.000171678972687552+-3.74907650096163e-05i,-1.13575096277301e-05+2.4930770667994e-05i,3.35577626211569e-05+-8.4333478262393e-06i,1.04499424670574e-06+-1.13446986758317e-05i,0.00045457842361226+-5.35238618692956e-05i,4.83248509760802e-05+-2.48875881429053e-05i,2.8611352798529e-05+-2.97901452267187e-05i,-1.83957258423639e-05+-6.90185740015217e-05i,-9.37593787888071e-05+0.00140728017463263i,9.47629332387442e-05+-3.41472605677048e-05i,2.55198462579848e-05+-2.17359176102695e-05i,6.12936644693339e-05+-2.14081116143225e-05i,3.11859894907e-05+-2.54547982158637e-05i,1.60468221485616e-05+-2.05889709452493e-05i,3.29668354912859e-05+-2.36233001383361e-05i,-9.18677854678795e-05+-4.12791802863218e-06i,0.000121865810391779+-3.94817704848629e-05i,3.76066921155862e-05+-3.73713562087201e-05i,2.06549797597094e-05+-1.42016570351742e-05i,3.87255300029972e-05+-2.60155881922069e-05i,8.51849241446139e-05+-3.26226063760142e-05i,0.000121146130538535+-3.77497955878312e-05i,-0.000108914708219727+0.000190423427265841i
-33.6016345195106,-6.22521802205866,31.2,5.11784347996862e-06+-1.01485184623404e-09i,-1.66748128873063e-06+-5.48590438426189e-09i,1.95368130414503e-05+-5.23462029836089e-08i,-1.3485361303427e-06+-2.4311178289004e-08i,0.000207919593155321+-1.08782919052916e-06i,2.49508531234654e-05+-4.62481198310472e-07i,6.93431007754563e-05+-1.9918247428255e-06i,2.49915290875573e-05+-1.1611704315572e-06i,5.22847319511806e-06+-1.3119399195444e-06i,-1.10476361954646e-05+-5.63508229948223e-06i,-1.38408364379336e-05+-6.03356112863846e-06i,2.91510889788496e-05+-8.36955815964291e-07i,9.24490087229096e-06+-4.01472131480969e-06i,-1.43974544905256e-05+-5.75131806029653e-06i,0.000106529715724097+-3.56948672602852e-06i,0.000204545373096286+-8.52973292661233e-06i,5.63606276992475e-05+-1.17473924432165e-05i,3.49056938014616e-05+-2.22486377349723e-05i,0.000165982555901449+-3.9018152886403e-05i,2.58915752763936e-05+2.66009762120261e-05i,4.06875696154654e-05+-8.72465429363782e-06i,1.18580546069898e-06+-1.17551108882572e-05i,0.000496771741174368+-5.38772890022099e-05i,5.1403299265205e-05+-2.58593120466815e-05i,1.50990496465679e-05+-3.15849029816168e-05i,-4.44182766447369e-05+-7.15033958947291e-05i,0.000350416409414518+0.00182494524575844i,0.000145271750593328+-3.5059955537072e-05i,3.754324953489e-05+-2.26203852605119e-05i,7.09256706295054e-05+-2.22868626512181e-05i,3.70816845805245e-05+-2.65575767054186e-05i,2.23328074386027e-05+-2.22903298822598e-05i,4.8378913920354e-05+-2.50426993392561e-05i,-4.24490733875187e-05+-6.61776340981414e-06i,9.69257466898324e-05+-4.06056014265883e-05i,3.1780263279149e-05+-3.94537451332026e-05i,3.56733117666378e-05+-1.5150144963944e-05i,4.44663177522675e-05+-2.78599445021815e-05i,9.05467949462127e-05+-3.5270491777712e-05i,0.000129338070018974+-4.11000935015642e-05i,-0.000197394531029184+0.000204568348350502i
-33.6016345195106,6.22590235111726,31.2,5.12371922051892e-06+-1.01895176154373e-09i,-1.71236043119097e-06+-5.50230792535351e-09i,1.98731057157153e-05+-5.25973538564848e-08i,-1.42844025014141e-06+-2.42898302486446e-08i,0.000208374154851123+-1.08779697218152e-06i,2.50150613308457e-05+-4.62797401034428e-07i,6.9430704208226e-05+-1.9930686702715e-06i,2.48971438934286e-05+-1.16152715937388e-06i,5.21405761452653e-06+-1.31293288124879e-06i,-1.11526358543829e-05+-5.64342953503198e-06i,-1.4180057974117e-05+-6.03416286540782e-06i,2.92669167604822e-05+-8.38231481418752e-07i,9.24464924721126e-06+-4.01938065367289e-06i,-1.44563259053335e-05+-5.75549551598693e-06i,0.000106782165191755+-3.57246312515126e-06i,0.000206141857862264+-8.53894866606239e-06i,5.66275489610526e-05+-1.17573856807641e-05i,3.50985121302888e-05+-2.22794446139969e-05i,0.000167301419550582+-3.91099379631662e-05i,2.61242379074319e-05+2.66439254595314e-05i,4.03523076203599e-05+-8.73665131732086e-06i,1.09291733211508e-06+-1.17703315179261e-05i,0.000497713498163238+-5.41055868663436e-05i,5.16492087191093e-05+-2.59143434109368e-05i,1.12442837356285e-06+-3.23211659023413e-05i,-4.75198722709319e-05+-7.16878185279723e-05i,0.000391535696614951+0.00186058967953591i,0.000146458809448595+-3.51209999928806e-05i,3.86963470043729e-05+-2.26680514472924e-05i,7.18453339589647e-05+-2.22923226312674e-05i,3.73780809427588e-05+-2.66146926462712e-05i,2.4578135594492e-05+-2.29929890203553e-05i,4.92614745268837e-05+-2.51486667925706e-05i,-4.2550097509557e-05+-6.75208461931038e-06i,9.65639269122561e-05+-4.04117140969453e-05i,3.23509646574391e-05+-3.96170273811703e-05i,3.84346645058088e-05+-1.53113100533151e-05i,4.7922368731321e-05+-2.81063394486705e-05i,9.45898508757493e-05+-3.57136601770868e-05i,0.000136571206660994+-4.18151413498248e-05i,-0.000196879280309926+0.00020517177332362i
-33.6016345195106,18.6770227242932,31.2,4.97558316700364e-06+-9.99346219508566e-10i,-3.46272031669954e-06+-4.78777996947637e-09i,1.99454325254063e-05+-5.07985643713665e-08i,-9.43857153328048e-07+-2.34133035503222e-08i,0.000194832872501394+-1.07597797050682e-06i,2.44690432036239e-05+-4.50488756993998e-07i,5.66989539610386e-05+-1.960957643751e-06i,2.2880586895128e-05+-1.13057901630175e-06i,5.88469625783784e-06+-1.27660055746596e-06i,-2.4739303151371e-05+-5.54311442045053e-06i,-2.13986878999299e-05+-5.85386112711801e-06i,2.95490126528147e-05+-8.1839009625555e-07i,9.46137927598656e-06+-3.9041767011528e-06i,-1.16623516704535e-05+-5.58370220529224e-06i,9.78558057875547e-05+-3.54466746058813e-06i,0.000190886949419159+-8.25685607424869e-06i,5.49459903367953e-05+-1.13844804926806e-05i,4.33247895143854e-05+-2.16669186345667e-05i,0.000173788540927327+-3.75860295501154e-05i,-1.19024901383094e-05+2.49486802974578e-05i,3.19232312908751e-05+-8.4260431662439e-06i,1.17695611754765e-06+-1.13370521123891e-05i,0.000456458297870745+-5.3709338069058e-05i,4.83967268431249e-05+-2.49006418878584e-05i,-3.76877439883574e-06+-3.15290394764519e-05i,-2.76541993763234e-05+-6.91167180814831e-05i,8.28387797638073e-05+0.00154756715292203i,9.6749362004804e-05+-3.40122797726344e-05i,2.79309715641961e-05+-2.16708466794203e-05i,6.23365878920109e-05+-2.12928392375552e-05i,3.13493453137197e-05+-2.53937441377318e-05i,2.1145076209444e-05+-2.24268977297507e-05i,3.34540911836414e-05+-2.37411392030587e-05i,-9.12737882892978e-05+-4.71964787014994e-06i,0.00011914551974257+-3.83695623109834e-05i,3.75265363423522e-05+-3.73919211306162e-05i,2.33817476691982e-05+-1.44919599243229e-05i,4.24003764673768e-05+-2.63958238293116e-05i,8.58776022063051e-05+-3.34907183036426e-05i,0.000125355919473601+-3.92938963953918e-05i,-0.000112393933841266+0.000189109563842614i
-33.6016345195106,31.1281430974691,31.2,4.65453346740111e-06+-9.49168130960907e-10i,-5.91097684626913e-06+-3.73167585202822e-09i,1.95531034722638e-05+-4.69725754562087e-08i,2.45397496461119e-09+-2.16910021203066e-08i,0.000168342962957369+-1.05162974004604e-06i,2.303813063734e-05+-4.26197315314952e-07i,3.4853157109107e-05+-1.89157360809648e-06i,1.92653470705685e-05+-1.07013514118349e-06i,6.1732563011217e-06+-1.20519505837064e-06i,-3.94440676637749e-05+-5.29785151870942e-06i,-2.72294148506565e-05+-5.51946757550425e-06i,2.72376424676508e-05+-7.76501347818209e-07i,9.47191185861222e-06+-3.67801306248682e-06i,-6.75086997746742e-06+-5.25406679112835e-06i,7.95610404415917e-05+-3.48880364387456e-06i,0.000160422863784292+-7.71225400268822e-06i,4.96178285662251e-05+-1.06738852711732e-05i,5.04482878766343e-05+-2.04168173863702e-05i,0.0001730970679726+-3.46407339082967e-05i,-5.64325096250658e-05+2.22979310411385e-05i,2.06032527614793e-05+-7.86332757080986e-06i,8.05618081460977e-07+-1.05427609203606e-05i,0.000350527183054303+-5.52033266265268e-05i,3.9681539823932e-05+-2.30880180682019e-05i,1.5817694832054e-06+-2.94445808540232e-05i,8.09862352388684e-06+-6.45436513397298e-05i,-0.000467608481100518+0.000993076787394342i,3.02780382858719e-05+-3.18766119159876e-05i,1.17509027159021e-05+-1.9888865725669e-05i,4.36361876521694e-05+-1.96244378457155e-05i,2.11363847959332e-05+-2.32698997157711e-05i,1.41130113498143e-05+-2.08385157068338e-05i,1.06992063757749e-05+-2.12361153628742e-05i,-0.000139585183145312+-1.63326558191724e-06i,0.000133009090543122+-3.53317670955252e-05i,3.33681625249589e-05+-3.33602483107364e-05i,9.20115768587411e-06+-1.30499644648251e-05i,3.08651103764991e-05+-2.33952644527399e-05i,6.69118966609146e-05+-2.95108818637268e-05i,9.87649727240039e-05+-3.46205219109737e-05i,-8.31152359999584e-06+0.000164552100035261i
-33.6016345195106,43.579263470645,31.2,4.19033088883729e-06+-8.91761888423923e-10i,-8.40858449245589e-06+-2.81172258078146e-09i,1.87905307189466e-05+-4.18678212346813e-08i,1.04657801833625e-06+-1.94796848786674e-08i,0.000135839455659275+-1.01185386251363e-06i,2.07964003623469e-05+-3.93454507579367e-07i,1.08828779439522e-05+-1.78720086784041e-06i,1.48030814311379e-05+-9.8800005316526e-07i,5.93572892659132e-06+-1.10863182804987e-06i,-4.79240660696729e-05+-4.9050014013464e-06i,-2.9988571661575e-05+-5.0602658099007e-06i,2.37979758400275e-05+-7.17526111748166e-07i,8.96250575254509e-06+-3.36600426925499e-06i,-1.76356916830949e-06+-4.79700908465995e-06i,5.69704370967795e-05+-3.38419597672883e-06i,0.000124506961466297+-6.96073478852485e-06i,4.10356477683692e-05+-9.68474686698215e-06i,5.0069743574464e-05+-1.85554406804956e-05i,0.000150743121185621+-3.03596030599985e-05i,-7.94770100489268e-05+1.93474940232823e-05i,1.09787822564226e-05+-7.11072624745517e-06i,2.37748632934398e-07+-9.45755262560207e-06i,0.000209056507333507+-5.65702792053661e-05i,2.64608349131141e-05+-2.05797554459877e-05i,5.57690931446584e-06+-2.62643312541089e-05i,2.47124055825778e-05+-5.74586647803209e-05i,-0.000682443929430645+0.00066196711092519i,-1.9186430929798e-05+-2.86247020972142e-05i,-1.90076840568604e-06+-1.7452421755283e-05i,2.63032010194872e-05+-1.72065879910667e-05i,1.17309590794734e-05+-2.03498304213721e-05i,5.77050554162642e-06+-1.83893009697277e-05i,-1.03227048218538e-05+-1.7761601839093e-05i,-0.000174154927611261+2.17081325732247e-06i,0.000135651479510199+-3.15363638939106e-05i,1.8153953386389e-05+-2.78320151786651e-05i,5.30858378542215e-06+-1.11090109843899e-05i,1.74349497732206e-05+-1.93736854946604e-05i,4.13625663198418e-05+-2.40486987478702e-05i,6.18955787059836e-05+-2.8077769861726e-05i,4.39974751017243e-05+0.000138705309252842i
-33.6016345195106,56.030383843821,31.2,3.57073512802941e-06+-8.19416838318923e-10i,-9.45377777238614e-06+-2.61507068320643e-09i,1.70330127373913e-05+-3.56990759592246e-08i,1.81207545807366e-06+-1.68863162872733e-08i,0.000102012926158254+-9.5205587581693e-07i,1.75758205496848e-05+-3.53917074396285e-07i,-7.01617404794227e-06+-1.64012724874467e-06i,1.04745995544651e-05+-8.87822653920771e-07i,4.84123492111023e-06+-9.90648756714158e-07i,-4.32198781315664e-05+-4.35736717704112e-06i,-2.53081158764636e-05+-4.50574430384255e-06i,1.83309357567711e-05+-6.40896522847853e-07i,7.78064938611552e-06+-2.98324534896424e-06i,1.82612036755826e-06+-4.23091334668878e-06i,3.54122529362018e-05+-3.21885923845421e-06i,8.87278738817177e-05+-6.04335280868254e-06i,3.02453294755439e-05+-8.48374756185529e-06i,3.98781730288388e-05+-1.61909167323096e-05i,0.000108260760703729+-2.51619560711071e-05i,-6.83244199146358e-05+1.6564861379274e-05i,6.21069856382595e-06+-6.22780531245527e-06i,-1.99603941083991e-07+-8.16537061484373e-06i,8.11528605963673e-05+-5.52506067654473e-05i,1.34249943544872e-05+-1.75979131608518e-05i,4.09056636705953e-06+-2.23896072158588e-05i,2.11455641967416e-05+-4.85229682234212e-05i,-0.000594774227236968+0.000542508441105347i,-3.34519263057258e-05+-2.45009014677947e-05i,-7.51636259793018e-06+-1.45679346093102e-05i,1.34405806144795e-05+-1.43841378060176e-05i,5.15718891966415e-06+-1.69090710520975e-05i,-2.44801949260459e-07+-1.53640485469946e-05i,-2.11859594036767e-05+-1.36846075570446e-05i,-0.00017089787454596+5.94887284065323e-06i,0.000117552405802318+-2.74107363330303e-05i,2.1548676379188e-06+-2.14781926553639e-05i,6.66936046381227e-06+-8.79707543992785e-06i,6.74252573891705e-06+-1.47483573135829e-05i,1.93978112799223e-05+-1.78578335504115e-05i,3.00569505544788e-05+-2.06827504526879e-05i,3.9025277535077e-05+0.000114216742848373i
