x,y,z,f_69_6,f_119_09,f_201_88,f_209_73,f_259_98,f_339_62,f_352_58,f_394_19,f_495_78,f_530_25,f_553_72,f_584_33,f_613_07,f_672_79,f_717_58,f_801_83,f_816_88,f_858_01,f_892_99,f_911_85,f_942_89,f_1020_6,f_1060_8,f_1090_9,f_1208,f_1251_3,f_1264_8,f_1322_4,f_1348_3,f_1353_3,f_1452_4,f_1474_4,f_1533_8,f_1563_4,f_1577_6,f_1644_9,f_1669_5,f_1774_6,f_1814_8,f_1823_3,f_1854_1,f_1930_7,f_1948_7
136.940470303145,-32.8799348450056,31.2,3.42443628699535e-06+3.63228666289389e-09i,1.42050838734976e-05+3.77587898408418e-08i,3.15387170904756e-06+1.82464536209556e-08i,1.51017733139833e-05+2.24705612504618e-08i,-1.81947928820774e-05+-1.08471346086225e-06i,-6.01247928031972e-06+-8.83672386841201e-09i,2.85689320450935e-05+-1.51672885290789e-06i,5.9272135221682e-06+-6.52990619676277e-07i,1.31047591765437e-05+-1.12441337661944e-06i,3.60272145900194e-05+-2.51348850877033e-06i,1.55353516903561e-05+-1.8699949918901e-06i,3.79896867809542e-07+-1.83249794270445e-06i,1.30053765647762e-05+-2.44605873048541e-06i,2.80718026466839e-05+-4.06915593083095e-06i,-8.30272296102164e-05+1.61044981997459e-06i,6.25795378922953e-06+-1.65691509709104e-06i,6.44402108672246e-05+-1.07389200322405e-05i,2.88639691939048e-05+-7.54435178369793e-06i,-0.000338792851001878+3.87791785879157e-05i,-4.34373340877631e-05+2.70416053952277e-06i,-1.86502231676062e-05+-1.92881659246492e-06i,-1.00920540654126e-05+-5.0990548191377e-06i,-6.48629210830396e-06+-5.87285118050193e-06i,2.66257072821283e-05+-1.04308519533467e-05i,-8.76928865242187e-06+-1.41891150964201e-05i,-7.31608577290176e-07+-8.40226589767488e-05i,-2.3231667109397e-05+8.90066060887399e-05i,-1.28066178476099e-05+6.83403229617676e-06i,1.114441820762e-05+4.70284027981481e-06i,-4.01872232571855e-06+4.80603183894946e-06i,2.47141252335337e-05+-6.55119331719248e-06i,-4.06981041276259e-07+-2.47108570067484e-07i,-9.22410796438971e-06+-9.10794252481284e-07i,-8.31347115479287e-06+2.04118625108777e-07i,-1.20467229131744e-06+1.80265983586599e-05i,-5.15182937393452e-06+5.17370098853915e-06i,-3.03716095377628e-06+1.4045571096639e-06i,-6.95522415919097e-06+8.81990520905222e-06i,-1.04122878322615e-05+1.2416035213182e-06i,-1.80143478382011e-05+-8.7947018605542e-06i,1.00016773585743e-05+1.09669637884254e-05i,-2.74282737493255e-05+1.05475717269087e-05i,-0.000146956728746446+5.19912098050126e-06i
136.940470303145,-19.7334384415936,31.2,3.70309520028188e-06+3.80653244063827e-09i,1.67569164304642e-05+3.88684258495155e-08i,-7.41906296231985e-07+1.69006583767775e-08i,3.03668564380186e-05+2.87284875571919e-08i,-1.68881325480626e-05+-1.13889921924869e-06i,-6.46299891985369e-06+-8.91490016152811e-09i,3.42410761867829e-05+-1.58859292020373e-06i,7.34940294342644e-06+-6.88027241612478e-07i,1.8518974610269e-05+-1.17667123987537e-06i,4.24373476585746e-05+-2.67480854281579e-06i,2.15074662647276e-05+-1.99103992393147e-06i,-2.18804831236767e-05+-1.91266029023292e-06i,1.20704286525299e-05+-2.58542271178115e-06i,3.11560928609897e-05+-4.32058842583835e-06i,-9.7944024668359e-05+1.6293455665673e-06i,-1.11737089660152e-05+-2.07321869695589e-06i,9.57370282583312e-05+-1.13319528134158e-05i,4.11625409944391e-05+-8.08371812784688e-06i,-0.000395370635136908+3.97036063930343e-05i,-4.97638799383515e-05+2.8401662454493e-06i,-2.05316846650068e-05+-2.10672939610889e-06i,-8.02295483419547e-06+-5.54559851286655e-06i,-5.34462441480388e-06+-6.382873247923e-06i,3.15574172663317e-05+-1.13085983037721e-05i,-4.42142941675108e-06+-1.55521005024862e-05i,2.80222013626116e-05+-9.21596080304262e-05i,-5.60771018370181e-05+9.57909742801368e-05i,-1.51150559491094e-05+7.19064402744196e-06i,1.5979153306327e-05+5.05451505680805e-06i,-2.80473291219904e-06+5.06807590759876e-06i,-2.07415956921902e-05+-7.07650969532301e-06i,-1.57163862452591e-05+-2.75832786290573e-07i,-1.89550522032334e-05+-1.18025816459548e-06i,-4.50310527677999e-05+3.43550360911319e-07i,4.20518535422717e-05+1.936973472653e-05i,-5.2107288554361e-06+5.38349027754829e-06i,-3.20182569521712e-06+1.21523321206584e-06i,-8.25232833695533e-06+9.29459390356834e-06i,-8.83061698876522e-06+3.48088326674045e-07i,-1.13361206630828e-05+-1.19078412055845e-05i,8.59372165086175e-06+1.20199310414516e-05i,-4.02425011813168e-05+1.19938525063004e-05i,-0.00018554905033359+4.00143982120202e-06i
136.940470303145,-6.58694203818165,31.2,3.84032821179617e-06+3.88196328179936e-09i,1.82426466472053e-05+3.92083630680467e-08i,-3.4590990853206e-06+1.60941964071372e-08i,4.0598969164511e-05+3.12562297885163e-08i,-1.64174756820008e-05+-1.16543972779591e-06i,-6.20002928818462e-06+-8.19580960270897e-09i,3.64897592593665e-05+-1.62533816736944e-06i,8.08919566285473e-06+-7.0529406901519e-07i,2.16077788127176e-05+-1.20160415750055e-06i,4.53764589054399e-05+-2.75717358961781e-06i,2.51414942738721e-05+-2.05176703741138e-06i,-3.80267201146419e-05+-1.95297618934929e-06i,1.0776054215081e-05+-2.65234462675743e-06i,3.21061117644587e-05+-4.44093595414712e-06i,-0.000105270095494002+1.63651392774089e-06i,-3.86096744968344e-05+-2.52408076440763e-06i,0.000119122095353857+-1.15948072964358e-05i,4.99732520069587e-05+-8.34845588619133e-06i,-0.000421953945780391+4.00868357588336e-05i,-5.24200282803899e-05+2.90757349759652e-06i,-2.0932539261442e-05+-2.19336794945789e-06i,-5.64729365692282e-06+-5.76765158228352e-06i,-4.14112679270713e-06+-6.62162553755116e-06i,3.39596074226868e-05+-1.17036810818818e-05i,-2.17184531255857e-07+-1.62025311206555e-05i,5.27602873339057e-05+-9.61288863336241e-05i,-8.44615831043723e-05+9.84673697558143e-05i,-1.69877235443291e-05+7.30185739423228e-06i,2.03236164655641e-05+5.27276951745094e-06i,-1.7111016864385e-06+5.19444405230883e-06i,-5.62634947345534e-05+-7.37714007675385e-06i,-2.78842151028368e-05+-2.74859110804658e-07i,-2.68134541142037e-05+-1.30222806254487e-06i,-7.62159916819557e-05+4.00677391419403e-07i,8.11405885304921e-05+2.01053370224391e-05i,-4.97627087495465e-06+5.47779756425126e-06i,-3.57905785666899e-06+1.14545184396418e-06i,-9.72345452499262e-06+9.4690210797618e-06i,-1.19928015039438e-05+-1.15677477931108e-07i,-1.76188812358751e-05+-1.35155406994785e-05i,8.63207177945231e-06+1.25287708159312e-05i,-4.30748260121298e-05+1.27590185426965e-05i,-0.000178510130992836+1.40284066915779e-06i
136.940470303145,6.55955436523031,31.2,3.86705147416101e-06+3.90199912980861e-09i,1.83063432380882e-05+3.93249888479576e-08i,-3.55485848993919e-06+1.59418302158235e-08i,4.05213412958633e-05+3.1516076940781e-08i,-1.61306987516027e-05+-1.1675558656377e-06i,-5.98941815001416e-06+-6.86808815843798e-09i,3.69118422303119e-05+-1.6284932793179e-06i,8.1882340976979e-06+-7.06755425921398e-07i,2.17685751214988e-05+-1.20379526222512e-06i,4.59383567592454e-05+-2.75931945925519e-06i,2.53699676110943e-05+-2.05624641206339e-06i,-3.73235611625168e-05+-1.95700919498025e-06i,1.10660867767211e-05+-2.65723903785561e-06i,3.26437133314889e-05+-4.44980130071078e-06i,-0.00010680219310335+1.6356056682706e-06i,-6.06782904748855e-05+-2.93621217355416e-06i,0.000120639701424514+-1.16011730036357e-05i,5.07818124195305e-05+-8.35638914057844e-06i,-0.000427267930841906+3.99134436605648e-05i,-5.35735509314234e-05+2.9268254848972e-06i,-2.11565079845489e-05+-2.19062079612941e-06i,-5.73306793070447e-06+-5.76737313734441e-06i,-4.37830557652317e-06+-6.60869169385283e-06i,3.44125072130109e-05+-1.17082135040213e-05i,1.62548019948927e-08+-1.62161917924911e-05i,5.05094310801007e-05+-9.60376049382341e-05i,-8.31601034460267e-05+9.85157132602429e-05i,-1.68140842212773e-05+7.31373667056036e-06i,1.96370881141326e-05+5.30120309933564e-06i,-1.95528008666222e-06+5.22184134758519e-06i,-5.83138404810664e-05+-7.36603403889695e-06i,-2.86186451841501e-05+-2.49152847354285e-07i,-2.61150866290649e-05+-1.28871189402832e-06i,-7.68309636401165e-05+4.07300685552255e-07i,8.13031617821964e-05+2.01135342073355e-05i,-4.88105665337508e-06+5.48413639314256e-06i,-3.01243006993186e-06+1.14694970019028e-06i,-1.01356830670843e-05+9.44570986305858e-06i,-1.26235500660799e-05+-1.75013218309076e-07i,-2.00760373609799e-05+-1.38345042913638e-05i,8.70096977812387e-06+1.23559250075262e-05i,-4.59023948190323e-05+1.30552250526671e-05i,-0.000167450596736069+-8.6058345898136e-07i
136.940470303145,19.7060507686423,31.2,3.7427690399164e-06+3.8326091929712e-09i,1.67698720623295e-05+3.89790575244634e-08i,-1.04272563938763e-06+1.63252325620769e-08i,3.03238320673535e-05+2.92937349828855e-08i,-1.67523705788733e-05+-1.13983118909752e-06i,-5.49141307488436e-06+-4.67210758494435e-09i,3.37813924920988e-05+-1.59249894378508e-06i,7.39568658969482e-06+-6.88700631332076e-07i,1.84904709332064e-05+-1.1765205566396e-06i,4.23935669336651e-05+-2.6715996394256e-06i,2.16422105171882e-05+-1.99357099472411e-06i,-2.08859430136132e-05+-1.9163800632031e-06i,1.22631511452796e-05+-2.58577022258225e-06i,3.14543018787276e-05+-4.31974991760469e-06i,-9.83301283667768e-05+1.62885630804857e-06i,-6.39735300214208e-05+-3.17921247160391e-06i,9.54919709447986e-05+-1.13057870380019e-05i,4.13858586717104e-05+-8.06440096610968e-06i,-0.000395163987630588+3.9564973509811e-05i,-5.10531525482582e-05+2.88095593059917e-06i,-2.04322032123917e-05+-2.09768888378227e-06i,-8.08189105320997e-06+-5.52551167652945e-06i,-5.83920181495123e-06+-6.32523054235624e-06i,3.13857100686923e-05+-1.12504779219651e-05i,-3.63904362702024e-06+-1.55186952768983e-05i,2.25189517415157e-05+-9.13792088021838e-05i,-5.29350557070886e-05+9.52841700139474e-05i,-1.47752803596292e-05+7.14082535149026e-06i,1.39855801075799e-05+5.09408415437159e-06i,-3.83284649118102e-06+5.09173436915931e-06i,-2.07015881817482e-05+-6.91956979583575e-06i,-1.59514319882748e-05+-2.15682883605601e-07i,-1.67165138165715e-05+-1.16689436846164e-06i,-4.33109033716334e-05+3.22985497943903e-07i,3.9898980117887e-05+1.92008739031639e-05i,-5.1831972045089e-06+5.33700761710179e-06i,-2.79946119352492e-06+1.20403049948835e-06i,-8.33652508964976e-06+9.13377649239627e-06i,-9.17736208625626e-06+1.83809017578498e-07i,-1.44663395712973e-05+-1.26980141838685e-05i,7.59190325119748e-06+1.15410208860415e-05i,-4.11709317383823e-05+1.26124359895277e-05i,-0.000138562332178934+-3.36823622057037e-06i
136.940470303145,32.8525471720542,31.2,3.48037195477164e-06+3.66199910220136e-09i,1.42654753518764e-05+3.77844899876848e-08i,2.62098074903064e-06+1.73765046879968e-08i,1.55245458646531e-05+2.26576413876497e-08i,-1.81680216442426e-05+-1.08594102658425e-06i,-4.73496203516574e-06+-2.01740660993593e-09i,2.78570669028723e-05+-1.52321291168888e-06i,5.98202503516117e-06+-6.5434390274926e-07i,1.31953600668834e-05+-1.12504629531949e-06i,3.5970129265554e-05+-2.51136354847742e-06i,1.58778686695511e-05+-1.87679677086528e-06i,2.76776400718989e-08+-1.84111348442633e-06i,1.30079941848242e-05+-2.44942482813922e-06i,2.82990673157417e-05+-4.07343937954416e-06i,-8.35620541937966e-05+1.61416386092058e-06i,-5.36228203896033e-05+-3.20200211784628e-06i,6.53190492187647e-05+-1.07212361524071e-05i,2.95174215027662e-05+-7.53352482816955e-06i,-0.000339004047116856+3.86754980191663e-05i,-4.53714038045462e-05+2.77939594838874e-06i,-1.85521926080092e-05+-1.92055127264975e-06i,-1.00742837533033e-05+-5.08811208263238e-06i,-7.04606182931403e-06+-5.80824485651302e-06i,2.64444634765534e-05+-1.03775832452828e-05i,-7.45738365521189e-06+-1.42164182035879e-05i,-6.19889377049914e-06+-8.34113705269078e-05i,-2.09075905513961e-05+8.87317957783629e-05i,-1.2586472565517e-05+6.80861672663185e-06i,8.15598168957084e-06+4.82086287235579e-06i,-5.86765942653673e-06+4.88990020940957e-06i,2.42521483771558e-05+-6.36566962362497e-06i,-8.71017305040478e-07+-1.4547088182712e-07i,-6.7782380226799e-06+-9.30427961032323e-07i,-7.28519141606178e-06+1.71660531115602e-07i,-2.33841670411386e-06+1.80299044535292e-05i,-5.19334268405631e-06+5.1864838119768e-06i,-2.80017236772469e-06+1.43042572115036e-06i,-6.96420638566686e-06+8.72330792390874e-06i,-1.03922501666556e-05+1.07824282360688e-06i,-1.88850147238155e-05+-9.99284921450293e-06i,9.61741998895494e-06+1.03813280060598e-05i,-2.89992210355994e-05+1.16317710492179e-05i,-0.000101075483064623+-5.4010813329454e-06i
136.940470303145,45.9990435754662,31.2,3.0629393572769e-06+3.43590277549917e-09i,1.09681926145446e-05+3.6117373685245e-08i,6.56550276090522e-06+1.87817102982248e-08i,-1.37959259264914e-06+1.37518370411349e-08i,-1.85588846757104e-05+-1.00485989768186e-06i,-4.02413016752985e-06+1.29194045692454e-09i,2.09698799609349e-05+-1.4175380254568e-06i,4.2918286942719e-06+-6.03355153142372e-07i,7.09400093555856e-06+-1.04955743172899e-06i,2.78612775564078e-05+-2.28075767062949e-06i,9.37584235639786e-06+-1.70864782314421e-06i,1.94063730782291e-05+-1.73732439803583e-06i,1.27310656102513e-05+-2.25112223421695e-06i,2.32351518931009e-05+-3.71939185366904e-06i,-6.44478483854782e-05+1.59052126838337e-06i,-3.55183460285414e-05+-3.01844136375636e-06i,4.11334005112436e-05+-9.85880575896351e-06i,1.89443411261723e-05+-6.80070265829144e-06i,-0.000260390999197224+3.73581135334835e-05i,-3.59422055214138e-05+2.63399152787538e-06i,-1.48738279079956e-05+-1.66743168684949e-06i,-9.63892464833742e-06+-4.49855300772579e-06i,-6.77320491811702e-06+-5.10359455011632e-06i,1.84573202527818e-05+-9.10974747860329e-06i,-7.84363149508297e-06+-1.24479743515706e-05i,-1.31377924268977e-05+-7.33523591148348e-05i,-1.14076689559664e-05+7.88303281449126e-05i,-1.18019292968882e-05+6.31504431768225e-06i,1.97227391495874e-06+4.4440410629136e-06i,-8.28736613216182e-06+4.5933432353593e-06i,5.74176103470052e-05+-5.92391607955815e-06i,1.02843049859394e-05+-8.5661272556632e-08i,2.60767304970827e-07+-6.42249929352131e-07i,1.51373843675693e-05+-3.82024369504331e-08i,-2.71712294730153e-05+1.66227461105772e-05i,-4.57416996834448e-06+4.94376491027621e-06i,-2.22004768961052e-06+1.67908138156733e-06i,-7.23722740923023e-06+8.12334431834995e-06i,-1.79401989561035e-05+2.20057180106047e-06i,-3.655188699283e-05+-6.31992281080009e-06i,1.51888323711501e-05+8.8508785405306e-06i,-1.42023987763231e-05+1.02297490514062e-05i,-6.60632388173753e-05+-6.19018108103169e-06i
136.940470303145,59.1455399788782,31.2,2.49472168920128e-06+3.16680808798493e-09i,7.76122730947679e-06+3.37162085895537e-08i,8.27115100244111e-06+2.04307757852334e-08i,-1.14714967909326e-05+1.77956732726652e-09i,-1.65891830320656e-05+-9.0035002561482e-07i,-3.17903047082214e-06+5.09979026617856e-09i,1.45866896753878e-05+-1.28144995415998e-06i,2.85092287691974e-06+-5.39096329444929e-07i,2.7393421269628e-06+-9.54535212815575e-07i,1.96507070564177e-05+-2.00171779581186e-06i,4.73179898270569e-06+-1.50406410236585e-06i,2.54617021099637e-05+-1.61356478478837e-06i,1.04804985511569e-05+-2.00341963563427e-06i,1.68549668233262e-05+-3.28229712492136e-06i,-4.48433156122816e-05+1.53876372605346e-06i,-2.06158559475861e-05+-2.72104421104967e-06i,2.98803195715354e-05+-8.75700438889432e-06i,1.27437404211588e-05+-5.92056629081457e-06i,-0.000176426507935234+3.5173422456417e-05i,-2.45920896010458e-05+2.44990639644451e-06i,-1.01202550056223e-05+-1.35634005715891e-06i,-6.60921157434848e-06+-3.79899412802048e-06i,-4.96599692037807e-06+-4.26102715073481e-06i,9.87584874533553e-06+-7.58994102939628e-06i,-5.01379290369537e-06+-1.03296527407519e-05i,-1.01720891142818e-06+-6.17177944214315e-05i,-2.0772215512373e-05+6.62412394012613e-05i,-1.13269003021254e-05+5.65222804130028e-06i,-1.17555591287961e-06+3.98666432109689e-06i,-8.84332249064426e-06+4.19849231797073e-06i,6.11727887115534e-05+-5.77088200087462e-06i,1.23855563268259e-05+-6.56977216745478e-08i,2.00400480262521e-06+-3.43408482923521e-07i,1.81698709080139e-05+-3.00943484640542e-07i,-2.82683784647134e-05+1.49903172695232e-05i,-3.62080084289179e-06+4.56449966163789e-06i,-1.84171321053238e-06+1.8771471905524e-06i,-6.39087193276007e-06+7.27742332594796e-06i,-1.96111664828895e-05+3.25239788257425e-06i,-4.11533731349306e-05+-2.45655234603658e-06i,1.61016781205204e-05+6.92993067277426e-06i,-4.87045481122628e-06+8.45031011878477e-06i,-3.85253730245179e-05+-5.81699428360626e-06i
136.940470303145,72.2920363822901,31.2,1.86390392628543e-06+2.86771366405721e-09i,5.08368930741421e-06+3.0588589687988e-08i,7.60929122262544e-06+2.24066215753929e-08i,-1.39102507779238e-05+-1.36805584210276e-08i,-1.21465867474036e-05+-7.85638193631728e-07i,-2.39610216479864e-06+8.68902044174224e-09i,1.01862045904446e-05+-1.13332234769497e-06i,1.93533661017958e-06+-4.70980730762659e-07i,8.16589276472033e-07+-8.53231724482284e-07i,1.31142480451292e-05+-1.70949625659917e-06i,2.34524607450787e-06+-1.29153166441821e-06i,2.22512747736299e-05+-1.48172884128858e-06i,7.65256949653866e-06+-1.74080669299529e-06i,1.12785560301557e-05+-2.82238372974435e-06i,-2.90011564515638e-05+1.43963248492753e-06i,-1.12487919321048e-05+-2.43678713131095e-06i,2.21989861252356e-05+-7.55284348015155e-06i,8.56839977121314e-06+-4.98833478967132e-06i,-0.000108729582404607+3.19138909669116e-05i,-1.51734774285337e-05+2.2365532494974e-06i,-6.19757960937956e-06+-1.03114322949164e-06i,-3.78686030594562e-06+-3.05876767854636e-06i,-3.2501552260007e-06+-3.37499793945515e-06i,3.44618757173945e-06+-6.05367887706883e-06i,-2.56634969910709e-06+-8.086198876614e-06i,7.84775991741456e-06+-4.92500008108403e-05i,-2.56568364246464e-05+5.29376174500052e-05i,-9.76079981662087e-06+4.90453026250047e-06i,-2.48653263573372e-06+3.47220404990479e-06i,-7.80213472194995e-06+3.7360218196855e-06i,4.95910035830823e-05+-5.71104915783014e-06i,1.01288296028884e-05+-7.29057099414076e-08i,1.78290909448788e-06+-5.70742114855743e-08i,1.4524874446263e-05+-5.73173831164566e-07i,-2.21096293854411e-05+1.31272464881705e-05i,-2.65439858645044e-06+4.07817680931747e-06i,-1.4982944570591e-06+2.01735226230609e-06i,-4.49500348394155e-06+6.23945250126718e-06i,-1.55007468753902e-05+4.09580859175046e-06i,-3.30807979636226e-05+1.15713861344311e-06i,1.32219275338924e-05+4.8572004829181e-06i,-1.53271156018665e-06+6.40302257457668e-06i,-2.45108139683304e-05+-4.57786473074263e-06i
136.940470303145,85.4385327857021,31.2,1.27408882490946e-06+2.59450769515699e-09i,3.1208159144146e-06+2.72167641499236e-08i,5.43571179364045e-06+2.48809192669008e-08i,-1.08872647339711e-05+-3.17498726763838e-08i,-6.56134803783478e-06+-6.77836452385378e-07i,-1.77425738259074e-06+1.15292099568172e-08i,7.82467120259192e-06+-9.94809143560164e-07i,1.51370237510113e-06+-4.08725103800002e-07i,8.84657840090818e-07+-7.61105581255726e-07i,8.71623053064427e-06+-1.4429589766781e-06i,1.82427744436741e-06+-1.09980711223417e-06i,1.38258607894805e-05+-1.36035394717892e-06i,5.00018700538195e-06+-1.50042314417358e-06i,7.27021379537034e-06+-2.40460953815229e-06i,-1.81950915135038e-05+1.3247111248737e-06i,-6.76897977061443e-06+-2.22596724549714e-06i,1.45382796657884e-05+-6.40768426678672e-06i,5.25822792507115e-06+-4.11741919972573e-06i,-6.393390232511e-05+2.82116190880003e-05i,-9.00507527177023e-06+2.04087526463601e-06i,-3.75977530153556e-06+-7.24614662301301e-07i,-2.26349109544312e-06+-2.36481237416096e-06i,-2.27326870345437e-06+-2.55328187232163e-06i,-2.03779495802962e-07+-4.69439595161669e-06i,-1.69399491842927e-06+-6.036016719342e-06i,7.3113540137308e-06+-3.78036512739663e-05i,-2.056901643627e-05+4.12594864365358e-05i,-7.34258388584983e-06+4.26210093893493e-06i,-2.80069196310712e-06+3.00212244872458e-06i,-5.99356902082775e-06+3.33140959916888e-06i,3.40091468928693e-05+-5.79633075586445e-06i,6.75630499954004e-06+-1.0159047253349e-07i,1.07918426950263e-06+2.03624307794658e-07i,9.70376913538534e-06+-7.90009372748643e-07i,-1.49516552616245e-05+1.1395181748975e-05i,-1.75398865705754e-06+3.61502738686115e-06i,-1.1128953242304e-06+2.10932053068297e-06i,-2.43231832123975e-06+5.25290586033342e-06i,-9.84617221662167e-06+4.6911357426574e-06i,-2.16618533047487e-05+4.09416008348728e-06i,9.55548071335836e-06+2.9900934742942e-06i,-8.44730325086816e-07+4.56406044142977e-06i,-1.88033762691724e-05+-2.7933978975008e-06i
136.940470303145,98.5850291891141,31.2,8.66029543559281e-07+2.37553266723906e-09i,1.95432012321335e-06+2.39015470995921e-08i,3.51399700645178e-06+2.80901553870706e-08i,-7.20646092296233e-06+-5.2106774357587e-08i,-2.83752953356513e-06+-5.98928688302339e-07i,-1.27197762065537e-06+1.28615833002592e-08i,6.20716916691854e-06+-8.94564623269392e-07i,1.25869237610472e-06+-3.64298460287715e-07i,1.15512655699524e-06+-6.9432066289433e-07i,5.98413106544697e-06+-1.245078889344e-06i,1.61979038170594e-06+-9.59647587256024e-07i,8.17360905059417e-06+-1.26217599839919e-06i,3.34893199491187e-06+-1.32011370945502e-06i,4.90077396489637e-06+-2.08964533534007e-06i,-1.18516854981159e-05+1.21859322857909e-06i,-4.20974988394953e-06+-2.09944492880826e-06i,8.11002854312986e-06+-5.44283424281534e-06i,2.8557686677673e-06+-3.40353664673231e-06i,-3.91365575003909e-05+2.4804771038127e-05i,-5.72963153468034e-06+1.88097319924328e-06i,-2.57159051761896e-06+-4.77372599647301e-07i,-1.77038734394509e-06+-1.79789611099068e-06i,-1.9099152169829e-06+-1.88590524458841e-06i,-1.61770373650274e-06+-3.59641080197462e-06i,-1.84583739721156e-06+-4.39699141427955e-06i,2.0298879492216e-06+-2.86610691308401e-05i,-1.1533414052529e-05+3.22362475287867e-05i,-5.10286399321631e-06+3.77337621662662e-06i,-2.24162887866235e-06+2.65816149762946e-06i,-4.22557899565134e-06+3.03295399834353e-06i,2.26262737491991e-05+-5.92865073497005e-06i,4.39436642662836e-06+-1.49730649090325e-07i,5.64086795403402e-07+4.08389339512602e-07i,6.1773201398849e-06+-9.30252776563595e-07i,-9.10969505097888e-06+9.88446868305118e-06i,-9.54466085867305e-07+3.20148494664219e-06i,-7.23777217689415e-07+2.14697087599749e-06i,-9.47155638050286e-07+4.37705354594363e-06i,-6.15100644228154e-06+4.98713995424333e-06i,-1.44746580548855e-05+6.14535143474331e-06i,7.22804256164535e-06+1.54646916999826e-06i,2.6642924103618e-07+2.99913107274112e-06i,-1.3345846256936e-05+-1.3508773701548e-06i
142.595637849282,-98.6124168620654,31.2,8.10798972209778e-07+2.66126227588958e-09i,2.00354987489661e-06+2.72183752003871e-08i,3.25700356189489e-06+3.16755717211736e-08i,-5.90889325812479e-06+-4.71892243490812e-08i,-3.36731040384297e-06+-6.08822003370187e-07i,-1.142971827018e-06+-2.04748912599191e-09i,5.46381149594245e-06+-8.7774307601191e-07i,1.13750188955672e-06+-3.55838915231802e-07i,9.39346317189247e-07+-6.94974446034496e-07i,5.64133144564394e-06+-1.2295442677665e-06i,1.35491056817772e-06+-9.24265486750441e-07i,8.86554739614271e-06+-1.22148851214478e-06i,3.34088586026759e-06+-1.28912842667127e-06i,4.81396808008274e-06+-2.0552353705792e-06i,-1.18111556619447e-05+1.3363245743302e-06i,-1.6583427576826e-06+2.36328487512243e-07i,7.58186133270283e-06+-5.37793146952624e-06i,2.69970354615611e-06+-3.3671564951741e-06i,-4.08302847072094e-05+2.4969484309663e-05i,-5.24774466346708e-06+1.80383085269479e-06i,-2.77286456020657e-06+-3.37807186988778e-07i,-1.99718151055889e-06+-1.61932051477685e-06i,-1.96320820086226e-06+-1.75691968824593e-06i,-9.38098290476419e-07+-3.5147034735232e-06i,-2.61712347611546e-06+-3.91362455094295e-06i,1.59177052555481e-07+-2.75687019237102e-05i,-8.45520884260485e-06+3.1332051915769e-05i,-4.66383403863371e-06+3.91843480067213e-06i,-2.75316738302174e-07+2.15924989679734e-06i,-3.03009092320895e-06+2.87874505787393e-06i,2.10965192563919e-05+-6.16138445797185e-06i,4.12741695050307e-06+-1.40270753686666e-07i,-2.80151835568213e-07+8.80061004323234e-07i,4.9380130410765e-06+-6.23191473455317e-07i,-6.10283505152362e-06+9.40623828845424e-06i,-5.18243021222845e-07+3.2065132541359e-06i,-5.74923610066254e-07+2.27288299398006e-06i,-5.06462640567645e-07+4.22162190252567e-06i,-6.13243902460693e-06+4.95392974386573e-06i,-1.60553641342345e-05+7.27746381638048e-06i,7.14856350898405e-06+1.6298919738891e-06i,1.93601044306248e-06+2.10009836669639e-06i,-1.69192304795012e-05+5.97401798070425e-06i
142.595637849282,-85.4659204586534,31.2,1.20603572561483e-06+2.89547659443559e-09i,3.23505045897192e-06+3.05960912679731e-08i,5.19438052934685e-06+2.80385755554489e-08i,-9.12939106938338e-06+-2.56558590348967e-08i,-7.76666228256101e-06+-6.88115894932795e-07i,-1.64760451234252e-06+-1.73855744401287e-09i,6.51518574764929e-06+-9.77554026231837e-07i,1.29267209750345e-06+-3.99224389933892e-07i,3.66089090946242e-07+-7.59807025194736e-07i,8.08140348375698e-06+-1.41767290282939e-06i,1.27009335254577e-06+-1.05926231505506e-06i,1.58033835855296e-05+-1.32301917212858e-06i,5.09090995877511e-06+-1.46292178959477e-06i,7.16656513032628e-06+-2.35732211310628e-06i,-1.80840874358139e-05+1.45180747440625e-06i,-4.23090573211581e-06+-1.29984955646341e-08i,1.39579436809516e-05+-6.3022393088551e-06i,5.12466011333298e-06+-4.04125582422267e-06i,-6.69846661562889e-05+2.8106523405869e-05i,-8.35061923872491e-06+1.98729302981303e-06i,-4.0924533270834e-06+-5.54979289659873e-07i,-2.61723485052031e-06+-2.13570470364181e-06i,-2.34723398852482e-06+-2.36216062135288e-06i,1.03355189391053e-06+-4.54871848813126e-06i,-2.97142435502263e-06+-5.40790048650654e-06i,4.12381996111696e-06+-3.60173173774488e-05i,-1.5578431704669e-05+3.98005890303888e-05i,-6.71640219515619e-06+4.41771678924611e-06i,5.19492000856986e-07+2.51476308804218e-06i,-4.10628346617935e-06+3.20075497457765e-06i,3.21394313001275e-05+-6.0272716676043e-06i,6.44678843768617e-06+-5.00137182004275e-08i,-3.2982035394721e-07+7.6491549400178e-07i,8.00857026669844e-06+-3.99498912352071e-07i,-1.06654396454213e-05+1.08706248379706e-05i,-1.18662522504938e-06+3.66735573677929e-06i,-9.98444876330504e-07+2.30129956147748e-06i,-1.8135136422548e-06+5.11615515025788e-06i,-9.88790883837987e-06+4.72321797502128e-06i,-2.42877811645972e-05+5.48942043828203e-06i,9.25702766240915e-06+3.12609336887116e-06i,2.05842358455293e-06+3.49846928792274e-06i,-2.55297202694621e-05+7.01616735881411e-06i
