x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_1156,f_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_1509,f_1543_8,f_1607_1,f_1630_5,f_1654,f_1695_2,f_1697_3,f_1827_4,f_1850,f_1904,f_1937_7,f_1982_7
-162.858299765764,7.15160248561992,-0.0291383710005301,2.74528452944615e-12-1.49108314974215e-07i,-1.79427618109261e-09-5.70738219231774e-06i,5.00587203953102e-10+1.16871253219178e-06i,1.14945175239955e-10+8.51656483658577e-08i,-5.09248579394589e-09+2.81919147950114e-06i,4.88702472794866e-10-5.79424599304673e-07i,-6.97865829867669e-09+6.34833420010044e-06i,-4.5532698010114e-11+7.6797863838734e-07i,2.29284498768514e-09-8.93127390445847e-07i,1.96794210801425e-09-3.08965528626105e-07i,1.22350848658698e-09-8.36259743173518e-08i,-1.12624960837207e-09-9.30180845418277e-07i,1.42018188658206e-10+1.19076693989086e-07i,1.59854139737619e-08-2.49987332528713e-06i,4.58767454270021e-09-1.48167398559096e-06i,5.7807635219601e-09+1.91451738876538e-06i,1.26032233953998e-09-3.37808135915197e-06i,-5.25609463449001e-08+3.61443366359804e-06i,-8.76390606219589e-11+7.1315122087131e-07i,7.07478136568575e-09+2.17884238259215e-07i,4.48030641775194e-09+2.07120124692223e-07i,7.54893737215681e-09+3.26172591708719e-07i,9.83477393703074e-07+1.80708338553381e-05i,-1.32082294598225e-09-4.43242593987813e-07i,-2.60822650757819e-09-5.28248513186763e-07i,-2.11710911798576e-07+5.3941765976925e-06i,1.54086945134939e-10+5.0023496785142e-07i,1.03576489208827e-08-6.63198883828443e-07i,8.07198081774781e-09-5.60218964163468e-07i,1.17421648801604e-09+8.34221102628049e-07i,2.22283039863188e-08+1.31878151326291e-06i,-2.30057917842845e-09-6.61929275083428e-07i,-2.32192084131162e-08-4.18436929428983e-06i,-4.86831403541793e-07+1.75582562346648e-05i,1.00993922921218e-09+1.38271476132176e-06i,-3.49172850385911e-09+1.36090160878565e-06i,1.62609783532044e-09+7.28341173523374e-07i,3.30952235582348e-09+7.97981904911008e-07i,3.79489453425327e-08+1.9268445871631e-06i,1.89083477460459e-09+6.8705108986291e-07i,1.93487487196012e-09+7.61390206214659e-07i,4.57852964531016e-10+5.39355515810454e-07i,3.79408945712658e-09+9.30784590346807e-07i,2.58520601186349e-08-2.00511400160223e-06i,6.67348815602942e-09-5.05258342220802e-07i,-6.96792151383782e-10+8.31244507651523e-07i
-162.858299765764,21.4331549766302,0.0144982943350814,2.26085195211422e-12-1.57985620643468e-07i,-1.67040249512022e-09-5.32523429760673e-06i,4.66732447291862e-10+9.32935566556119e-07i,1.14186326580043e-10+6.34861651453178e-08i,-5.47063062492933e-09+3.0080220193898e-06i,3.57106680661809e-10-3.09402176957885e-07i,-4.92153504613979e-09+4.63781117088306e-06i,7.35931111327474e-11+5.91002345075324e-07i,2.14334438438389e-09-1.00850082953474e-06i,-1.83083481011889e-09+8.79698302277543e-07i,2.37820535522084e-10+4.3317235279077e-07i,-1.4861197636318e-09-9.91774870246434e-07i,-9.95700753155616e-11+8.80674117822274e-08i,7.38470025506197e-09-1.02595360433658e-06i,2.24151128744754e-09-5.47535852611991e-07i,7.1728875618136e-09+2.27446638498991e-06i,2.52402418091141e-09-3.01719548909565e-06i,2.06409724082642e-09-4.38248770737976e-07i,-4.22801318661539e-11-2.75349922469125e-07i,4.50453694593776e-09-3.40922104553265e-08i,1.90336766900938e-09-7.62645668504362e-08i,2.90301554374767e-09-3.07895837897111e-07i,2.03888407307771e-07+3.36984613562817e-06i,-7.66175650128192e-10-3.68654938188953e-07i,-2.37365337333917e-09-5.6320192794852e-07i,-2.51886472863094e-07+6.33436132311577e-06i,4.77345565011783e-10+4.40964411916912e-07i,-8.55640481522713e-10+5.46693460961849e-07i,-2.34173575216276e-10+4.71097048177899e-07i,1.35878455710284e-10+8.18142138276984e-07i,8.68708238270405e-09+7.40934868555117e-07i,3.74086461456792e-11+5.63275434445055e-08i,-2.87327958793935e-09-6.17586371737787e-07i,4.24220715591158e-07-9.90179580406254e-06i,-3.75045604127816e-10+2.05697416637422e-08i,-2.36187817656985e-09+3.04050488236386e-07i,-7.07795515447264e-10+1.03238329903652e-07i,-2.33131436358234e-10+1.08464401716443e-07i,1.44093610567554e-08+5.93737406770148e-07i,-6.75713221089549e-09-5.78799205387442e-07i,-8.17631515975247e-09-6.25703552078559e-07i,4.26420327628203e-10+4.75585320561014e-07i,2.50395197124196e-09+6.84587306838686e-07i,1.08262570723516e-08-5.4904207716537e-07i,4.7803492486069e-09+8.68850698353966e-08i,2.45569372489346e-10+9.68506723437744e-07i
-162.858299765764,35.7147074676404,0.0118568558393798,1.5672067402044e-12-1.75163898206761e-07i,-1.4385758683267e-09-4.61323881251674e-06i,4.01572705491846e-10+5.86171340062384e-07i,1.09040838947491e-10-4.34150648725e-09i,-6.38623791460021e-09+3.45528178961284e-06i,1.18929514548919e-10+1.69568886368751e-07i,-1.41450170013194e-09+1.71018432699748e-06i,2.55828649115166e-10+3.03527876826265e-07i,1.89039863159146e-09-1.16754506732993e-06i,-7.36799215402006e-09+2.61197679304171e-06i,-1.23322717426505e-09+1.1873252371119e-06i,-1.98687605346089e-09-1.06766084606569e-06i,-4.33374146220039e-10+4.15536256942555e-08i,-4.38300227187849e-09+9.78469768335342e-07i,-9.7307447359135e-10+7.14877424272727e-07i,8.8185815666786e-09+2.64752762462636e-06i,3.96763137963592e-09-2.39705827745511e-06i,6.66447143981716e-08-5.22881414111838e-06i,8.75186276525712e-12-1.43205777934757e-06i,-8.71486987397746e-11-3.21708759100156e-07i,-1.54360945199244e-09-3.69172234286089e-07i,-2.16255197912421e-09-9.09779041272867e-07i,-5.49494256427832e-07-1.07749486825372e-05i,-4.07468727670267e-10-3.01145578809578e-07i,-2.40066904850749e-09-5.64474842334078e-07i,-2.59876239721712e-07+6.49304449266043e-06i,7.87762453469024e-10+4.21264790124597e-07i,-1.10096442523757e-08+1.46152464423426e-06i,-7.86548832836286e-09+1.23861027148793e-06i,-2.18271353037812e-09+6.34355077832557e-07i,-1.37774148155661e-08-4.76853987885018e-07i,3.64332288925366e-09+9.18558836467377e-07i,1.03490220948188e-08+1.57569685110647e-06i,9.03492740315044e-07-2.45787780283755e-05i,-1.09671843653225e-09-5.24629458660623e-07i,1.13016997109683e-09-6.48062116928712e-07i,-1.94220928295348e-09-2.42162664189915e-07i,-2.27173497818161e-09-2.58694287796264e-07i,-3.24496776240597e-09-2.66350203283835e-07i,-1.18108528365435e-08-9.28276717854237e-07i,-1.19355646271757e-08-1.07282426991833e-06i,8.33839889412868e-10+5.86660627404796e-07i,2.41530477001097e-09+7.7207709195856e-07i,2.10257634459397e-08-1.15649670508387e-06i,5.59163327240862e-09-2.40526037682581e-07i,-4.54293006652335e-09-4.30094553084288e-07i
-162.858299765764,49.9962599586507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,64.277812449661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,78.5593649406712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,92.8409174316814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-162.858299765764,107.122469922692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-157.201498845544,-107.100817442462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-157.201498845544,-92.8192649514519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
